PDB	Labels	Predictions
4fud	6.35	5.55
4fue	7.23	6.20
4fu7	6.20	6.21
4fu8	5.23	5.25
4fu9	6.20	6.33
4fub	6.21	5.75
4fuc	7.40	6.58
4fsm	7.62	6.83
4fsw	4.76	5.93
4ft5	7.56	7.13
4fsn	7.70	7.43
4fsz	6.97	6.77
4ft7	8.87	7.67
4ft0	7.11	6.50
4ft9	7.69	6.62
4fta	7.39	6.62
4ftc	7.63	6.44
4fsq	8.80	6.87
4fsr	7.94	7.07
4fst	8.28	7.07
4fw3	7.23	6.75
4fw4	8.08	6.58
4fw5	7.48	7.35
4fw6	7.70	7.48
4fw7	7.13	7.32
4fux	6.00	7.30
4fuy	6.09	7.25
4fv0	5.59	7.24
4fv1	7.08	7.49
4fv2	7.68	7.32
4fv3	7.74	7.68
4ev4	7.40	6.00
4fv5	7.70	7.52
4fv7	7.57	7.65
4fv8	7.82	7.78
4fv9	6.72	7.27
4fx3	8.07	6.60
4ek4	4.48	5.12
4ek5	6.09	6.78
4fkg	4.67	6.27
4fki	4.23	6.55
4ek6	6.04	6.48
4fjk	6.55	5.12
4ek8	7.11	6.49
3sw4	6.02	6.42
3sw7	6.64	7.19
4fko	6.11	6.97
4fkp	6.54	6.35
4fkq	6.28	6.46
4fkr	6.64	6.67
4fks	6.28	6.73
4fkt	5.97	6.41
4fku	7.01	6.60
4fkv	6.60	6.53
4fkw	7.33	6.10
