PDB	Labels	Predictions
10gs	6.40	5.24
1bcu	3.28	3.82
1e66	9.89	6.86
1f8b	5.40	3.36
1f8c	7.40	4.46
1f8d	3.40	3.16
1gpk	5.37	8.24
1h23	8.35	7.16
1hfs	8.70	7.97
1hnn	6.24	7.39
1lbk	3.18	4.62
1lol	6.39	4.70
1loq	3.70	3.64
1lor	11.06	9.90
1mq6	11.15	7.97
1n1m	5.70	6.63
1n2v	4.08	4.66
1nvq	8.25	7.65
1o3f	7.96	6.60
1o5b	5.77	6.85
1os0	6.03	7.12
1oyt	7.24	5.84
1p1q	4.89	5.70
1ps3	2.28	3.44
1r5y	6.46	4.70
1sqa	9.21	7.51
1u1b	7.80	5.23
1u33	4.60	3.75
1uto	2.27	3.75
1vso	4.72	6.87
1w4o	5.22	4.80
1xd0	7.12	3.60
1yc1	6.17	5.75
1z95	7.12	7.37
2brb	4.86	6.32
2cbj	8.27	8.19
2cet	8.02	7.18
2d1o	7.70	7.66
2fvd	8.52	7.10
2g70	7.77	5.88
2hb1	3.80	4.28
2iwx	6.68	5.91
2j62	11.34	7.38
2j78	6.42	5.56
2jdm	5.40	4.92
2jdu	6.72	4.92
2jdy	4.37	4.83
2obf	8.85	7.15
2ole	7.25	7.11
2p4y	9.00	7.70
2pq9	8.11	7.01
2qbp	8.40	6.56
2qbr	6.33	5.84
2qft	5.26	4.50
2v00	3.66	3.92
2v7a	8.30	7.49
2vl4	6.01	5.77
2vo5	4.89	6.90
2vot	7.14	6.56
2vvn	7.30	6.90
2vw5	8.52	6.24
2w66	4.05	4.78
2wbg	4.45	6.47
2wca	5.60	6.81
2weg	6.50	6.00
2wtv	8.74	7.66
2x00	11.33	8.55
2x0y	4.60	4.51
2x8z	7.96	5.67
2x97	5.66	6.56
2xb8	7.59	6.49
2xbv	8.43	8.63
2xdl	3.10	4.18
2xhm	6.80	5.32
2xnb	6.83	7.72
2xy9	9.19	7.83
2xys	7.42	7.18
2y5h	5.79	7.15
2yfe	6.63	6.92
2yge	5.06	5.45
2yki	9.46	6.05
2ymd	3.16	6.41
2zcq	8.82	5.41
2zcr	6.87	7.74
2zjw	7.70	6.18
2zwz	7.79	7.45
2zx6	10.60	9.27
2zxd	5.22	6.79
3acw	4.76	7.45
3ag9	8.05	7.10
3ao4	2.07	4.11
3b68	8.40	7.92
3bfu	6.27	5.48
3bkk	6.08	7.87
3cft	4.19	5.11
3coy	6.02	5.80
3cyx	8.00	7.04
3d4z	4.89	4.75
3dd0	9.00	7.39
3dxg	2.40	3.94
3e93	8.85	8.00
3ebp	5.91	5.87
3ehy	5.85	7.45
3ejr	8.57	6.49
3f17	8.63	7.98
3f3c	6.02	3.94
3f80	4.22	5.80
3fcq	2.77	4.35
3fk1	2.62	4.70
3fv1	9.30	8.58
3g0w	9.52	8.25
3g2n	4.09	4.32
3g2z	2.36	3.58
3gbb	6.90	6.80
3gcs	7.25	7.60
3ge7	8.70	6.40
3gy4	5.10	3.55
3huc	5.99	7.18
3i3b	2.23	3.30
3imc	2.96	2.38
3ivg	4.30	5.82
3jvs	6.54	7.44
3k5v	6.30	7.37
3kgp	2.57	2.97
3kv2	7.32	5.35
3kwa	4.08	3.47
3l3n	8.18	6.85
3l7b	2.40	3.40
3lka	2.82	7.92
3mfv	2.52	3.88
3mss	4.66	6.39
3muz	3.46	3.80
3myg	10.70	6.92
3n7a	3.70	3.36
3n86	5.64	6.53
3nox	8.66	7.68
3nq3	3.78	5.24
3nw9	9.00	5.82
3oe5	6.88	4.83
3owj	6.07	7.00
3ozt	4.13	4.51
3pe2	9.76	7.24
3pww	7.32	7.67
3pxf	4.43	4.82
3u9q	4.38	5.62
3udh	2.85	4.33
3ueu	5.24	5.73
3uex	6.92	6.27
3uo4	6.52	7.17
3utu	10.92	8.18
3vd4	4.82	3.80
3vh9	6.24	3.74
3zso	5.12	5.12
3zsx	3.28	4.58
4de1	5.96	6.02
4de2	4.12	5.07
4des	5.85	7.28
4dew	7.00	6.71
4djr	11.52	8.88
4djv	6.72	6.33
4g8m	7.89	5.74
4gid	10.77	7.70
4gqq	2.89	2.74
4tmn	10.17	8.03
