PDB	Labels	Predictions
4fud	6.35	4.35
4fue	7.23	6.60
4fu7	6.20	5.13
4fu8	5.23	4.66
4fu9	6.20	6.32
4fub	6.21	6.58
4fuc	7.40	5.49
4fsm	7.62	5.88
4fsw	4.76	6.44
4ft5	7.56	7.88
4fsn	7.70	7.39
4fsz	6.97	6.23
4ft7	8.87	8.47
4ft0	7.11	8.44
4ft9	7.69	7.74
4fta	7.39	7.88
4ftc	7.63	7.60
4fsq	8.80	7.34
4fsr	7.94	6.33
4fst	8.28	7.23
4fw3	7.23	10.25
4fw4	8.08	10.91
4fw5	7.48	8.51
4fw6	7.70	9.28
4fw7	7.13	8.34
4fux	6.00	8.51
4fuy	6.09	8.28
4fv0	5.59	6.83
4fv1	7.08	7.21
4fv2	7.68	7.91
4fv3	7.74	8.46
4ev4	7.40	5.27
4fv5	7.70	6.95
4fv7	7.57	7.85
4fv8	7.82	7.83
4fv9	6.72	7.08
4fx3	8.07	6.69
4ek4	4.48	6.00
4ek5	6.09	8.05
4fkg	4.67	7.22
4fki	4.23	6.31
4ek6	6.04	6.91
4fjk	6.55	5.97
4ek8	7.11	6.67
3sw4	6.02	6.35
3sw7	6.64	7.32
4fko	6.11	6.73
4fkp	6.54	7.17
4fkq	6.28	7.43
4fkr	6.64	7.31
4fks	6.28	7.34
4fkt	5.97	4.99
4fku	7.01	6.69
4fkv	6.60	7.41
4fkw	7.33	8.00
