PDB	Labels	Predictions
10gs	6.40	4.89
1bcu	3.28	4.20
1e66	9.89	7.06
1f8b	5.40	5.36
1f8c	7.40	5.51
1f8d	3.40	5.21
1gpk	5.37	5.56
1h23	8.35	6.20
1hfs	8.70	7.76
1hnn	6.24	7.12
1lbk	3.18	3.34
1lol	6.39	8.54
1loq	3.70	3.44
1lor	11.06	11.17
1mq6	11.15	9.11
1n1m	5.70	6.92
1n2v	4.08	5.13
1nvq	8.25	8.70
1o3f	7.96	7.07
1o5b	5.77	6.72
1os0	6.03	6.68
1oyt	7.24	6.89
1p1q	4.89	6.63
1ps3	2.28	4.81
1r5y	6.46	4.72
1sqa	9.21	7.58
1u1b	7.80	6.39
1u33	4.60	4.07
1uto	2.27	2.09
1vso	4.72	7.70
1w4o	5.22	4.92
1xd0	7.12	4.21
1yc1	6.17	6.98
1z95	7.12	8.46
2brb	4.86	5.43
2cbj	8.27	8.85
2cet	8.02	6.84
2d1o	7.70	7.75
2fvd	8.52	7.52
2g70	7.77	5.67
2hb1	3.80	5.22
2iwx	6.68	4.73
2j62	11.34	9.00
2j78	6.42	5.31
2jdm	5.40	6.53
2jdu	6.72	6.53
2jdy	4.37	5.52
2obf	8.85	8.18
2ole	7.25	7.95
2p4y	9.00	8.19
2pq9	8.11	6.72
2qbp	8.40	6.62
2qbr	6.33	6.66
2qft	5.26	3.75
2v00	3.66	4.04
2v7a	8.30	6.26
2vl4	6.01	5.27
2vo5	4.89	6.02
2vot	7.14	6.33
2vvn	7.30	7.09
2vw5	8.52	4.48
2w66	4.05	5.24
2wbg	4.45	5.50
2wca	5.60	6.62
2weg	6.50	6.43
2wtv	8.74	7.32
2x00	11.33	9.98
2x0y	4.60	4.24
2x8z	7.96	8.92
2x97	5.66	6.42
2xb8	7.59	6.94
2xbv	8.43	8.88
2xdl	3.10	3.09
2xhm	6.80	7.74
2xnb	6.83	7.71
2xy9	9.19	7.54
2xys	7.42	7.40
2y5h	5.79	6.98
2yfe	6.63	6.75
2yge	5.06	5.37
2yki	9.46	6.37
2ymd	3.16	5.18
2zcq	8.82	6.67
2zcr	6.87	8.14
2zjw	7.70	6.23
2zwz	7.79	5.68
2zx6	10.60	11.28
2zxd	5.22	8.37
3acw	4.76	6.47
3ag9	8.05	7.23
3ao4	2.07	2.15
3b68	8.40	7.69
3bfu	6.27	6.49
3bkk	6.08	5.99
3cft	4.19	5.42
3coy	6.02	6.14
3cyx	8.00	7.80
3d4z	4.89	2.30
3dd0	9.00	7.70
3dxg	2.40	3.30
3e93	8.85	8.11
3ebp	5.91	4.50
3ehy	5.85	7.32
3ejr	8.57	6.60
3f17	8.63	7.73
3f3c	6.02	3.13
3f80	4.22	6.12
3fcq	2.77	3.42
3fk1	2.62	3.90
3fv1	9.30	9.03
3g0w	9.52	8.29
3g2n	4.09	3.91
3g2z	2.36	3.55
3gbb	6.90	6.40
3gcs	7.25	6.76
3ge7	8.70	8.10
3gy4	5.10	1.90
3huc	5.99	6.81
3i3b	2.23	3.06
3imc	2.96	2.83
3ivg	4.30	6.16
3jvs	6.54	7.48
3k5v	6.30	7.15
3kgp	2.57	1.81
3kv2	7.32	6.26
3kwa	4.08	3.39
3l3n	8.18	8.32
3l7b	2.40	4.78
3lka	2.82	7.97
3mfv	2.52	4.61
3mss	4.66	5.53
3muz	3.46	3.04
3myg	10.70	7.72
3n7a	3.70	3.74
3n86	5.64	5.79
3nox	8.66	8.92
3nq3	3.78	6.28
3nw9	9.00	8.31
3oe5	6.88	5.39
3owj	6.07	7.75
3ozt	4.13	5.25
3pe2	9.76	8.24
3pww	7.32	5.91
3pxf	4.43	4.70
3u9q	4.38	5.68
3udh	2.85	3.54
3ueu	5.24	6.28
3uex	6.92	6.28
3uo4	6.52	8.21
3utu	10.92	8.53
3vd4	4.82	3.04
3vh9	6.24	5.07
3zso	5.12	4.01
3zsx	3.28	4.68
4de1	5.96	5.25
4de2	4.12	2.96
4des	5.85	6.72
4dew	7.00	6.50
4djr	11.52	10.47
4djv	6.72	6.93
4g8m	7.89	5.75
4gid	10.77	7.40
4gqq	2.89	1.63
4tmn	10.17	6.42
