PDB	Labels	Predictions
13gs	4.62	5.36
188l	3.33	4.81
1a28	8.29	7.77
1a46	5.70	7.69
1a4h	5.92	7.10
1a5h	6.30	6.89
1a61	8.62	7.21
1a7t	1.64	3.96
1a86	4.00	7.18
1a8t	5.80	7.44
1a9u	7.32	6.93
1aaq	8.40	7.78
1acj	8.09	5.37
1add	6.74	6.66
1adl	5.36	6.55
1ado	6.00	4.20
1af2	3.10	6.35
1afl	6.28	5.25
1ag9	9.00	6.35
1agw	4.70	5.73
1aht	6.21	5.10
1ai4	2.50	4.54
1ai5	3.72	4.76
1ai6	3.97	4.68
1ai7	4.09	3.83
1aj6	5.92	6.58
1al7	7.80	6.07
1alw	6.52	3.80
1aqi	5.62	5.76
1aqj	6.47	5.81
1au0	7.66	7.22
1au2	7.89	6.93
1avd	15.00	6.58
1aw1	1.05	3.88
1awf	6.01	6.85
1ayv	8.00	7.61
1azm	6.10	6.03
1b2i	5.51	3.73
1b42	4.01	3.77
1b4d	4.81	5.24
1b57	8.00	4.92
1b9v	3.65	6.57
1bai	7.70	8.03
1bap	6.85	4.33
1bb0	8.36	6.95
1bcd	8.70	5.85
1bdl	5.85	6.98
1bil	9.30	7.81
1bim	8.92	7.30
1biw	6.98	6.47
1bl4	8.74	7.24
1bl7	7.72	7.10
1bma	4.59	7.36
1bmm	7.10	6.74
1bmn	8.44	6.64
1bmq	7.42	7.05
1bo5	3.60	3.60
1bp0	5.40	5.25
1bq3	5.40	4.90
1bqm	7.35	6.59
1bqn	6.22	6.22
1bra	1.82	4.11
1bsk	4.12	7.09
1bug	4.37	5.65
1bwn	7.06	3.98
1bxr	3.40	5.76
1bzf	8.30	6.20
1c2t	6.59	6.54
1c3i	5.80	7.34
1c3r	6.40	6.34
1c5p	4.68	3.99
1c5x	6.68	5.47
1c5y	4.20	5.01
1c83	4.85	5.87
1ca8	9.49	7.09
1cbx	6.35	5.55
1cea	4.96	4.15
1ci7	7.05	6.31
1cj1	8.80	6.11
1cny	7.85	6.02
1cp6	5.00	4.01
1cps	6.66	6.17
1cr6	8.51	6.30
1ctr	6.00	6.09
1ctt	4.52	6.58
1d1p	3.60	4.86
1d3q	6.54	7.07
1d3v	6.96	5.64
1d5j	9.15	6.82
1d5r	1.82	3.94
1d6n	4.50	3.83
1d8f	7.74	6.66
1d8m	8.51	6.79
1det	4.30	4.36
1dg9	2.74	4.67
1di9	5.30	5.67
1dmp	9.55	8.47
1doj	8.96	8.21
1dth	8.22	7.94
1dtq	8.22	7.79
1dud	4.82	5.05
1dwd	8.18	7.15
1dx6	6.19	6.12
1dzj	5.89	6.67
1e00	6.10	5.25
1e06	5.60	5.10
1e34	2.88	5.49
1e37	3.70	5.79
1e5a	7.64	4.14
1e8h	5.68	5.40
1eas	7.74	7.19
1ebg	10.82	4.95
1eed	4.79	7.38
1eei	3.15	4.53
1efi	1.92	4.10
1ejn	5.62	6.49
1ek2	8.20	5.56
1ela	6.36	7.44
1els	10.82	4.24
1epo	7.96	7.88
1epp	7.16	7.79
1ero	8.23	6.47
1erq	7.89	5.50
1err	8.11	7.54
1ett	5.89	6.78
1ew8	2.26	4.21
1ew9	3.22	3.76
1exw	3.90	5.23
1f0q	6.00	6.37
1f40	6.00	5.22
1f5k	3.74	4.23
1f5l	5.28	4.93
1f92	6.19	7.82
1fbm	6.22	6.86
1fgi	5.00	6.23
1fj4	4.59	5.21
1fkb	9.70	8.12
1fls	7.48	6.23
1fmb	10.00	7.27
1fq7	5.43	7.64
1fsw	6.49	3.99
1ft4	6.57	5.50
1ftk	4.84	4.93
1fv9	5.00	3.93
1fvv	8.00	7.56
1fzq	7.62	4.57
1g05	8.51	6.95
1g2m	7.40	6.96
1g42	3.01	5.08
1g50	6.28	6.72
1g5f	2.64	3.63
1g7g	6.60	6.49
1g85	5.48	4.61
1g9s	3.61	4.92
