PDB	Labels	Predictions
1bcu	3.28	4.65
1bzc	4.92	5.39
1c5z	4.01	4.13
1e66	9.89	6.27
1eby	9.70	8.28
1g2k	7.96	8.48
1gpk	5.37	5.96
1gpn	6.48	6.37
1h22	9.10	6.68
1h23	8.35	6.93
1k1i	6.58	7.41
1lpg	7.09	7.15
1mq6	11.15	7.55
1nc1	6.12	6.97
1nc3	5.00	6.05
1nvq	8.25	8.03
1o0h	5.92	5.25
1o3f	7.96	6.22
1o5b	5.77	5.11
1owh	7.40	5.29
1oyt	7.24	6.91
1p1n	6.80	5.04
1p1q	4.89	4.86
1ps3	2.28	5.57
1pxn	7.15	6.32
1qf1	7.32	7.47
1qkt	9.04	6.49
1r5y	6.46	4.59
1s38	5.15	5.14
1sqa	9.21	6.47
1syi	5.44	5.52
1u1b	7.80	5.75
1uto	2.27	4.01
1vso	4.72	4.75
1w4o	5.22	4.08
1y6r	10.11	7.30
1yc1	6.17	6.85
1z6e	9.72	7.48
1z95	7.12	8.00
1z9g	5.64	5.43
2al5	8.40	5.45
2br1	5.14	6.69
2brb	4.86	6.24
2cbv	5.48	4.91
2cet	8.02	7.14
2fvd	8.52	7.46
2fxs	6.06	5.19
2hb1	3.80	4.84
2iwx	6.68	6.36
2j78	6.42	5.34
2j7h	7.19	4.62
2p15	10.30	7.81
2p4y	9.00	7.81
2pog	9.54	6.74
2qbp	8.40	7.06
2qbq	7.44	6.63
2qbr	6.33	6.63
2qe4	7.96	6.66
2qnq	6.11	8.64
2r9w	5.10	5.80
2v00	3.66	4.82
2v7a	8.30	8.06
2vkm	8.74	8.06
2vvn	7.30	5.70
2vw5	8.52	7.54
2w4x	4.85	4.54
2w66	4.05	5.32
2wbg	4.45	5.65
2wca	5.60	6.08
2weg	6.50	6.51
2wer	7.05	6.36
2wn9	8.52	5.73
2wnc	6.32	5.76
2wtv	8.74	8.09
2wvt	6.12	4.71
2x00	11.33	7.79
2xb8	7.59	6.03
2xbv	8.43	7.65
2xdl	3.10	5.17
2xii	7.20	6.14
2xj7	6.66	5.23
2xnb	6.83	7.62
2xys	7.42	6.15
2y5h	5.79	7.35
2yfe	6.63	5.78
2yge	5.06	7.28
2yki	9.46	7.35
2ymd	3.16	5.55
2zb1	6.32	7.18
2zcq	8.82	6.14
2zcr	6.87	6.34
2zda	8.40	6.49
2zy1	7.40	6.30
3acw	4.76	5.90
3ag9	8.05	6.87
3ao4	2.07	5.33
3arp	7.15	6.11
3arq	6.40	5.61
3aru	3.22	4.57
3arv	5.64	4.29
3ary	6.00	3.97
3b1m	8.48	6.97
3b27	5.16	5.62
3b5r	8.77	7.67
3b65	9.27	7.31
3b68	8.40	8.02
3bgz	6.26	7.49
3coy	6.02	6.98
3coz	5.57	6.43
3d4z	4.89	5.49
3d6q	3.76	4.78
3dd0	9.00	7.21
3dx1	3.58	4.68
3dx2	6.82	5.57
3dxg	2.40	4.09
3e5a	8.23	7.62
3e92	8.00	7.50
3e93	8.85	8.07
3ebp	5.91	5.56
3ehy	5.85	5.24
3ejr	8.57	6.43
3f3c	6.02	5.35
3fcq	2.77	4.82
3fur	8.00	7.22
3fv1	9.30	5.92
3fv2	8.11	5.64
3g0w	9.52	7.78
3g2n	4.09	5.33
3g2z	2.36	4.10
3g31	2.89	4.36
3gbb	6.90	5.51
3gc5	7.26	5.87
3ge7	8.70	7.03
3gr2	2.52	3.93
3gv9	2.12	4.09
3gy4	5.10	4.36
3ivg	4.30	5.66
3jvr	5.72	5.89
3jvs	6.54	6.21
3jya	6.89	5.95
3k5v	6.30	7.30
3kgp	2.57	4.55
3kr8	8.10	7.18
3kwa	4.08	6.82
3l7b	2.40	5.34
3lka	2.82	5.30
3mss	4.66	4.70
3myg	10.70	7.28
3n76	6.85	6.17
3n7a	3.70	4.88
3n86	5.64	5.79
3nq9	4.03	4.08
3nw9	9.00	7.18
3nx7	8.10	5.75
3o9i	11.82	8.72
3oe4	7.47	7.22
3oe5	6.88	6.57
3ozs	5.33	7.26
3ozt	4.13	6.89
3p5o	7.26	7.36
3prs	7.82	8.18
3pww	7.32	7.99
3pxf	4.43	5.05
3pyy	6.86	6.68
3qgy	7.80	7.70
3qqs	5.82	4.63
3r88	4.82	3.85
3rlr	7.52	7.19
3rr4	4.55	5.39
3rsx	4.41	5.37
3ryj	7.80	7.29
3syr	5.10	5.47
3tsk	7.17	7.34
3twp	3.92	3.63
3u5j	5.61	6.21
3u8k	8.66	5.44
3u8n	10.17	6.39
3u9q	4.38	5.22
3udh	2.85	4.59
3ueu	5.24	5.81
3uev	5.89	6.04
3uew	6.31	6.12
3uex	6.92	6.50
3ui7	9.00	6.32
3uo4	6.52	7.37
3up2	7.40	7.49
3utu	10.92	7.70
3uuo	7.96	6.02
3wtj	6.53	6.50
3wz8	5.82	6.51
3zdg	7.10	5.13
3zso	5.12	6.87
3zsx	3.28	6.06
3zt2	2.84	4.34
