PDB	Labels	Predictions
1gm8	4.80	5.96
1gpk	5.37	5.86
1hnn	6.24	5.74
1hp0	6.70	5.92
1hq2	6.77	5.68
1hvy	6.17	6.13
1hwi	7.55	6.32
1hww	7.70	5.55
1ia1	7.47	5.85
1j3j	8.01	6.01
1jd0	8.24	6.22
1jje	8.43	6.38
1ke5	6.25	5.94
1kzk	10.40	8.53
1l2s	4.59	5.52
1l7f	9.10	6.63
1lpz	7.60	6.76
1lrh	6.82	5.70
1m2z	7.22	7.58
1mmv	7.24	5.40
1n1m	5.70	5.53
1n2v	4.08	5.98
1n46	10.52	7.35
1nav	7.60	6.85
1of1	4.82	5.98
1of6	6.05	5.48
1opk	9.82	8.29
1oq5	7.68	7.28
1owe	6.20	5.68
1oyt	7.24	6.52
1p2y	5.00	5.42
1p62	4.66	6.24
1pmn	8.15	7.85
1q1g	8.57	6.04
1q41	7.66	6.41
1q4g	6.89	5.51
1r1h	8.92	6.39
1r55	6.80	5.61
1r58	6.96	6.30
1r9o	5.02	5.50
1s19	9.51	7.40
1s3v	7.42	6.37
1sg0	7.47	5.45
1sj0	9.10	7.93
1sq5	4.39	5.38
1sqn	9.40	7.02
1t40	7.96	6.54
1t46	6.38	7.78
1t9b	6.90	5.92
1tow	6.24	6.00
1tt1	7.19	5.53
1u1c	5.37	6.01
1uml	7.52	7.22
1unl	6.70	7.05
1uou	7.70	5.81
1v0p	6.89	7.71
1v48	8.16	5.69
1v4s	6.44	6.51
1vcj	4.59	6.84
1w1p	2.30	5.69
1w2g	4.57	5.92
1xm6	6.38	5.82
1xoq	9.17	6.63
1xoz	8.92	6.17
1y6b	7.42	7.12
1ygc	9.46	6.87
1yqy	7.62	5.79
1ywr	7.49	7.61
1z95	7.12	7.54
2bm2	7.82	6.21
2br1	5.14	6.86
2bsm	5.82	6.74
