PDB	Labels	Predictions
1gm8	4.80	6.02
1gpk	5.37	6.48
1hnn	6.24	5.36
1hp0	6.70	5.22
1hq2	6.77	4.70
1hvy	6.17	6.90
1hwi	7.55	5.94
1hww	7.70	4.85
1ia1	7.47	6.22
1j3j	8.01	5.96
1jd0	8.24	5.17
1jje	8.43	5.84
1ke5	6.25	6.35
1kzk	10.40	7.51
1l2s	4.59	4.69
1l7f	9.10	5.97
1lpz	7.60	7.12
1lrh	6.82	5.39
1m2z	7.22	6.41
1mmv	7.24	5.28
1n1m	5.70	4.37
1n2v	4.08	4.68
1n46	10.52	7.06
1nav	7.60	6.74
1of1	4.82	5.70
1of6	6.05	5.27
1opk	9.82	6.96
1oq5	7.68	5.80
1owe	6.20	6.65
1oyt	7.24	6.85
1p2y	5.00	5.07
1p62	4.66	5.13
1pmn	8.15	7.41
1q1g	8.57	6.75
1q41	7.66	7.28
1q4g	6.89	5.42
1r1h	8.92	6.23
1r55	6.80	5.87
1r58	6.96	6.17
1r9o	5.02	5.82
1s19	9.51	7.33
1s3v	7.42	6.62
1sg0	7.47	5.33
1sj0	9.10	7.69
1sq5	4.39	4.84
1sqn	9.40	7.19
1t40	7.96	6.41
1t46	6.38	7.78
1t9b	6.90	5.71
1tow	6.24	5.66
1tt1	7.19	5.47
1u1c	5.37	6.04
1uml	7.52	7.29
1unl	6.70	6.82
1uou	7.70	4.92
1v0p	6.89	6.64
1v48	8.16	5.22
1v4s	6.44	5.22
1vcj	4.59	5.80
1w1p	2.30	4.21
1w2g	4.57	5.11
1xm6	6.38	5.31
1xoq	9.17	7.69
1xoz	8.92	7.20
1y6b	7.42	6.73
1ygc	9.46	6.64
1yqy	7.62	6.12
1ywr	7.49	7.36
1z95	7.12	6.39
2bm2	7.82	6.87
2br1	5.14	6.34
2bsm	5.82	7.08
