PDB	Labels	Predictions
6pgb	4.60	4.84
3rz1	8.74	8.44
6fnt	4.68	4.57
4ww8	10.17	9.96
5u6d	8.59	8.30
5ap7	6.29	6.53
4alx	7.28	6.67
4jg7	6.92	6.74
6hky	9.34	8.15
1moq	3.46	4.15
1uyg	4.27	4.83
4qyy	7.30	7.36
2rcw	8.10	7.80
5k0f	6.07	6.11
4x8v	6.89	7.10
5wev	6.82	7.08
2ei6	7.39	7.55
2xkd	5.64	5.87
6s9x	6.42	6.69
6nlj	4.82	5.15
6ugq	7.55	7.09
3hvk	8.52	7.92
3wym	9.52	8.91
4leq	6.54	6.61
3iej	6.66	6.82
2k0g	6.97	6.18
5teh	7.55	7.47
5xij	7.30	7.07
4mmm	3.82	4.24
6knh	3.55	3.65
3hwx	7.86	7.43
4w9x	7.40	7.29
2wkt	4.31	4.52
4uv8	6.47	6.21
4d8s	6.49	6.35
4p02	6.40	6.13
2ghg	8.82	8.36
3udd	7.10	7.04
5ccl	4.77	5.10
4cwo	5.21	5.69
4i7l	3.99	4.15
4ec0	6.07	6.19
6myn	7.85	7.69
5wr7	8.96	8.55
1o4d	3.52	4.08
3khv	1.85	2.43
1pf8	7.51	7.28
2j7e	7.32	6.79
5x73	6.74	6.69
5wip	4.71	4.60
6mmo	3.35	3.85
4g0z	2.21	3.32
2kaw	4.97	5.40
6nfg	4.11	4.63
1ai7	4.09	3.61
6skd	5.80	5.94
1qj1	8.05	7.55
1qhr	6.89	6.34
4u70	5.02	5.15
2p83	7.96	8.02
2p2h	7.17	7.35
4qpd	7.82	7.70
6fs1	7.01	7.21
5eob	9.62	9.11
4hai	8.10	7.65
6gjl	3.86	3.87
6gcw	8.64	8.49
3f19	7.19	6.96
6q37	6.36	5.94
4hdc	8.92	8.70
5aia	5.20	5.45
5j20	9.14	8.36
5ny1	6.44	7.02
5jfp	9.32	9.39
3n3g	7.24	7.18
5swh	7.59	7.70
4tpm	8.62	8.32
1xbc	7.92	7.86
2r38	7.44	6.66
4l6s	8.52	7.75
3r0y	4.84	5.86
1hk1	5.64	7.33
4zw7	4.72	5.11
3dkj	5.70	5.17
2ha6	4.32	4.28
3s56	9.62	9.00
5i9x	7.52	7.59
2bxt	8.52	8.02
3e6v	6.83	6.33
6ey7	4.30	4.28
6g3c	6.91	6.85
5oh3	3.87	4.17
4jnm	8.52	8.07
6fba	4.70	4.75
5zfi	5.92	6.38
1o0o	5.10	4.84
2xp5	3.44	3.75
6cvf	6.35	5.83
5xfj	8.22	7.97
6aej	6.15	6.10
5lvr	3.60	4.01
4ded	7.42	7.58
4p74	5.00	5.33
1b74	1.30	2.35
4ruz	7.64	7.49
4tpw	4.69	5.30
2c02	4.04	4.42
5za2	5.77	6.19
5tol	7.48	7.41
6jz0	7.82	7.86
5j7q	4.58	4.66
5mxf	3.59	3.83
2brg	5.21	5.54
4gg5	9.03	8.53
5wf3	5.85	6.12
3mhl	7.25	7.26
4kiq	7.64	7.51
4pin	5.40	5.40
3zxh	8.52	8.01
2nt7	6.52	6.53
5l6p	7.26	7.28
4uiu	7.90	7.37
3oaw	8.15	7.73
3dnt	4.74	4.68
4o55	5.30	6.20
1bm7	7.52	7.30
6dvm	8.52	7.80
3ihz	6.80	7.11
4hbv	4.64	4.53
3oy1	7.80	7.70
5jcj	4.42	4.82
5kks	8.70	8.20
1ung	6.80	6.67
2o8h	7.60	7.43
2cex	4.70	4.76
3vi5	5.68	5.87
4r92	7.41	7.20
3mrx	3.39	3.83
3mzc	6.65	6.92
4di2	8.26	8.03
5nxw	7.24	7.34
4ie5	4.82	4.97
4q7v	3.59	3.76
6bhv	5.23	5.34
4mk0	5.20	5.78
4r5t	6.10	6.10
3iaf	2.92	4.35
6g2r	9.46	8.65
4d83	7.26	7.29
4zei	5.88	5.49
5h1t	3.80	3.88
5q0u	6.76	6.96
2gh6	4.95	5.64
4ona	8.15	7.94
5umy	6.97	6.83
5uga	6.79	7.02
2aod	5.66	5.77
5nuu	8.20	7.92
6dgo	5.47	5.94
1lhg	7.10	7.25
3iod	4.10	4.72
2yex	10.00	8.90
6q54	6.49	5.95
5w6e	8.04	7.58
