PDB	Labels	Predictions
1gm8	4.80	6.01
1gpk	5.37	7.12
1hnn	6.24	6.52
1hp0	6.70	5.25
1hq2	6.77	5.34
1hvy	6.17	5.60
1hwi	7.55	6.73
1hww	7.70	4.33
1ia1	7.47	3.66
1j3j	8.01	4.49
1jd0	8.24	7.96
1jje	8.43	5.13
1ke5	6.25	6.05
1kzk	10.40	9.50
1l2s	4.59	4.38
1l7f	9.10	6.63
1lpz	7.60	8.26
1lrh	6.82	5.50
1m2z	7.22	7.96
1mmv	7.24	3.93
1n1m	5.70	5.07
1n2v	4.08	4.73
1n46	10.52	9.78
1nav	7.60	7.23
1of1	4.82	5.46
1of6	6.05	3.47
1opk	9.82	7.86
1oq5	7.68	7.49
1owe	6.20	6.83
1oyt	7.24	6.37
1p2y	5.00	5.93
1p62	4.66	7.42
1pmn	8.15	7.11
1q1g	8.57	6.73
1q41	7.66	7.10
1q4g	6.89	5.86
1r1h	8.92	8.14
1r55	6.80	7.09
1r58	6.96	6.59
1r9o	5.02	6.14
1s19	9.51	7.19
1s3v	7.42	8.18
1sg0	7.47	5.86
1sj0	9.10	8.17
1sq5	4.39	4.06
1sqn	9.40	8.31
1t40	7.96	7.00
1t46	6.38	7.89
1t9b	6.90	5.73
1tow	6.24	5.41
1tt1	7.19	7.80
1u1c	5.37	4.23
1uml	7.52	7.66
1unl	6.70	6.89
1uou	7.70	5.44
1v0p	6.89	6.07
1v48	8.16	9.32
1v4s	6.44	6.29
1vcj	4.59	4.32
1w1p	2.30	1.91
1w2g	4.57	2.60
1xm6	6.38	5.61
1xoq	9.17	9.25
1xoz	8.92	7.71
1y6b	7.42	8.11
1ygc	9.46	7.56
1yqy	7.62	5.61
1ywr	7.49	8.45
1z95	7.12	8.97
2bm2	7.82	7.55
2br1	5.14	6.95
2bsm	5.82	7.61
