PDB	Labels	Predictions
4fud	6.35	4.70
4fue	7.23	7.38
4fu7	6.20	4.53
4fu8	5.23	5.01
4fu9	6.20	6.83
4fub	6.21	6.50
4fuc	7.40	6.13
4fsm	7.62	6.86
4fsw	4.76	6.13
4ft5	7.56	8.30
4fsn	7.70	8.97
4fsz	6.97	6.08
4ft7	8.87	8.35
4ft0	7.11	7.87
4ft9	7.69	7.33
4fta	7.39	7.57
4ftc	7.63	7.66
4fsq	8.80	7.92
4fsr	7.94	7.49
4fst	8.28	7.37
4fw3	7.23	9.27
4fw4	8.08	9.46
4fw5	7.48	8.52
4fw6	7.70	8.78
4fw7	7.13	8.41
4fux	6.00	7.88
4fuy	6.09	7.57
4fv0	5.59	7.05
4fv1	7.08	8.07
4fv2	7.68	7.71
4fv3	7.74	8.80
4ev4	7.40	6.34
4fv5	7.70	8.15
4fv7	7.57	8.52
4fv8	7.82	8.32
4fv9	6.72	7.18
4fx3	8.07	7.07
4ek4	4.48	6.48
4ek5	6.09	7.06
4fkg	4.67	6.95
4fki	4.23	6.56
4ek6	6.04	7.31
4fjk	6.55	5.88
4ek8	7.11	6.71
3sw4	6.02	6.71
3sw7	6.64	7.15
4fko	6.11	7.10
4fkp	6.54	6.71
4fkq	6.28	7.34
4fkr	6.64	7.41
4fks	6.28	6.92
4fkt	5.97	5.90
4fku	7.01	7.07
4fkv	6.60	7.59
4fkw	7.33	7.30
