PDB	Labels	Predictions
1bcu	3.28	3.74
1bzc	4.92	6.53
1c5z	4.01	3.16
1e66	9.89	6.75
1eby	9.70	8.54
1g2k	7.96	7.31
1gpk	5.37	7.13
1gpn	6.48	7.17
1h22	9.10	7.69
1h23	8.35	7.67
1k1i	6.58	6.85
1lpg	7.09	8.30
1mq6	11.15	8.31
1nc1	6.12	8.38
1nc3	5.00	7.06
1nvq	8.25	8.24
1o0h	5.92	4.41
1o3f	7.96	6.41
1o5b	5.77	6.66
1owh	7.40	6.74
1oyt	7.24	7.40
1p1n	6.80	5.82
1p1q	4.89	4.86
1ps3	2.28	3.38
1pxn	7.15	6.42
1qf1	7.32	6.51
1qkt	9.04	7.86
1r5y	6.46	4.85
1s38	5.15	4.97
1sqa	9.21	6.78
1syi	5.44	5.65
1u1b	7.80	3.74
1uto	2.27	3.90
1vso	4.72	7.42
1w4o	5.22	4.17
1y6r	10.11	10.10
1yc1	6.17	6.32
1z6e	9.72	7.76
1z95	7.12	9.18
1z9g	5.64	4.88
2al5	8.40	5.87
2br1	5.14	6.45
2brb	4.86	6.23
2cbv	5.48	4.34
2cet	8.02	7.05
2fvd	8.52	6.97
2fxs	6.06	6.04
2hb1	3.80	4.14
2iwx	6.68	5.92
2j78	6.42	5.71
2j7h	7.19	6.97
2p15	10.30	9.05
2p4y	9.00	8.35
2pog	9.54	7.09
2qbp	8.40	5.84
2qbq	7.44	6.44
2qbr	6.33	5.03
2qe4	7.96	7.76
2qnq	6.11	6.98
2r9w	5.10	5.92
2v00	3.66	4.08
2v7a	8.30	7.53
2vkm	8.74	8.05
2vvn	7.30	6.91
2vw5	8.52	6.84
2w4x	4.85	6.48
2w66	4.05	5.08
2wbg	4.45	5.91
2wca	5.60	7.64
2weg	6.50	6.91
2wer	7.05	4.78
2wn9	8.52	6.67
2wnc	6.32	6.62
2wtv	8.74	8.14
2wvt	6.12	5.68
2x00	11.33	7.36
2xb8	7.59	5.76
2xbv	8.43	8.04
2xdl	3.10	4.50
2xii	7.20	8.49
2xj7	6.66	5.58
2xnb	6.83	7.43
2xys	7.42	6.64
2y5h	5.79	8.14
2yfe	6.63	6.34
2yge	5.06	4.96
2yki	9.46	7.02
2ymd	3.16	5.16
2zb1	6.32	7.63
2zcq	8.82	6.23
2zcr	6.87	6.68
2zda	8.40	8.07
2zy1	7.40	6.42
3acw	4.76	7.60
3ag9	8.05	7.13
3ao4	2.07	2.51
3arp	7.15	5.67
3arq	6.40	6.76
3aru	3.22	5.43
3arv	5.64	5.43
3ary	6.00	5.18
3b1m	8.48	7.01
3b27	5.16	5.82
3b5r	8.77	9.34
3b65	9.27	7.93
3b68	8.40	8.47
3bgz	6.26	6.25
3coy	6.02	5.93
3coz	5.57	5.36
3d4z	4.89	5.12
3d6q	3.76	4.36
3dd0	9.00	8.25
3dx1	3.58	2.87
3dx2	6.82	5.01
3dxg	2.40	4.03
3e5a	8.23	6.77
3e92	8.00	7.65
3e93	8.85	8.01
3ebp	5.91	5.02
3ehy	5.85	7.48
3ejr	8.57	6.43
3f3c	6.02	3.48
3fcq	2.77	4.86
3fur	8.00	6.56
3fv1	9.30	8.63
3fv2	8.11	7.50
3g0w	9.52	8.65
3g2n	4.09	4.51
3g2z	2.36	2.67
3g31	2.89	2.61
3gbb	6.90	6.77
3gc5	7.26	6.55
3ge7	8.70	7.47
3gr2	2.52	2.31
3gv9	2.12	2.11
3gy4	5.10	3.23
3ivg	4.30	3.85
3jvr	5.72	6.64
3jvs	6.54	7.71
3jya	6.89	7.42
3k5v	6.30	6.78
3kgp	2.57	2.51
3kr8	8.10	7.22
3kwa	4.08	3.35
3l7b	2.40	4.40
3lka	2.82	7.34
3mss	4.66	5.12
3myg	10.70	7.45
3n76	6.85	5.16
3n7a	3.70	3.86
3n86	5.64	5.58
3nq9	4.03	6.09
3nw9	9.00	7.81
3nx7	8.10	7.02
3o9i	11.82	11.58
3oe4	7.47	5.16
3oe5	6.88	5.93
3ozs	5.33	6.10
3ozt	4.13	5.56
3p5o	7.26	7.39
3prs	7.82	6.61
3pww	7.32	5.45
3pxf	4.43	5.16
3pyy	6.86	6.69
3qgy	7.80	6.76
3qqs	5.82	5.07
3r88	4.82	4.15
3rlr	7.52	7.42
3rr4	4.55	6.79
3rsx	4.41	3.96
3ryj	7.80	8.03
3syr	5.10	4.43
