PDB	Labels	Predictions
10gs	6.40	5.17
1bcu	3.28	3.56
1e66	9.89	7.17
1f8b	5.40	4.95
1f8c	7.40	5.28
1f8d	3.40	5.40
1gpk	5.37	7.55
1h23	8.35	6.49
1hfs	8.70	8.22
1hnn	6.24	7.14
1lbk	3.18	2.62
1lol	6.39	5.76
1loq	3.70	5.50
1lor	11.06	5.83
1mq6	11.15	9.16
1n1m	5.70	5.03
1n2v	4.08	3.93
1nvq	8.25	8.49
1o3f	7.96	6.04
1o5b	5.77	5.24
1os0	6.03	6.47
1oyt	7.24	7.31
1p1q	4.89	5.22
1ps3	2.28	3.78
1r5y	6.46	5.43
1sqa	9.21	7.94
1u1b	7.80	6.60
1u33	4.60	2.40
1uto	2.27	4.24
1vso	4.72	6.40
1w4o	5.22	4.27
1xd0	7.12	2.94
1yc1	6.17	6.61
1z95	7.12	7.69
2brb	4.86	6.12
2cbj	8.27	9.18
2cet	8.02	6.12
2d1o	7.70	7.67
2fvd	8.52	7.60
2g70	7.77	7.04
2hb1	3.80	5.65
2iwx	6.68	5.62
2j62	11.34	9.67
2j78	6.42	5.93
2jdm	5.40	5.12
2jdu	6.72	5.12
2jdy	4.37	4.99
2obf	8.85	8.34
2ole	7.25	8.67
2p4y	9.00	8.16
2pq9	8.11	6.96
2qbp	8.40	6.03
2qbr	6.33	6.21
2qft	5.26	4.19
2v00	3.66	3.52
2v7a	8.30	7.08
2vl4	6.01	4.47
2vo5	4.89	4.58
2vot	7.14	5.78
2vvn	7.30	7.01
2vw5	8.52	6.04
2w66	4.05	5.87
2wbg	4.45	5.68
2wca	5.60	7.40
2weg	6.50	6.01
2wtv	8.74	7.76
2x00	11.33	6.97
2x0y	4.60	7.52
2x8z	7.96	4.46
2x97	5.66	5.24
2xb8	7.59	5.62
2xbv	8.43	8.46
2xdl	3.10	4.72
2xhm	6.80	6.03
2xnb	6.83	7.31
2xy9	9.19	8.20
2xys	7.42	7.33
2y5h	5.79	8.50
2yfe	6.63	6.43
2yge	5.06	5.74
2yki	9.46	7.21
2ymd	3.16	5.82
2zcq	8.82	6.50
2zcr	6.87	7.79
2zjw	7.70	6.79
2zwz	7.79	6.84
2zx6	10.60	10.93
2zxd	5.22	6.64
3acw	4.76	5.34
3ag9	8.05	6.28
3ao4	2.07	2.45
3b68	8.40	7.87
3bfu	6.27	6.09
3bkk	6.08	6.76
3cft	4.19	4.54
3coy	6.02	6.09
3cyx	8.00	7.25
3d4z	4.89	4.89
3dd0	9.00	7.99
3dxg	2.40	4.23
3e93	8.85	8.01
3ebp	5.91	6.43
3ehy	5.85	6.30
3ejr	8.57	6.28
3f17	8.63	7.89
3f3c	6.02	3.34
3f80	4.22	2.88
3fcq	2.77	3.91
3fk1	2.62	4.30
3fv1	9.30	8.05
3g0w	9.52	8.54
3g2n	4.09	4.49
3g2z	2.36	1.53
3gbb	6.90	6.90
3gcs	7.25	7.61
3ge7	8.70	7.22
3gy4	5.10	3.62
3huc	5.99	7.23
3i3b	2.23	3.00
3imc	2.96	2.82
3ivg	4.30	5.38
3jvs	6.54	7.34
3k5v	6.30	6.78
3kgp	2.57	3.24
3kv2	7.32	3.55
3kwa	4.08	5.36
3l3n	8.18	6.89
3l7b	2.40	4.10
3lka	2.82	5.98
3mfv	2.52	2.56
3mss	4.66	5.16
3muz	3.46	4.00
3myg	10.70	7.77
3n7a	3.70	3.68
3n86	5.64	5.23
3nox	8.66	8.53
3nq3	3.78	5.34
3nw9	9.00	7.46
3oe5	6.88	5.31
3owj	6.07	8.24
3ozt	4.13	5.53
3pe2	9.76	8.57
3pww	7.32	5.80
3pxf	4.43	4.83
3u9q	4.38	3.87
3udh	2.85	2.47
3ueu	5.24	5.73
3uex	6.92	6.55
3uo4	6.52	6.96
3utu	10.92	7.65
3vd4	4.82	4.00
3vh9	6.24	3.95
3zso	5.12	4.62
3zsx	3.28	4.17
4de1	5.96	5.74
4de2	4.12	5.39
4des	5.85	5.69
4dew	7.00	5.86
4djr	11.52	10.05
4djv	6.72	6.44
4g8m	7.89	6.11
4gid	10.77	8.27
4gqq	2.89	3.12
4tmn	10.17	6.91
