PDB	Labels	Predictions
6pgb	4.60	4.79
6fnt	4.68	6.14
5u6d	8.59	8.39
4alx	7.28	8.04
4jg7	6.92	7.48
5tuy	6.35	7.02
4u6r	7.85	7.95
6hky	9.34	8.16
3bkl	6.17	6.45
1uyg	4.27	4.86
4qyy	7.30	7.40
2rcw	8.10	7.78
2xkd	5.64	5.35
5j9f	7.23	6.73
3sfh	7.05	6.97
1ett	5.89	5.87
6ugq	7.55	6.50
3wym	9.52	8.96
4leq	6.54	6.40
2p8n	3.15	3.20
3iej	6.66	7.33
5aae	7.46	8.30
5xij	7.30	7.07
4mmm	3.82	3.68
3gt9	3.96	5.93
6ouv	5.55	5.91
3hwx	7.86	7.62
2wkt	4.31	5.02
4uv8	6.47	6.49
4d8s	6.49	6.54
2ghg	8.82	8.74
5a3s	8.68	8.09
5ccl	4.77	5.25
4cwo	5.21	5.88
4i7l	3.99	4.03
4ec0	6.07	7.12
6hys	5.59	5.92
3khv	1.85	3.08
1pf8	7.51	6.44
6mjf	5.16	5.06
2j7e	7.32	6.64
5x73	6.74	7.05
5y6k	6.07	6.40
4g0z	2.21	3.06
2kaw	4.97	5.40
6skd	5.80	5.95
4fcb	8.54	8.58
1qhr	6.89	6.96
2p83	7.96	8.28
3b3x	3.60	3.16
5eob	9.62	8.30
6gjl	3.86	3.58
5jv0	5.96	6.13
6q37	6.36	5.68
4hdc	8.92	7.81
5j20	9.14	7.95
5ny1	6.44	6.80
5jfp	9.32	10.04
4bhi	7.05	6.47
5swh	7.59	7.73
4klv	3.78	4.04
4l6s	8.52	7.95
3r0y	4.84	6.11
1hk1	5.64	7.13
3dkj	5.70	4.31
2ha6	4.32	4.60
3s56	9.62	7.59
5i9x	7.52	7.81
2bxt	8.52	8.15
6pgx	9.21	8.56
5yea	8.30	7.14
5oh3	3.87	3.99
4jnm	8.52	7.51
4w4y	6.46	7.58
6fba	4.70	4.67
5zfi	5.92	7.10
5q0p	7.41	6.98
2xp5	3.44	4.27
6cvf	6.35	4.27
5xfj	8.22	8.21
4qsx	1.74	2.02
6aej	6.15	6.24
1hk3	6.59	7.13
4ded	7.42	6.51
5y0x	5.11	6.07
4p74	5.00	5.12
3hmm	7.60	7.19
1b74	1.30	1.68
3mj1	7.82	7.86
4tpw	4.69	4.64
2c02	4.04	4.76
5kr1	9.49	9.73
5tol	7.48	7.61
6jz0	7.82	7.49
3v4j	5.04	4.74
5o5a	4.77	5.90
5mxf	3.59	2.78
4gg5	9.03	8.16
5wf3	5.85	6.40
4amy	10.82	10.15
3mhl	7.25	7.18
4kiq	7.64	7.52
4pin	5.40	5.34
3zxh	8.52	8.32
