PDB	Labels	Predictions
1gm8	4.80	5.77
1gpk	5.37	7.55
1hnn	6.24	7.14
1hp0	6.70	6.38
1hq2	6.77	5.04
1hvy	6.17	5.79
1hwi	7.55	7.14
1hww	7.70	4.55
1ia1	7.47	4.92
1j3j	8.01	5.27
1jd0	8.24	6.55
1jje	8.43	5.47
1ke5	6.25	5.88
1kzk	10.40	8.97
1l2s	4.59	4.17
1l7f	9.10	6.93
1lpz	7.60	8.09
1lrh	6.82	4.02
1m2z	7.22	7.37
1mmv	7.24	3.64
1n1m	5.70	5.03
1n2v	4.08	3.93
1n46	10.52	8.87
1nav	7.60	6.32
1of1	4.82	4.71
1of6	6.05	4.01
1opk	9.82	7.55
1oq5	7.68	7.86
1owe	6.20	6.09
1oyt	7.24	7.31
1p2y	5.00	4.75
1p62	4.66	6.42
1pmn	8.15	7.71
1q1g	8.57	6.83
1q41	7.66	7.25
1q4g	6.89	4.62
1r1h	8.92	6.53
1r55	6.80	6.62
1r58	6.96	6.75
1r9o	5.02	5.48
1s19	9.51	7.63
1s3v	7.42	7.02
1sg0	7.47	5.12
1sj0	9.10	8.34
1sq5	4.39	4.20
1sqn	9.40	7.97
1t40	7.96	6.87
1t46	6.38	7.64
1t9b	6.90	5.72
1tow	6.24	5.87
1tt1	7.19	6.77
1u1c	5.37	4.38
1uml	7.52	7.48
1unl	6.70	7.10
1uou	7.70	5.74
1v0p	6.89	7.74
1v48	8.16	6.82
1v4s	6.44	6.56
1vcj	4.59	7.04
1w1p	2.30	2.37
1w2g	4.57	2.92
1xm6	6.38	6.58
1xoq	9.17	7.78
1xoz	8.92	8.35
1y6b	7.42	7.93
1ygc	9.46	7.49
1yqy	7.62	6.17
1ywr	7.49	7.87
1z95	7.12	7.69
2bm2	7.82	7.36
2br1	5.14	7.40
2bsm	5.82	7.51
