PDB	Labels	Predictions
1a8i	5.52	3.65
1a99	5.70	1.99
1ax0	3.13	4.06
1b6l	8.30	6.66
1b6m	8.40	8.68
1duv	11.80	5.65
1dy4	4.36	4.13
1e2k	4.94	4.74
1fcx	7.12	7.90
1g2k	7.96	8.91
1gj8	6.96	7.11
1gjd	5.22	6.77
1gpk	5.37	7.55
1gyy	3.64	3.93
1h22	9.10	6.52
1h23	8.35	6.49
1h46	3.57	3.96
1hnn	6.24	7.14
1iy7	6.19	6.57
1kzk	10.39	8.97
1lrh	6.82	4.02
1nc1	6.12	10.20
1nc3	5.00	10.27
1nli	3.59	3.98
1nw5	5.21	4.36
1ow4	5.68	5.16
1p1n	6.80	5.44
1p1o	5.76	6.31
1ps3	2.28	3.78
1pxp	6.66	6.97
1r5y	6.46	5.43
1s38	5.15	5.20
1s39	7.70	4.81
1sr7	10.10	8.48
1sw1	7.30	2.85
1syh	6.41	5.55
1syi	5.48	5.55
1toj	3.39	3.90
1tok	2.47	3.74
1u1w	5.85	4.27
1ua4	4.22	4.16
1ui0	7.06	3.78
1utm	3.01	3.06
1uwu	5.98	6.47
1uz1	6.89	6.21
1uz4	3.40	4.73
1v1j	4.82	4.27
1w2g	4.57	2.92
1x8d	2.21	4.09
1xge	4.68	4.22
1y1m	1.82	3.68
1y1z	3.08	3.50
1y20	5.32	3.33
1yc1	6.17	6.61
1ydk	5.89	5.22
1z95	7.12	7.69
2aac	2.22	3.69
2afx	5.15	5.26
2ayr	9.29	8.23
2azr	3.64	3.99
2b07	6.43	5.51
2boh	8.52	8.37
2boj	5.77	5.12
2brb	4.86	6.12
2bvd	6.00	3.77
2byr	8.55	7.29
2cji	8.22	7.75
2fai	6.24	6.30
2fdp	7.59	8.18
2ff1	8.21	6.88
2fpz	3.96	3.12
2fqt	6.14	6.05
2fqw	6.68	5.61
2fqx	7.15	5.62
2fqy	6.57	5.51
2fvd	8.52	7.60
2fw6	2.92	3.79
2fxu	8.15	6.52
2h6b	5.39	4.28
2hb1	3.80	5.65
2hdq	1.40	2.36
2hdr	1.72	3.18
2i0a	11.40	9.78
2i0d	12.10	9.78
2il2	7.10	8.34
2iwx	6.68	5.62
2j2u	7.05	7.84
2j34	7.82	7.98
2j4i	9.00	7.69
2j78	6.42	5.93
1bcj	3.70	4.45
1bky	3.84	3.91
1d4i	8.85	8.90
1d4j	8.36	9.15
1eby	9.70	8.54
1ebz	9.40	7.31
1ec0	8.49	9.19
1ec1	8.92	6.86
1ec2	10.00	7.36
1enu	5.08	4.19
1f74	3.05	4.51
1gi9	5.96	6.31
1gww	4.28	3.78
1gx0	4.28	3.78
1o5a	6.42	6.63
1o5r	8.12	7.23
1q4w	6.46	5.43
1qkt	9.04	7.27
1qxl	7.96	7.78
1rdi	2.06	2.15
1rdn	1.84	2.58
1tr7	6.82	6.58
2a3c	4.37	4.55
2fv5	10.52	7.95
2h21	6.54	4.63
2hd6	7.80	7.11
1xl5	7.35	9.65
1y93	2.10	5.24
4ubp	5.59	3.69
1lhw	8.16	7.25
1s9t	6.60	5.61
1tt1	7.19	6.77
1uzv	5.18	5.06
2dm5	2.99	6.87
1xw6	5.62	5.19
2qrk	4.26	5.28
2nn1	5.82	5.24
2pou	7.42	7.39
3cd0	7.57	8.26
3cda	7.58	7.90
