PDB	Labels	Predictions
1bcu	3.28	5.50
1bzc	4.92	7.32
1c5z	4.01	4.45
1e66	9.89	8.58
1eby	9.70	7.53
1g2k	7.96	7.97
1gpk	5.37	6.90
1gpn	6.48	7.35
1h22	9.10	6.86
1h23	8.35	6.86
1k1i	6.58	6.63
1lpg	7.09	8.42
1mq6	11.15	8.52
1nc1	6.12	7.52
1nc3	5.00	7.56
1nvq	8.25	8.08
1o0h	5.92	4.73
1o3f	7.96	6.46
1o5b	5.77	6.21
1owh	7.40	5.67
1oyt	7.24	7.45
1p1n	6.80	6.27
1p1q	4.89	5.11
1ps3	2.28	4.95
1pxn	7.15	6.48
1qf1	7.32	6.37
1qkt	9.04	7.91
1r5y	6.46	4.94
1s38	5.15	4.94
1sqa	9.21	7.51
1syi	5.44	5.81
1u1b	7.80	5.38
1uto	2.27	3.81
1vso	4.72	7.45
1w4o	5.22	4.95
1y6r	10.11	8.69
1yc1	6.17	7.22
1z6e	9.72	8.41
1z95	7.12	8.61
1z9g	5.64	5.31
2al5	8.40	5.83
2br1	5.14	7.03
2brb	4.86	6.48
2cbv	5.48	6.34
2cet	8.02	6.86
2fvd	8.52	6.90
2fxs	6.06	6.31
2hb1	3.80	5.01
2iwx	6.68	6.35
2j78	6.42	5.86
2j7h	7.19	6.23
2p15	10.30	8.74
2p4y	9.00	8.57
2pog	9.54	7.32
2qbp	8.40	6.97
2qbq	7.44	7.84
2qbr	6.33	6.58
2qe4	7.96	6.92
2qnq	6.11	7.20
2r9w	5.10	5.80
2v00	3.66	4.01
2v7a	8.30	7.97
2vkm	8.74	8.29
2vvn	7.30	6.99
2vw5	8.52	6.93
2w4x	4.85	6.00
2w66	4.05	6.28
2wbg	4.45	6.27
2wca	5.60	7.01
2weg	6.50	6.66
2wer	7.05	5.66
2wn9	8.52	6.56
2wnc	6.32	6.50
2wtv	8.74	8.21
2wvt	6.12	5.46
2x00	11.33	7.78
2xb8	7.59	5.98
2xbv	8.43	9.47
2xdl	3.10	5.11
2xii	7.20	7.46
2xj7	6.66	7.56
2xnb	6.83	7.28
2xys	7.42	7.16
2y5h	5.79	8.42
2yfe	6.63	6.68
2yge	5.06	5.81
2yki	9.46	7.50
2ymd	3.16	5.02
2zb1	6.32	8.00
2zcq	8.82	6.45
2zcr	6.87	6.69
2zda	8.40	7.64
2zy1	7.40	5.99
3acw	4.76	7.57
3ag9	8.05	7.06
3ao4	2.07	4.72
3arp	7.15	4.89
3arq	6.40	5.73
3aru	3.22	4.72
3arv	5.64	5.46
3ary	6.00	4.12
3b1m	8.48	6.55
3b27	5.16	6.01
3b5r	8.77	8.32
3b65	9.27	7.97
3b68	8.40	7.96
3bgz	6.26	6.98
3coy	6.02	5.62
3coz	5.57	5.37
3d4z	4.89	5.50
3d6q	3.76	5.64
3dd0	9.00	8.19
3dx1	3.58	4.03
3dx2	6.82	5.47
3dxg	2.40	4.85
3e5a	8.23	7.14
3e92	8.00	8.95
3e93	8.85	7.79
3ebp	5.91	6.08
3ehy	5.85	7.02
3ejr	8.57	7.52
3f3c	6.02	3.24
3fcq	2.77	4.47
3fur	8.00	7.13
3fv1	9.30	8.87
3fv2	8.11	7.75
3g0w	9.52	8.72
3g2n	4.09	4.96
3g2z	2.36	3.96
3g31	2.89	4.95
3gbb	6.90	6.47
3gc5	7.26	6.34
