PDB	Labels	Predictions
1a8i	5.52	4.55
1a99	5.70	2.57
1ax0	3.13	4.96
1b6l	8.30	7.31
1b6m	8.40	7.91
1duv	11.80	6.66
1dy4	4.36	5.55
1e2k	4.94	6.09
1fcx	7.12	7.92
1g2k	7.96	7.97
1gj8	6.96	7.06
1gjd	5.22	6.59
1gpk	5.37	6.90
1gyy	3.64	4.07
1h22	9.10	6.86
1h23	8.35	6.86
1h46	3.57	5.07
1hnn	6.24	7.21
1iy7	6.19	7.16
1kzk	10.39	9.24
1lrh	6.82	4.21
1nc1	6.12	7.52
1nc3	5.00	7.56
1nli	3.59	7.15
1nw5	5.21	5.51
1ow4	5.68	7.06
1p1n	6.80	6.27
1p1o	5.76	5.19
1ps3	2.28	4.95
1pxp	6.66	6.68
1r5y	6.46	4.94
1s38	5.15	4.94
1s39	7.70	4.73
1sr7	10.10	8.94
1sw1	7.30	4.35
1syh	6.41	5.81
1syi	5.48	5.81
1toj	3.39	4.19
1tok	2.47	3.78
1u1w	5.85	4.50
1ua4	4.22	4.86
1ui0	7.06	4.21
1utm	3.01	3.81
1uwu	5.98	6.73
1uz1	6.89	5.85
1uz4	3.40	5.00
1v1j	4.82	4.68
1w2g	4.57	4.49
1x8d	2.21	4.06
1xge	4.68	5.30
1y1m	1.82	5.98
1y1z	3.08	5.55
1y20	5.32	5.67
1yc1	6.17	7.22
1ydk	5.89	6.29
1z95	7.12	8.61
2aac	2.22	4.29
2afx	5.15	6.35
2ayr	9.29	8.65
2azr	3.64	5.27
2b07	6.43	7.18
2boh	8.52	8.66
2boj	5.77	6.31
2brb	4.86	6.48
2bvd	6.00	5.81
2byr	8.55	8.08
2cji	8.22	8.37
2fai	6.24	6.83
2fdp	7.59	6.97
2ff1	8.21	5.69
2fpz	3.96	4.53
2fqt	6.14	6.93
2fqw	6.68	4.61
2fqx	7.15	5.01
2fqy	6.57	4.49
2fvd	8.52	6.90
2fw6	2.92	4.36
2fxu	8.15	7.16
2h6b	5.39	4.86
2hb1	3.80	5.01
2hdq	1.40	3.84
2hdr	1.72	4.08
2i0a	11.40	10.13
2i0d	12.10	10.32
2il2	7.10	7.99
2iwx	6.68	6.35
2j2u	7.05	8.49
2j34	7.82	8.06
2j4i	9.00	9.04
2j78	6.42	5.86
1bcj	3.70	4.79
1bky	3.84	3.99
1d4i	8.85	7.61
1d4j	8.36	6.99
1eby	9.70	7.53
1ebz	9.40	6.69
1ec0	8.49	8.15
1ec1	8.92	7.40
1ec2	10.00	7.46
1enu	5.08	4.94
1f74	3.05	5.84
1gi9	5.96	5.84
1gww	4.28	4.55
1gx0	4.28	4.55
1o5a	6.42	6.76
1o5r	8.12	8.44
1q4w	6.46	4.94
1qkt	9.04	7.91
1qxl	7.96	8.85
1rdi	2.06	2.33
1rdn	1.84	2.69
1tr7	6.82	6.55
2a3c	4.37	4.72
2fv5	10.52	7.95
2h21	6.54	3.87
2hd6	7.80	7.24
1xl5	7.35	8.65
1y93	2.10	5.06
4ubp	5.59	4.21
1lhw	8.16	6.54
1s9t	6.60	6.43
1tt1	7.19	7.53
1uzv	5.18	6.06
2dm5	2.99	4.87
1xw6	5.62	6.34
2qrk	4.26	5.11
2nn1	5.82	6.57
2pou	7.42	7.49
3cd0	7.57	8.95
3cda	7.58	9.22
