PDB	Labels	Predictions
1gm8	4.80	6.12
1gpk	5.37	6.60
1hnn	6.24	6.20
1hp0	6.70	6.20
1hq2	6.77	5.38
1hvy	6.17	6.60
1hwi	7.55	6.91
1hww	7.70	4.82
1ia1	7.47	6.06
1j3j	8.01	6.19
1jd0	8.24	6.64
1jje	8.43	6.07
1ke5	6.25	6.30
1kzk	10.40	7.92
1l2s	4.59	5.78
1l7f	9.10	6.58
1lpz	7.60	7.52
1lrh	6.82	4.96
1m2z	7.22	7.60
1mmv	7.24	4.72
1n1m	5.70	4.55
1n2v	4.08	4.90
1n46	10.52	7.13
1nav	7.60	7.59
1of1	4.82	6.34
1of6	6.05	5.07
1opk	9.82	7.63
1oq5	7.68	6.91
1owe	6.20	6.80
1oyt	7.24	7.51
1p2y	5.00	4.25
1p62	4.66	5.61
1pmn	8.15	7.74
1q1g	8.57	6.89
1q41	7.66	6.93
1q4g	6.89	5.89
1r1h	8.92	7.18
1r55	6.80	5.25
1r58	6.96	6.74
1r9o	5.02	5.39
1s19	9.51	7.86
1s3v	7.42	7.38
1sg0	7.47	5.26
1sj0	9.10	7.87
1sq5	4.39	4.61
1sqn	9.40	7.62
1t40	7.96	6.68
1t46	6.38	7.65
1t9b	6.90	6.17
1tow	6.24	5.90
1tt1	7.19	5.77
1u1c	5.37	6.43
1uml	7.52	7.61
1unl	6.70	7.18
1uou	7.70	5.98
1v0p	6.89	7.31
1v48	8.16	5.45
1v4s	6.44	6.91
1vcj	4.59	6.23
1w1p	2.30	4.24
1w2g	4.57	5.45
1xm6	6.38	6.03
1xoq	9.17	7.83
1xoz	8.92	7.13
1y6b	7.42	7.19
1ygc	9.46	7.63
1yqy	7.62	5.77
1ywr	7.49	7.24
1z95	7.12	7.26
2bm2	7.82	6.89
2br1	5.14	6.54
2bsm	5.82	7.05
