PDB	Labels	Predictions
1a8i	5.52	5.22
1a99	5.70	4.95
1ax0	3.13	4.65
1b6l	8.30	7.70
1b6m	8.40	8.16
1duv	11.80	6.24
1dy4	4.36	6.11
1e2k	4.94	6.44
1fcx	7.12	8.20
1g2k	7.96	9.36
1gj8	6.96	6.82
1gjd	5.22	6.78
1gpk	5.37	6.61
1gyy	3.64	4.16
1h22	9.10	7.41
1h23	8.35	7.30
1h46	3.57	5.70
1hnn	6.24	6.51
1iy7	6.19	6.25
1kzk	10.39	8.40
1lrh	6.82	5.00
1nc1	6.12	6.98
1nc3	5.00	5.88
1nli	3.59	4.40
1nw5	5.21	6.06
1ow4	5.68	6.30
1p1n	6.80	6.01
1p1o	5.76	5.63
1ps3	2.28	5.59
1pxp	6.66	7.01
1r5y	6.46	5.20
1s38	5.15	5.31
1s39	7.70	5.05
1sr7	10.10	8.32
1sw1	7.30	5.33
1syh	6.41	6.00
1syi	5.48	6.24
1toj	3.39	4.12
1tok	2.47	3.89
1u1w	5.85	5.10
1ua4	4.22	5.41
1ui0	7.06	4.69
1utm	3.01	3.20
1uwu	5.98	5.70
1uz1	6.89	5.30
1uz4	3.40	5.08
1v1j	4.82	4.59
1w2g	4.57	5.51
1x8d	2.21	4.28
1xge	4.68	4.53
1y1m	1.82	5.31
1y1z	3.08	5.43
1y20	5.32	5.10
1yc1	6.17	6.54
1ydk	5.89	5.90
1z95	7.12	7.52
2aac	2.22	4.45
2afx	5.15	4.10
2ayr	9.29	8.00
2azr	3.64	5.46
2b07	6.43	6.28
2boh	8.52	7.69
2boj	5.77	3.61
2brb	4.86	6.34
2bvd	6.00	5.69
2byr	8.55	7.28
2cji	8.22	7.23
2fai	6.24	7.09
2fdp	7.59	7.79
2ff1	8.21	6.70
2fpz	3.96	4.30
2fqt	6.14	6.25
2fqw	6.68	6.76
2fqx	7.15	6.92
2fqy	6.57	6.73
2fvd	8.52	7.29
2fw6	2.92	4.28
2fxu	8.15	7.14
2h6b	5.39	5.02
2hb1	3.80	5.08
2hdq	1.40	4.34
2hdr	1.72	4.65
2i0a	11.40	10.20
2i0d	12.10	10.30
2il2	7.10	7.73
2iwx	6.68	6.02
2j2u	7.05	7.12
2j34	7.82	7.29
2j4i	9.00	7.57
2j78	6.42	5.71
1bcj	3.70	4.02
1bky	3.84	4.13
1d4i	8.85	8.32
1d4j	8.36	8.31
1eby	9.70	8.15
1ebz	9.40	8.40
1ec0	8.49	8.40
1ec1	8.92	8.37
1ec2	10.00	8.41
1enu	5.08	4.49
1f74	3.05	5.12
1gi9	5.96	5.55
1gww	4.28	5.02
1gx0	4.28	5.01
1o5a	6.42	6.95
1o5r	8.12	8.10
1q4w	6.46	4.55
1qkt	9.04	7.13
1qxl	7.96	7.67
1rdi	2.06	3.59
1rdn	1.84	3.45
1tr7	6.82	5.02
2a3c	4.37	5.64
2fv5	10.52	7.41
2h21	6.54	5.48
2hd6	7.80	7.47
1xl5	7.35	8.14
1y93	2.10	4.37
4ubp	5.59	5.02
1lhw	8.16	6.80
1s9t	6.60	5.59
1tt1	7.19	6.38
1uzv	5.18	3.85
2dm5	2.99	4.69
1xw6	5.62	5.86
2qrk	4.26	4.77
2nn1	5.82	6.49
2pou	7.42	7.14
3cd0	7.57	7.78
3cda	7.58	7.66
