PDB	Labels	Predictions
1bcu	3.28	6.05
1bzc	4.92	6.69
1c5z	4.01	4.35
1e66	9.89	6.95
1eby	9.70	8.29
1g2k	7.96	7.95
1gpk	5.37	6.35
1gpn	6.48	6.60
1h22	9.10	7.02
1h23	8.35	6.93
1k1i	6.58	7.21
1lpg	7.09	7.64
1mq6	11.15	7.46
1nc1	6.12	5.30
1nc3	5.00	6.13
1nvq	8.25	8.19
1o0h	5.92	5.36
1o3f	7.96	6.08
1o5b	5.77	5.63
1owh	7.40	6.45
1oyt	7.24	7.11
1p1n	6.80	6.44
1p1q	4.89	6.20
1ps3	2.28	5.73
1pxn	7.15	6.11
1qf1	7.32	7.45
1qkt	9.04	8.84
1r5y	6.46	5.00
1s38	5.15	4.97
1sqa	9.21	7.27
1syi	5.44	5.80
1u1b	7.80	5.40
1uto	2.27	3.61
1vso	4.72	6.26
1w4o	5.22	4.28
1y6r	10.11	9.16
1yc1	6.17	5.71
1z6e	9.72	8.47
1z95	7.12	7.80
1z9g	5.64	5.19
2al5	8.40	6.64
2br1	5.14	6.39
2brb	4.86	6.04
2cbv	5.48	4.56
2cet	8.02	6.79
2fvd	8.52	7.36
2fxs	6.06	6.36
2hb1	3.80	4.37
2iwx	6.68	5.99
2j78	6.42	5.82
2j7h	7.19	5.64
2p15	10.30	8.36
2p4y	9.00	6.23
2pog	9.54	7.21
2qbp	8.40	6.87
2qbq	7.44	6.77
2qbr	6.33	6.26
2qe4	7.96	7.97
2qnq	6.11	6.38
2r9w	5.10	5.31
2v00	3.66	5.17
2v7a	8.30	7.65
2vkm	8.74	7.37
2vvn	7.30	7.44
2vw5	8.52	6.59
2w4x	4.85	4.99
2w66	4.05	5.45
2wbg	4.45	5.81
2wca	5.60	6.59
2weg	6.50	7.22
2wer	7.05	6.53
2wn9	8.52	6.18
2wnc	6.32	6.30
2wtv	8.74	7.91
2wvt	6.12	5.07
2x00	11.33	8.04
2xb8	7.59	6.30
2xbv	8.43	8.14
2xdl	3.10	5.11
2xii	7.20	7.68
2xj7	6.66	5.31
2xnb	6.83	7.33
2xys	7.42	6.91
2y5h	5.79	7.45
2yfe	6.63	6.63
2yge	5.06	6.49
2yki	9.46	6.78
2ymd	3.16	4.24
2zb1	6.32	6.87
2zcq	8.82	6.23
2zcr	6.87	6.45
2zda	8.40	6.74
2zy1	7.40	6.46
3acw	4.76	6.95
3ag9	8.05	7.08
3ao4	2.07	3.46
3arp	7.15	6.97
3arq	6.40	6.06
3aru	3.22	5.08
3arv	5.64	4.94
3ary	6.00	5.44
3b1m	8.48	6.64
3b27	5.16	5.37
3b5r	8.77	7.92
3b65	9.27	7.54
3b68	8.40	8.03
3bgz	6.26	6.58
3coy	6.02	7.00
3coz	5.57	7.04
3d4z	4.89	6.10
3d6q	3.76	4.26
3dd0	9.00	8.55
3dx1	3.58	5.89
3dx2	6.82	6.96
3dxg	2.40	4.25
3e5a	8.23	7.34
3e92	8.00	6.48
3e93	8.85	7.96
3ebp	5.91	6.14
3ehy	5.85	6.16
3ejr	8.57	7.42
3f3c	6.02	4.47
3fcq	2.77	4.19
3fur	8.00	6.55
3fv1	9.30	7.34
3fv2	8.11	6.71
3g0w	9.52	7.29
3g2n	4.09	5.06
3g2z	2.36	4.15
3g31	2.89	5.55
3gbb	6.90	6.59
3gc5	7.26	6.42
3ge7	8.70	7.73
3gr2	2.52	3.98
3gv9	2.12	4.12
3gy4	5.10	3.79
3ivg	4.30	5.92
3jvr	5.72	6.08
3jvs	6.54	6.20
3jya	6.89	5.29
3k5v	6.30	7.59
3kgp	2.57	3.83
3kr8	8.10	7.30
3kwa	4.08	5.23
3l7b	2.40	3.38
3lka	2.82	6.18
3mss	4.66	6.39
3myg	10.70	7.26
3n76	6.85	5.56
3n7a	3.70	3.90
3n86	5.64	5.60
3nq9	4.03	5.04
3nw9	9.00	7.57
3nx7	8.10	7.23
3o9i	11.82	10.68
3oe4	7.47	6.42
3oe5	6.88	6.16
3ozs	5.33	6.88
3ozt	4.13	5.99
3p5o	7.26	7.33
3prs	7.82	6.89
3pww	7.32	7.83
3pxf	4.43	5.64
3pyy	6.86	7.00
3qgy	7.80	7.41
3qqs	5.82	5.34
3r88	4.82	4.48
3rlr	7.52	7.29
3rr4	4.55	5.81
3rsx	4.41	5.69
3ryj	7.80	7.46
3syr	5.10	4.67
3tsk	7.17	7.89
3twp	3.92	4.52
3u5j	5.61	6.84
3u8k	8.66	7.41
3u8n	10.17	7.29
3u9q	4.38	5.17
3udh	2.85	4.99
3ueu	5.24	5.08
3uev	5.89	6.37
3uew	6.31	6.62
3uex	6.92	6.62
3ui7	9.00	7.11
3uo4	6.52	7.28
3up2	7.40	7.66
3utu	10.92	7.87
3uuo	7.96	7.16
3wtj	6.53	6.56
3wz8	5.82	6.44
3zdg	7.10	5.58
3zso	5.12	5.64
3zsx	3.28	4.38
3zt2	2.84	4.53
4abg	3.57	4.46
4agn	3.97	5.36
4agp	4.69	6.05
4agq	5.01	6.27
4bkt	3.62	5.24
4cig	3.67	4.62
4ciw	4.82	4.88
4cr9	4.10	4.56
4cra	7.22	7.92
4crc	8.72	7.75
4ddh	3.30	4.21
4ddk	2.29	4.19
4de1	5.96	6.07
4de2	4.12	6.74
4de3	5.52	5.88
4djv	6.72	6.67
4dld	5.82	5.91
4dli	5.62	6.67
4e5w	7.66	7.82
4e6q	8.36	7.63
4ea2	6.44	7.32
4eky	3.52	5.68
4eor	6.30	7.05
4f09	6.70	7.02
4f9w	6.94	6.82
4gfm	7.22	5.80
4gid	10.77	7.60
4gkm	5.17	5.56
4gr0	9.55	7.98
4hge	7.92	7.63
4ivb	8.72	8.01
4ivc	10.00	7.94
4ivd	9.52	7.99
4j21	7.41	6.70
4j28	5.70	6.73
4j3l	7.80	6.76
4jfs	5.27	5.79
4jia	9.22	7.19
4jsz	2.30	6.32
4jxs	4.74	5.33
4k18	8.96	7.39
4k77	6.63	5.84
4kz6	3.10	5.24
4kzq	6.10	6.44
4kzu	6.50	6.31
4llx	2.89	4.27
4lzs	4.80	5.28
4m0y	6.46	6.81
4m0z	5.19	6.49
4mgd	4.69	7.18
4mme	6.50	6.42
4ogj	6.79	6.84
4owm	2.96	4.28
4pcs	7.85	6.05
4qac	9.40	6.91
4qd6	8.64	7.22
4rfm	10.05	7.76
4tmn	10.17	6.91
4twp	10.00	7.74
4ty7	9.52	7.72
4u4s	2.92	5.66
4w9c	4.65	5.76
4wiv	6.26	7.17
4x6p	8.30	8.15
5a7b	3.57	6.20
5aba	2.98	5.66
5dwr	11.22	7.96
5tmn	8.04	6.05
