PDB	Labels	Predictions
2are	3.28	3.76
2oag	8.47	7.76
2jbj	9.70	5.91
2pwd	4.40	5.42
2pwg	4.82	5.02
2oym	5.00	6.18
2hzy	7.39	5.20
2ihj	4.59	5.35
2ojg	5.64	7.02
2hzl	6.57	4.34
2ovv	7.92	7.14
2nta	4.80	5.35
2qu6	8.52	7.11
2pog	9.54	7.19
2o4j	10.10	8.58
3b92	8.00	4.33
2p98	6.19	5.66
2z4b	9.36	8.83
2jj3	9.55	8.48
2h15	5.67	7.08
2pov	7.12	5.65
2pow	7.20	5.90
2nmx	5.57	6.15
1vso	4.72	6.14
2p95	9.37	7.24
2p16	10.10	7.67
2flr	6.10	6.74
2pgz	5.74	5.99
2bys	9.52	7.15
2gkl	5.35	4.57
2nsl	4.68	4.59
2nsj	4.79	4.74
2c92	5.68	6.01
2c94	6.82	6.10
2nnq	8.70	6.90
2psv	7.24	8.50
2cem	7.92	8.65
2cen	8.30	8.57
2q54	9.01	8.40
2b3f	6.03	4.43
2bbf	5.10	5.94
2e2r	8.26	7.06
2gz2	5.22	4.61
2hr6	4.92	4.63
2idz	9.40	5.88
2ihk	4.16	5.00
2jff	3.62	5.48
2oiq	4.94	6.72
2otz	3.63	4.67
2ou0	3.23	3.94
2pjo	0.05	3.56
2pzv	3.87	3.89
2q88	5.80	5.44
2q89	6.30	5.33
2qeh	8.62	4.48
2qvu	6.44	4.95
2r3d	-0.15	3.75
2r5p	8.48	9.03
2rde	7.01	6.27
2v8q	4.61	4.12
3b50	7.55	5.88
3bgq	7.96	7.46
3bgz	6.26	6.57
2v8y	5.71	5.45
2jgb	5.61	5.79
1gja	5.42	5.69
1swk	12.00	8.95
1toi	4.05	5.08
1iup	2.54	4.23
1tog	3.22	5.14
1uto	2.27	3.61
1ukb	3.19	4.22
2cjp	3.10	4.81
1vot	6.60	6.35
2fx6	3.70	4.12
2c1q	13.00	10.10
2e2p	4.74	4.95
2epn	7.22	5.80
2i2c	4.70	6.04
2j4k	4.85	4.72
2jdu	6.72	4.67
2jdy	4.37	3.32
2jke	4.23	5.54
2p3t	11.30	7.33
2p4y	9.00	7.55
2p7g	6.53	7.06
2pqc	5.74	5.82
2q6m	6.29	6.23
2q8z	5.68	4.78
2qbq	7.44	6.80
2qbr	6.33	6.52
2qdt	5.19	5.18
2qhy	7.48	8.07
2qhz	7.28	7.07
2qi1	7.30	7.56
2qi3	10.20	9.33
2qi4	10.44	9.18
2qi5	10.85	9.96
2qi6	10.57	8.69
2qmg	9.15	7.81
2qnq	6.11	6.25
2qrl	4.00	4.48
2qry	8.64	6.48
2r6w	9.36	8.06
2r75	6.15	6.17
2reg	5.57	4.43
2rkd	2.72	5.24
2uwl	8.40	6.38
2uwp	6.81	6.58
2uy4	4.68	5.81
2v2c	3.41	4.31
2v77	5.06	5.49
2v7t	7.48	5.32
2v7u	5.90	5.25
2v7v	6.66	4.65
2vhw	5.09	4.96
2vkm	8.74	7.35
2vmd	3.02	3.52
2vpn	6.72	5.54
2vuk	3.82	4.93
2vw5	8.52	6.66
2w26	9.40	7.02
2zmm	7.60	6.63
2zn7	7.89	6.70
3b3c	3.98	4.87
3b7r	7.70	6.93
3bex	5.57	5.92
3bl0	6.92	5.03
3brn	8.70	3.97
3bu1	8.15	4.29
3bxe	5.48	4.45
3c2f	2.00	4.52
3c2o	3.35	4.73
3c2r	3.11	4.75
3c7i	5.64	6.76
3ccw	7.87	7.58
3ccz	7.29	7.47
3cd7	7.84	7.10
3czv	7.80	5.04
3d2r	5.48	5.05
3d51	4.15	5.40
3d83	8.36	7.80
3ddg	6.00	5.47
3dp4	7.37	5.96
3e92	8.00	7.08
3eko	6.70	4.80
3ekr	5.55	6.44
3ene	6.24	6.66
3eqr	8.70	7.61
3f8c	7.68	7.15
3fat	7.64	5.99
