PDB	Labels	Predictions
4fud	6.35	5.51
4fue	7.23	7.34
4fu7	6.20	6.14
4fu8	5.23	5.52
4fu9	6.20	6.82
4fub	6.21	5.62
4fuc	7.40	6.72
4fsm	7.62	6.94
4fsw	4.76	6.78
4ft5	7.56	8.01
4fsn	7.70	7.73
4fsz	6.97	5.52
4ft7	8.87	8.22
4ft0	7.11	7.77
4ft9	7.69	7.75
4fta	7.39	7.43
4ftc	7.63	7.83
4fsq	8.80	7.89
4fsr	7.94	7.02
4fst	8.28	7.46
4fw3	7.23	10.13
4fw4	8.08	10.49
4fw5	7.48	7.77
4fw6	7.70	8.49
4fw7	7.13	7.83
4fux	6.00	7.75
4fuy	6.09	6.30
4fv0	5.59	7.69
4fv1	7.08	8.15
4fv2	7.68	7.76
4fv3	7.74	8.15
4ev4	7.40	7.66
4fv5	7.70	8.80
4fv7	7.57	8.00
4fv8	7.82	8.24
4fv9	6.72	8.00
4fx3	8.07	6.39
4ek4	4.48	5.73
4ek5	6.09	7.05
4fkg	4.67	6.53
4fki	4.23	6.66
4ek6	6.04	7.74
4fjk	6.55	4.19
4ek8	7.11	7.33
3sw4	6.02	7.30
3sw7	6.64	7.78
4fko	6.11	7.67
4fkp	6.54	6.30
4fkq	6.28	7.51
4fkr	6.64	7.56
4fks	6.28	7.16
4fkt	5.97	6.00
4fku	7.01	6.39
4fkv	6.60	7.44
4fkw	7.33	6.74
