PDB	Labels	Predictions
2are	3.28	4.18
2oag	8.47	8.56
2jbj	9.70	8.88
2pwd	4.40	4.16
2pwg	4.82	3.21
2oym	5.00	5.75
2hzy	7.39	2.54
2ihj	4.59	5.24
2ojg	5.64	7.89
2hzl	6.57	5.96
2ovv	7.92	8.01
2nta	4.80	5.10
2qu6	8.52	8.42
2pog	9.54	8.42
2o4j	10.10	9.23
3b92	8.00	7.41
2p98	6.19	5.59
2z4b	9.36	8.70
2jj3	9.55	8.52
2h15	5.67	8.29
2pov	7.12	6.48
2pow	7.20	7.60
2nmx	5.57	6.54
1vso	4.72	7.60
2p95	9.37	7.95
2p16	10.10	7.73
2flr	6.10	6.24
2pgz	5.74	5.93
2bys	9.52	7.15
2gkl	5.35	5.14
2nsl	4.68	4.86
2nsj	4.79	4.86
2c92	5.68	7.34
2c94	6.82	7.52
2nnq	8.70	6.06
2psv	7.24	8.87
2cem	7.92	9.59
2cen	8.30	9.64
2q54	9.01	9.23
2b3f	6.03	5.54
2bbf	5.10	5.50
2e2r	8.26	6.18
2gz2	5.22	4.83
2hr6	4.92	4.30
2idz	9.40	5.68
2ihk	4.16	5.24
2jff	3.62	3.35
2oiq	4.94	7.42
2otz	3.63	3.87
2ou0	3.23	3.48
2pjo	0.05	3.17
2pzv	3.87	5.28
2q88	5.80	5.58
2q89	6.30	5.56
2qeh	8.62	5.48
2qvu	6.44	5.70
2r3d	-0.15	2.67
2r5p	8.48	8.56
2rde	7.01	6.02
2v8q	4.61	4.24
3b50	7.55	7.25
3bgq	7.96	8.00
3bgz	6.26	5.75
2v8y	5.71	5.48
2jgb	5.61	4.43
1gja	5.42	6.42
1swk	12.00	9.90
1toi	4.05	2.07
1iup	2.54	2.99
1tog	3.22	2.07
1uto	2.27	1.83
1ukb	3.19	3.57
2cjp	3.10	5.33
1vot	6.60	8.31
2fx6	3.70	2.71
2c1q	13.00	10.86
2e2p	4.74	5.05
2epn	7.22	7.46
2i2c	4.70	3.70
2j4k	4.85	3.52
2jdu	6.72	5.10
2jdy	4.37	4.69
2jke	4.23	5.17
2p3t	11.30	8.94
2p4y	9.00	6.97
2p7g	6.53	6.18
2pqc	5.74	7.21
2q6m	6.29	6.03
2q8z	5.68	5.68
2qbq	7.44	6.47
2qbr	6.33	5.64
2qdt	5.19	5.08
2qhy	7.48	8.92
2qhz	7.28	9.40
2qi1	7.30	8.98
2qi3	10.20	9.02
2qi4	10.44	8.97
2qi5	10.85	9.11
2qi6	10.57	8.85
2qmg	9.15	8.22
2qnq	6.11	5.34
2qrl	4.00	3.48
2qry	8.64	5.75
2r6w	9.36	8.18
2r75	6.15	5.53
2reg	5.57	4.66
2rkd	2.72	4.84
2uwl	8.40	7.50
2uwp	6.81	7.47
2uy4	4.68	4.52
2v2c	3.41	3.49
2v77	5.06	3.97
2v7t	7.48	6.07
2v7u	5.90	5.30
2v7v	6.66	5.19
2vhw	5.09	4.98
2vkm	8.74	8.00
2vmd	3.02	3.99
2vpn	6.72	5.00
2vuk	3.82	3.65
2vw5	8.52	6.32
2w26	9.40	7.86
2zmm	7.60	6.07
2zn7	7.89	5.80
3b3c	3.98	5.57
3b7r	7.70	7.17
3bex	5.57	3.19
3bl0	6.92	7.36
3brn	8.70	4.85
3bu1	8.15	4.38
3bxe	5.48	5.33
3c2f	2.00	6.22
3c2o	3.35	4.45
3c2r	3.11	4.49
3c7i	5.64	6.98
3ccw	7.87	7.90
3ccz	7.29	8.44
3cd7	7.84	8.22
3czv	7.80	7.88
3d2r	5.48	5.62
3d51	4.15	2.83
3d83	8.36	7.75
3ddg	6.00	5.07
3dp4	7.37	6.90
3e92	8.00	8.20
3eko	6.70	5.82
3ekr	5.55	6.84
3ene	6.24	6.27
3eqr	8.70	7.40
3f8c	7.68	5.74
3fat	7.64	6.76
