PDB	Labels	Predictions
1bcu	3.28	5.18
1bzc	4.92	5.67
1c5z	4.01	4.31
1e66	9.89	6.73
1eby	9.70	8.12
1g2k	7.96	8.33
1gpk	5.37	6.11
1gpn	6.48	6.73
1h22	9.10	6.87
1h23	8.35	7.06
1k1i	6.58	7.27
1lpg	7.09	7.33
1mq6	11.15	7.54
1nc1	6.12	7.65
1nc3	5.00	6.34
1nvq	8.25	8.11
1o0h	5.92	5.47
1o3f	7.96	6.35
1o5b	5.77	5.60
1owh	7.40	5.74
1oyt	7.24	6.97
1p1n	6.80	5.35
1p1q	4.89	5.30
1ps3	2.28	5.74
1pxn	7.15	6.84
1qf1	7.32	7.47
1qkt	9.04	6.73
1r5y	6.46	4.90
1s38	5.15	5.30
1sqa	9.21	6.36
1syi	5.44	5.87
1u1b	7.80	5.72
1uto	2.27	4.20
1vso	4.72	5.14
1w4o	5.22	4.59
1y6r	10.11	7.66
1yc1	6.17	6.91
1z6e	9.72	7.44
1z95	7.12	7.84
1z9g	5.64	5.78
2al5	8.40	5.42
2br1	5.14	6.67
2brb	4.86	6.16
2cbv	5.48	5.17
2cet	8.02	6.99
2fvd	8.52	7.25
2fxs	6.06	5.40
2hb1	3.80	4.91
2iwx	6.68	6.52
2j78	6.42	5.42
2j7h	7.19	4.86
2p15	10.30	7.67
2p4y	9.00	7.52
2pog	9.54	6.73
2qbp	8.40	6.87
2qbq	7.44	6.61
2qbr	6.33	6.43
2qe4	7.96	6.96
2qnq	6.11	8.66
2r9w	5.10	5.85
2v00	3.66	5.08
2v7a	8.30	7.61
2vkm	8.74	7.91
2vvn	7.30	6.39
2vw5	8.52	7.61
2w4x	4.85	5.16
2w66	4.05	5.55
2wbg	4.45	5.81
2wca	5.60	5.91
2weg	6.50	6.94
2wer	7.05	6.52
2wn9	8.52	5.67
2wnc	6.32	5.68
2wtv	8.74	8.18
2wvt	6.12	4.93
2x00	11.33	7.67
2xb8	7.59	6.39
2xbv	8.43	7.46
2xdl	3.10	5.52
2xii	7.20	6.52
2xj7	6.66	5.88
2xnb	6.83	7.65
2xys	7.42	6.44
2y5h	5.79	7.30
2yfe	6.63	6.09
2yge	5.06	7.29
2yki	9.46	7.58
2ymd	3.16	5.34
2zb1	6.32	7.38
2zcq	8.82	6.30
2zcr	6.87	6.67
2zda	8.40	6.75
2zy1	7.40	6.06
3acw	4.76	6.59
3ag9	8.05	6.48
3ao4	2.07	5.58
3arp	7.15	5.91
3arq	6.40	5.93
3aru	3.22	4.99
3arv	5.64	4.75
3ary	6.00	4.54
3b1m	8.48	6.94
3b27	5.16	6.11
3b5r	8.77	7.60
3b65	9.27	7.33
3b68	8.40	7.81
3bgz	6.26	7.22
3coy	6.02	6.95
3coz	5.57	6.61
3d4z	4.89	5.50
3d6q	3.76	5.05
3dd0	9.00	7.19
3dx1	3.58	4.89
3dx2	6.82	5.71
3dxg	2.40	4.42
3e5a	8.23	7.82
3e92	8.00	7.72
3e93	8.85	8.03
3ebp	5.91	5.83
3ehy	5.85	5.54
3ejr	8.57	6.71
3f3c	6.02	5.86
3fcq	2.77	5.19
3fur	8.00	7.29
3fv1	9.30	6.20
3fv2	8.11	5.89
3g0w	9.52	7.59
3g2n	4.09	5.56
3g2z	2.36	4.56
3g31	2.89	4.86
3gbb	6.90	5.80
3gc5	7.26	6.51
3ge7	8.70	7.31
3gr2	2.52	4.38
3gv9	2.12	4.44
3gy4	5.10	4.66
3ivg	4.30	6.14
3jvr	5.72	5.94
3jvs	6.54	6.15
3jya	6.89	6.17
3k5v	6.30	7.51
3kgp	2.57	4.88
3kr8	8.10	7.62
3kwa	4.08	7.17
3l7b	2.40	5.40
3lka	2.82	5.35
3mss	4.66	5.02
3myg	10.70	7.44
3n76	6.85	6.41
3n7a	3.70	5.00
3n86	5.64	6.43
3nq9	4.03	4.21
3nw9	9.00	7.17
3nx7	8.10	6.00
3o9i	11.82	8.71
3oe4	7.47	7.25
3oe5	6.88	6.63
3ozs	5.33	6.88
3ozt	4.13	6.49
3p5o	7.26	7.30
3prs	7.82	8.04
3pww	7.32	7.96
3pxf	4.43	5.32
3pyy	6.86	6.88
3qgy	7.80	7.59
3qqs	5.82	4.88
3r88	4.82	4.16
3rlr	7.52	7.62
3rr4	4.55	5.60
3rsx	4.41	5.57
3ryj	7.80	7.24
3syr	5.10	5.47
3tsk	7.17	7.29
3twp	3.92	3.81
3u5j	5.61	6.23
3u8k	8.66	5.71
3u8n	10.17	6.62
3u9q	4.38	5.35
3udh	2.85	5.00
3ueu	5.24	5.97
3uev	5.89	6.28
3uew	6.31	5.97
3uex	6.92	6.44
3ui7	9.00	6.33
3uo4	6.52	7.64
3up2	7.40	7.82
3utu	10.92	7.46
3uuo	7.96	6.20
3wtj	6.53	6.73
3wz8	5.82	6.52
3zdg	7.10	5.51
3zso	5.12	7.29
3zsx	3.28	6.22
3zt2	2.84	5.03
4abg	3.57	4.79
4agn	3.97	4.67
4agp	4.69	5.79
4agq	5.01	5.98
4bkt	3.62	5.49
4cig	3.67	6.57
4ciw	4.82	5.48
4cr9	4.10	4.73
4cra	7.22	6.80
4crc	8.72	7.60
4ddh	3.30	5.10
4ddk	2.29	4.51
4de1	5.96	6.49
4de2	4.12	6.28
4de3	5.52	5.70
4djv	6.72	6.96
4dld	5.82	5.65
4dli	5.62	6.50
4e5w	7.66	7.52
4e6q	8.36	7.55
4ea2	6.44	7.36
4eky	3.52	5.66
4eor	6.30	7.40
4f09	6.70	6.23
4f9w	6.94	6.84
4gfm	7.22	7.00
4gid	10.77	7.95
4gkm	5.17	5.05
4gr0	9.55	8.13
4hge	7.92	7.64
4ivb	8.72	7.54
4ivc	10.00	7.64
4ivd	9.52	7.61
4j21	7.41	6.33
4j28	5.70	5.59
4j3l	7.80	6.62
4jfs	5.27	5.94
4jia	9.22	7.56
4jsz	2.30	3.84
4jxs	4.74	5.40
4k18	8.96	7.53
4k77	6.63	6.32
4kz6	3.10	5.00
4kzq	6.10	5.83
4kzu	6.50	6.62
4llx	2.89	3.82
4lzs	4.80	4.78
4m0y	6.46	5.91
4m0z	5.19	6.32
