PDB	Labels	Predictions
1gja	5.42	4.98
1iup	2.54	4.56
1swk	12.00	8.43
1tog	3.22	3.68
1toi	4.05	3.54
1ukb	3.19	3.96
1uto	2.27	3.13
1vot	6.60	7.21
1vso	4.72	6.16
2are	3.28	3.74
2b3f	6.03	4.81
2bbf	5.10	5.16
2bys	9.52	6.64
2c1q	13.00	8.09
2c92	5.68	5.83
2c94	6.82	5.85
2cem	7.92	8.04
2cen	8.30	8.20
2cjp	3.10	4.87
2e2p	4.74	5.60
2e2r	8.26	6.50
2epn	7.22	4.91
2flr	6.10	6.03
2fx6	3.70	3.81
2gkl	5.35	4.10
2gz2	5.22	4.86
2h15	5.67	6.46
2hr6	4.92	4.59
2hzl	6.57	3.91
2hzy	7.39	5.53
2i2c	4.70	5.60
2idz	9.40	5.71
2ihj	4.59	6.01
2ihk	4.16	6.06
2j4k	4.85	4.93
2jbj	9.70	7.06
2jdu	6.72	4.44
2jdy	4.37	4.36
2jff	3.62	4.45
2jgb	5.61	6.30
2jj3	9.55	8.26
2jke	4.23	5.14
2nmx	5.57	6.08
2nnq	8.70	6.60
2nsj	4.79	4.65
2nsl	4.68	4.44
2nta	4.80	5.57
2o4j	10.10	8.63
2oag	8.47	8.06
2oiq	4.94	7.40
2ojg	5.64	7.37
2otz	3.63	4.28
2ou0	3.23	4.03
2ovv	7.92	7.64
2oym	5.00	5.07
2p16	10.10	8.16
2p3t	11.30	8.57
2p4y	9.00	7.71
2p7g	6.53	6.53
2p95	9.37	8.29
2p98	6.19	5.89
2pgz	5.74	5.83
2pjo	0.05	2.68
2pog	9.54	7.44
2pov	7.12	5.96
2pow	7.20	6.08
2pqc	5.74	5.87
2psv	7.24	8.25
2pwd	4.40	4.75
2pwg	4.82	5.18
2pzv	3.87	3.53
2q54	9.01	8.10
2q6m	6.29	5.87
2q88	5.80	4.37
2q89	6.30	4.72
2q8z	5.68	5.35
2qbq	7.44	5.63
2qbr	6.33	5.38
2qdt	5.19	4.09
2qeh	8.62	5.87
2qhy	7.48	8.12
2qhz	7.28	8.69
2qi1	7.30	8.74
2qi3	10.20	8.45
2qi4	10.44	8.57
2qi5	10.85	8.58
2qi6	10.57	8.41
2qmg	9.15	6.96
2qnq	6.11	8.37
2qrl	4.00	4.23
2qry	8.64	5.78
2qu6	8.52	8.29
2qvu	6.44	4.86
2r3d	-0.15	3.73
2r5p	8.48	8.71
2r6w	9.36	7.82
2r75	6.15	5.83
2rde	7.01	5.97
2reg	5.57	4.33
2rkd	2.72	3.78
2uwl	8.40	7.60
2uwp	6.81	7.66
2uy4	4.68	5.27
2v2c	3.41	3.59
2v77	5.06	5.73
2v7t	7.48	5.56
2v7u	5.90	5.72
2v7v	6.66	6.12
2v8q	4.61	5.57
2v8y	5.71	6.58
2vhw	5.09	5.32
2vkm	8.74	8.20
2vmd	3.02	3.80
2vpn	6.72	4.92
2vuk	3.82	4.11
2vw5	8.52	5.69
2w26	9.40	8.04
2z4b	9.36	9.09
2zmm	7.60	5.40
2zn7	7.89	6.39
3b3c	3.98	4.48
3b50	7.55	5.69
3b7r	7.70	6.65
3b92	8.00	6.79
3bex	5.57	5.69
3bgq	7.96	7.70
3bgz	6.26	6.86
3bl0	6.92	5.70
3brn	8.70	4.22
3bu1	8.15	4.50
3bxe	5.48	3.71
3c2f	2.00	5.49
3c2o	3.35	5.26
3c2r	3.11	5.24
3c7i	5.64	5.78
3ccw	7.87	7.61
3ccz	7.29	8.10
3cd7	7.84	7.82
3czv	7.80	6.62
3d2r	5.48	5.10
3d51	4.15	4.61
3d83	8.36	7.51
3ddg	6.00	5.21
3dp4	7.37	4.89
3e92	8.00	7.40
3eko	6.70	5.58
3ekr	5.55	6.51
3ene	6.24	6.73
3eqr	8.70	8.49
3f8c	7.68	6.73
3fat	7.64	4.91
