PDB	Labels	Predictions
3sw4	6.02	6.05
3sw7	6.64	6.17
4ek4	4.48	4.67
4ek5	6.09	5.41
4ek6	6.04	5.13
4ek8	7.11	5.81
4ev4	7.40	6.91
4fjk	6.55	4.63
4fkg	4.67	5.30
4fki	4.23	5.54
4fko	6.11	6.54
4fkp	6.54	6.06
4fkq	6.28	5.98
4fkr	6.64	5.59
4fks	6.28	6.42
4fkt	5.97	6.07
4fku	7.01	4.64
4fkv	6.60	6.42
4fkw	7.33	6.89
4fsm	7.62	6.31
4fsn	7.70	6.87
4fsq	8.80	7.24
4fsr	7.94	6.81
4fst	8.28	8.10
4fsw	4.76	5.97
4fsz	6.97	5.77
4ft0	7.11	7.41
4ft5	7.56	6.85
4ft7	8.87	7.04
4ft9	7.69	6.46
4fta	7.39	6.52
4ftc	7.63	6.24
4fu7	6.20	5.17
4fu8	5.23	4.38
4fu9	6.20	6.45
4fub	6.21	6.20
4fuc	7.40	6.75
4fud	6.35	4.29
4fue	7.23	7.27
4fux	6.00	7.47
4fuy	6.09	7.66
4fv0	5.59	7.13
4fv1	7.08	7.71
4fv2	7.68	8.30
4fv3	7.74	7.65
4fv5	7.70	8.16
4fv7	7.57	8.74
4fv8	7.82	8.36
4fv9	6.72	7.65
4fw3	7.23	8.60
4fw4	8.08	8.51
4fw5	7.48	7.58
4fw6	7.70	8.00
4fw7	7.13	7.25
4fx3	8.07	6.71
