PDB	Labels	Predictions
1gm8	4.80	5.92
1gpk	5.37	6.34
1hnn	6.24	4.66
1hp0	6.70	4.66
1hq2	6.77	4.25
1hvy	6.17	5.94
1hwi	7.55	6.36
1hww	7.70	5.09
1ia1	7.47	5.53
1j3j	8.01	6.20
1jd0	8.24	7.10
1jje	8.43	6.22
1ke5	6.25	5.89
1kzk	10.40	7.94
1l2s	4.59	5.78
1l7f	9.10	6.08
1lpz	7.60	7.45
1lrh	6.82	4.21
1m2z	7.22	7.20
1mmv	7.24	5.43
1n1m	5.70	5.00
1n2v	4.08	4.83
1n46	10.52	6.96
1nav	7.60	6.91
1of1	4.82	5.42
1of6	6.05	6.05
1opk	9.82	7.37
1oq5	7.68	7.58
1owe	6.20	6.56
1oyt	7.24	6.68
1p2y	5.00	4.41
1p62	4.66	4.41
1pmn	8.15	7.00
1q1g	8.57	6.65
1q41	7.66	6.63
1q4g	6.89	6.29
1r1h	8.92	5.63
1r55	6.80	5.74
1r58	6.96	5.75
1r9o	5.02	5.99
1s19	9.51	8.08
1s3v	7.42	6.99
1sg0	7.47	5.02
1sj0	9.10	7.54
1sq5	4.39	5.38
1sqn	9.40	6.90
1t40	7.96	6.65
1t46	6.38	7.71
1t9b	6.90	6.92
1tow	6.24	5.62
1tt1	7.19	6.84
1u1c	5.37	5.80
1uml	7.52	6.36
1unl	6.70	6.73
1uou	7.70	4.78
1v0p	6.89	6.55
1v48	8.16	6.80
1v4s	6.44	6.14
1vcj	4.59	6.52
1w1p	2.30	4.79
1w2g	4.57	5.15
1xm6	6.38	6.24
1xoq	9.17	7.22
1xoz	8.92	8.09
1y6b	7.42	8.32
1ygc	9.46	7.34
1yqy	7.62	5.80
1ywr	7.49	8.07
1z95	7.12	8.53
2bm2	7.82	5.64
2br1	5.14	6.66
2bsm	5.82	6.07
