PDB	Labels	Predictions
10gs	6.40	7.10
1bcu	3.28	4.00
1e66	9.89	7.33
1f8b	5.40	4.17
1f8c	7.40	5.30
1f8d	3.40	4.98
1gpk	5.37	6.26
1h23	8.35	7.74
1hfs	8.70	8.10
1hnn	6.24	5.41
1lbk	3.18	6.47
1lol	6.39	5.42
1loq	3.70	6.25
1lor	11.06	7.66
1mq6	11.15	8.00
1n1m	5.70	5.46
1n2v	4.08	5.47
1nvq	8.25	7.54
1o3f	7.96	6.22
1o5b	5.77	4.23
1os0	6.03	7.71
1oyt	7.24	6.84
1p1q	4.89	5.47
1ps3	2.28	5.08
1r5y	6.46	4.59
1sqa	9.21	7.78
1u1b	7.80	6.90
1u33	4.60	5.28
1uto	2.27	3.24
1vso	4.72	5.07
1w4o	5.22	4.34
1xd0	7.12	6.80
1yc1	6.17	6.34
1z95	7.12	8.79
2brb	4.86	7.05
2cbj	8.27	5.50
2cet	8.02	8.50
2d1o	7.70	7.86
2fvd	8.52	7.61
2g70	7.77	4.03
2hb1	3.80	5.27
2iwx	6.68	6.97
2j62	11.34	8.06
2j78	6.42	5.94
2jdm	5.40	5.19
2jdu	6.72	5.51
2jdy	4.37	5.49
2obf	8.85	7.51
2ole	7.25	8.08
2p4y	9.00	8.13
2pq9	8.11	5.97
2qbp	8.40	6.59
2qbr	6.33	5.94
2qft	5.26	4.53
2v00	3.66	4.50
2v7a	8.30	7.16
2vl4	6.01	5.30
2vo5	4.89	6.62
2vot	7.14	8.06
2vvn	7.30	7.37
2vw5	8.52	6.63
2w66	4.05	4.93
2wbg	4.45	7.36
2wca	5.60	6.51
2weg	6.50	6.92
2wtv	8.74	8.11
2x00	11.33	7.13
2x0y	4.60	5.29
2x8z	7.96	4.56
2x97	5.66	5.29
2xb8	7.59	6.11
2xbv	8.43	7.53
2xdl	3.10	5.16
2xhm	6.80	7.00
2xnb	6.83	7.93
2xy9	9.19	6.41
2xys	7.42	7.21
2y5h	5.79	8.66
2yfe	6.63	6.86
2yge	5.06	5.15
2yki	9.46	6.59
2ymd	3.16	7.29
2zcq	8.82	6.92
2zcr	6.87	6.11
2zjw	7.70	6.04
2zwz	7.79	8.07
2zx6	10.60	9.09
2zxd	5.22	6.43
3acw	4.76	7.56
3ag9	8.05	6.96
3ao4	2.07	4.97
3b68	8.40	8.48
3bfu	6.27	6.04
3bkk	6.08	6.48
3cft	4.19	3.62
3coy	6.02	5.12
3cyx	8.00	8.85
3d4z	4.89	4.95
3dd0	9.00	8.43
3dxg	2.40	3.25
3e93	8.85	7.71
3ebp	5.91	6.20
3ehy	5.85	7.75
3ejr	8.57	7.75
3f17	8.63	7.69
3f3c	6.02	6.20
3f80	4.22	6.10
3fcq	2.77	3.92
3fk1	2.62	4.01
3fv1	9.30	9.29
3g0w	9.52	8.16
3g2n	4.09	5.34
3g2z	2.36	3.36
3gbb	6.90	7.37
3gcs	7.25	7.33
3ge7	8.70	7.30
3gy4	5.10	4.45
3huc	5.99	7.10
3i3b	2.23	3.81
3imc	2.96	3.65
3ivg	4.30	5.93
3jvs	6.54	7.02
3k5v	6.30	7.82
3kgp	2.57	4.58
3kv2	7.32	4.72
3kwa	4.08	6.50
3l3n	8.18	6.26
3l7b	2.40	3.29
3lka	2.82	5.53
3mfv	2.52	4.46
3mss	4.66	4.78
3muz	3.46	3.60
3myg	10.70	8.18
3n7a	3.70	3.65
3n86	5.64	6.85
3nox	8.66	8.34
3nq3	3.78	6.84
3nw9	9.00	7.34
3oe5	6.88	5.86
3owj	6.07	6.13
3ozt	4.13	7.33
3pe2	9.76	8.23
3pww	7.32	7.26
3pxf	4.43	4.78
3u9q	4.38	6.69
3udh	2.85	4.44
3ueu	5.24	6.31
3uex	6.92	6.72
3uo4	6.52	7.18
3utu	10.92	8.92
3vd4	4.82	4.17
3vh9	6.24	5.24
3zso	5.12	4.92
3zsx	3.28	5.60
4de1	5.96	5.00
4de2	4.12	5.40
4des	5.85	6.18
4dew	7.00	6.47
4djr	11.52	9.11
4djv	6.72	6.84
4g8m	7.89	6.64
4gid	10.77	7.50
4gqq	2.89	3.98
4tmn	10.17	7.05
