PDB	Labels	Predictions
4ypw	5.50	5.38
4ypx	4.60	4.50
4ypy	3.80	4.24
4ypz	3.50	4.25
4yq0	4.40	5.24
4yq1	8.30	5.91
4yq2	8.30	5.93
4yq3	6.80	5.91
4yq4	5.70	5.49
4yq5	5.40	5.55
4yq6	6.10	5.51
4yq7	5.20	5.18
4yq8	5.10	4.03
4yq9	6.70	5.03
4yqa	6.30	4.94
4yqb	5.90	5.70
4yqc	6.70	5.49
4yqd	5.10	6.29
4yqg	5.70	4.65
4yqi	4.80	4.95
4yqj	6.20	5.29
4yqk	4.70	4.35
4yql	4.80	6.03
4yqn	5.80	5.57
4yqo	6.30	5.42
4yqp	5.70	5.63
4yqq	6.10	5.95
4yqr	4.00	4.55
4yqs	5.60	4.67
4yqt	6.10	5.88
4yjo	7.90	7.71
4yjp	8.46	7.56
4yjq	7.95	8.08
4yjr	7.69	7.57
4yjs	9.39	7.89
4yjt	8.79	8.09
4yju	7.94	8.28
4yjv	8.55	8.44
4ykr	7.53	6.64
4ykq	7.61	6.01
4ykt	8.28	7.07
4ykw	7.02	5.08
4ykx	5.56	5.04
4ykz	5.06	4.76
4yky	4.30	5.26
4yku	5.12	5.34
