PDB	Labels	Predictions
1bcu	3.28	4.00
1bzc	4.92	6.23
1c5z	4.01	4.11
1e66	9.89	7.33
1eby	9.70	8.87
1g2k	7.96	9.78
1gpk	5.37	6.26
1gpn	6.48	6.75
1h22	9.10	7.76
1h23	8.35	7.74
1k1i	6.58	6.46
1lpg	7.09	8.33
1mq6	11.15	8.00
1nc1	6.12	8.28
1nc3	5.00	8.24
1nvq	8.25	7.54
1o0h	5.92	5.59
1o3f	7.96	6.22
1o5b	5.77	4.23
1owh	7.40	7.16
1oyt	7.24	6.84
1p1n	6.80	6.02
1p1q	4.89	5.47
1ps3	2.28	5.08
1pxn	7.15	7.32
1qf1	7.32	5.46
1qkt	9.04	6.40
1r5y	6.46	4.59
1s38	5.15	5.73
1sqa	9.21	7.78
1syi	5.44	6.75
1u1b	7.80	6.90
1uto	2.27	3.24
1vso	4.72	5.07
1w4o	5.22	4.34
1y6r	10.11	9.01
1yc1	6.17	6.34
1z6e	9.72	8.93
1z95	7.12	8.79
1z9g	5.64	5.74
2al5	8.40	6.57
2br1	5.14	6.85
2brb	4.86	7.05
2cbv	5.48	6.38
2cet	8.02	8.50
2fvd	8.52	7.61
2fxs	6.06	6.57
2hb1	3.80	5.27
2iwx	6.68	6.97
2j78	6.42	5.94
2j7h	7.19	6.67
2p15	10.30	8.53
2p4y	9.00	8.13
2pog	9.54	6.70
2qbp	8.40	6.59
2qbq	7.44	6.30
2qbr	6.33	5.94
2qe4	7.96	7.30
2qnq	6.11	7.07
2r9w	5.10	5.29
2v00	3.66	4.50
2v7a	8.30	7.16
2vkm	8.74	7.60
2vvn	7.30	7.37
2vw5	8.52	6.63
2w4x	4.85	4.36
2w66	4.05	4.93
2wbg	4.45	7.36
2wca	5.60	6.51
2weg	6.50	6.92
2wer	7.05	6.96
2wn9	8.52	6.04
2wnc	6.32	6.56
2wtv	8.74	8.11
2wvt	6.12	6.34
2x00	11.33	7.13
2xb8	7.59	6.11
2xbv	8.43	7.53
2xdl	3.10	5.16
2xii	7.20	6.64
2xj7	6.66	5.32
2xnb	6.83	7.93
2xys	7.42	7.21
2y5h	5.79	8.66
2yfe	6.63	6.86
2yge	5.06	5.15
2yki	9.46	6.59
2ymd	3.16	7.29
2zb1	6.32	7.25
2zcq	8.82	6.92
2zcr	6.87	6.11
2zda	8.40	9.04
2zy1	7.40	6.56
3acw	4.76	7.56
3ag9	8.05	6.96
3ao4	2.07	4.97
3arp	7.15	6.70
3arq	6.40	6.34
3aru	3.22	5.57
3arv	5.64	6.01
3ary	6.00	6.21
3b1m	8.48	6.42
3b27	5.16	6.97
3b5r	8.77	9.21
3b65	9.27	6.65
3b68	8.40	8.48
3bgz	6.26	6.35
3coy	6.02	5.12
3coz	5.57	4.98
3d4z	4.89	4.95
3d6q	3.76	3.62
3dd0	9.00	8.43
3dx1	3.58	7.51
3dx2	6.82	6.55
3dxg	2.40	3.25
3e5a	8.23	8.05
3e92	8.00	7.86
3e93	8.85	7.71
