PDB	Labels	Predictions
2are	3.28	3.62
2oag	8.47	7.77
2jbj	9.70	9.28
2pwd	4.40	5.26
2pwg	4.82	5.03
2oym	5.00	5.03
2hzy	7.39	5.41
2ihj	4.59	4.21
2ojg	5.64	7.46
2hzl	6.57	3.54
2ovv	7.92	7.49
2nta	4.80	6.47
2qu6	8.52	6.92
2pog	9.54	8.27
2o4j	10.10	9.67
3b92	8.00	5.92
2p98	6.19	5.15
2z4b	9.36	9.10
2jj3	9.55	8.43
2h15	5.67	8.08
2pov	7.12	6.94
2pow	7.20	7.46
2nmx	5.57	4.69
1vso	4.72	6.07
2p95	9.37	9.79
2p16	10.10	8.59
2flr	6.10	6.33
2pgz	5.74	6.47
2bys	9.52	6.74
2gkl	5.35	4.66
2nsl	4.68	5.47
2nsj	4.79	5.47
2c92	5.68	5.93
2c94	6.82	6.31
2nnq	8.70	6.65
2psv	7.24	8.29
2cem	7.92	8.67
2cen	8.30	8.47
2q54	9.01	8.81
2b3f	6.03	4.68
2bbf	5.10	5.91
2e2r	8.26	5.78
2gz2	5.22	4.54
2hr6	4.92	4.77
2idz	9.40	4.60
2ihk	4.16	4.21
2jff	3.62	3.19
2oiq	4.94	4.89
2otz	3.63	4.35
2ou0	3.23	3.72
2pjo	0.05	2.64
2pzv	3.87	3.79
2q88	5.80	3.25
2q89	6.30	3.83
2qeh	8.62	4.81
2qvu	6.44	4.66
2r3d	-0.15	2.80
2r5p	8.48	9.47
2rde	7.01	6.83
2v8q	4.61	4.63
3b50	7.55	7.27
3bgq	7.96	5.87
3bgz	6.26	6.25
2v8y	5.71	4.42
2jgb	5.61	5.71
1gja	5.42	5.96
1swk	12.00	9.98
1toi	4.05	4.26
1iup	2.54	3.52
1tog	3.22	4.26
1uto	2.27	4.16
1ukb	3.19	1.96
2cjp	3.10	3.56
1vot	6.60	7.67
2fx6	3.70	2.99
2c1q	13.00	8.53
2e2p	4.74	4.81
2epn	7.22	7.31
2i2c	4.70	3.71
2j4k	4.85	4.70
2jdu	6.72	6.55
2jdy	4.37	5.52
2jke	4.23	5.67
2p3t	11.30	7.72
2p4y	9.00	7.57
2p7g	6.53	5.78
2pqc	5.74	7.05
2q6m	6.29	6.16
2q8z	5.68	5.37
2qbq	7.44	4.60
2qbr	6.33	5.54
2qdt	5.19	4.97
2qhy	7.48	8.87
2qhz	7.28	8.46
2qi1	7.30	7.96
2qi3	10.20	9.68
2qi4	10.44	9.81
2qi5	10.85	8.62
2qi6	10.57	9.59
2qmg	9.15	8.33
2qnq	6.11	5.39
2qrl	4.00	4.18
2qry	8.64	3.98
2r6w	9.36	8.91
2r75	6.15	5.43
2reg	5.57	5.25
2rkd	2.72	3.46
2uwl	8.40	7.81
2uwp	6.81	7.93
2uy4	4.68	6.50
2v2c	3.41	4.12
2v77	5.06	6.51
2v7t	7.48	5.88
2v7u	5.90	4.61
2v7v	6.66	5.77
2vhw	5.09	4.51
2vkm	8.74	7.52
2vmd	3.02	3.73
2vpn	6.72	5.24
2vuk	3.82	3.79
2vw5	8.52	5.98
2w26	9.40	7.45
2zmm	7.60	4.96
2zn7	7.89	6.56
3b3c	3.98	5.95
3b7r	7.70	7.45
3bex	5.57	3.15
3bl0	6.92	7.54
3brn	8.70	4.77
3bu1	8.15	3.80
3bxe	5.48	5.29
3c2f	2.00	5.71
3c2o	3.35	4.38
3c2r	3.11	4.83
3c7i	5.64	6.06
3ccw	7.87	6.96
3ccz	7.29	7.32
3cd7	7.84	7.63
3czv	7.80	7.93
3d2r	5.48	5.34
3d51	4.15	5.15
3d83	8.36	7.09
3ddg	6.00	6.73
3dp4	7.37	5.04
3e92	8.00	7.47
3eko	6.70	4.56
3ekr	5.55	6.80
3ene	6.24	6.90
3eqr	8.70	8.41
3f8c	7.68	5.62
3fat	7.64	4.83
