PDB	Labels	Predictions
1a8i	5.52	5.18
1a99	5.70	5.77
1ax0	3.13	5.38
1b6l	8.30	7.81
1b6m	8.40	7.81
1duv	11.80	6.21
1dy4	4.36	6.48
1e2k	4.94	6.80
1fcx	7.12	8.10
1g2k	7.96	8.26
1gj8	6.96	6.92
1gjd	5.22	6.92
1gpk	5.37	6.14
1gyy	3.64	4.62
1h22	9.10	7.65
1h23	8.35	7.24
1h46	3.57	6.11
1hnn	6.24	6.77
1iy7	6.19	7.78
1kzk	10.39	8.31
1lrh	6.82	5.78
1nc1	6.12	6.87
1nc3	5.00	5.33
1nli	3.59	4.31
1nw5	5.21	5.47
1ow4	5.68	6.21
1p1n	6.80	6.14
1p1o	5.76	4.90
1ps3	2.28	5.42
1pxp	6.66	7.02
1r5y	6.46	5.73
1s38	5.15	5.68
1s39	7.70	5.93
1sr7	10.10	7.73
1sw1	7.30	5.64
1syh	6.41	6.38
1syi	5.48	6.21
1toj	3.39	4.55
1tok	2.47	3.92
1u1w	5.85	4.61
1ua4	4.22	5.40
1ui0	7.06	3.97
1utm	3.01	3.99
1uwu	5.98	5.95
1uz1	6.89	5.68
1uz4	3.40	5.63
1v1j	4.82	5.38
1w2g	4.57	5.10
1x8d	2.21	4.77
1xge	4.68	4.64
1y1m	1.82	5.16
1y1z	3.08	4.99
1y20	5.32	5.05
1yc1	6.17	6.23
1ydk	5.89	6.17
1z95	7.12	6.85
2aac	2.22	4.57
2afx	5.15	5.00
2ayr	9.29	7.72
2azr	3.64	5.50
2b07	6.43	6.70
2boh	8.52	7.35
2boj	5.77	4.77
2brb	4.86	6.42
2bvd	6.00	6.12
2byr	8.55	7.62
2cji	8.22	7.52
2fai	6.24	7.60
2fdp	7.59	7.51
2ff1	8.21	5.87
2fpz	3.96	4.44
2fqt	6.14	5.53
2fqw	6.68	5.95
2fqx	7.15	5.62
2fqy	6.57	6.11
2fvd	8.52	7.42
2fw6	2.92	4.92
2fxu	8.15	6.72
2h6b	5.39	5.10
2hb1	3.80	5.02
2hdq	1.40	3.88
2hdr	1.72	5.35
2i0a	11.40	10.39
2i0d	12.10	9.88
2il2	7.10	7.91
2iwx	6.68	7.02
2j2u	7.05	7.24
2j34	7.82	7.27
2j4i	9.00	7.29
2j78	6.42	5.71
1bcj	3.70	3.99
1bky	3.84	4.77
1d4i	8.85	8.98
1d4j	8.36	8.54
1eby	9.70	8.45
1ebz	9.40	8.89
1ec0	8.49	8.68
1ec1	8.92	8.72
1ec2	10.00	8.12
1enu	5.08	5.73
1f74	3.05	5.28
1gi9	5.96	5.65
1gww	4.28	4.69
1gx0	4.28	5.13
1o5a	6.42	6.81
1o5r	8.12	7.08
1q4w	6.46	5.97
1qkt	9.04	8.08
1qxl	7.96	7.18
1rdi	2.06	3.69
1rdn	1.84	4.07
1tr7	6.82	5.39
2a3c	4.37	6.75
2fv5	10.52	7.43
2h21	6.54	6.31
2hd6	7.80	7.78
1xl5	7.35	8.34
1y93	2.10	4.21
4ubp	5.59	4.87
1lhw	8.16	7.62
1s9t	6.60	5.31
1tt1	7.19	6.45
1uzv	5.18	4.76
2dm5	2.99	5.80
1xw6	5.62	5.37
2qrk	4.26	5.71
2nn1	5.82	7.20
2pou	7.42	7.79
3cd0	7.57	8.00
3cda	7.58	7.72
