PDB	Labels	Predictions
1gm8	4.80	5.32
1gpk	5.37	5.84
1hnn	6.24	6.18
1hp0	6.70	5.88
1hq2	6.77	5.08
1hvy	6.17	6.63
1hwi	7.55	6.42
1hww	7.70	5.08
1ia1	7.47	5.74
1j3j	8.01	5.92
1jd0	8.24	7.24
1jje	8.43	5.44
1ke5	6.25	6.53
1kzk	10.40	7.54
1l2s	4.59	5.44
1l7f	9.10	6.67
1lpz	7.60	7.01
1lrh	6.82	4.80
1m2z	7.22	6.89
1mmv	7.24	6.06
1n1m	5.70	4.69
1n2v	4.08	5.51
1n46	10.52	6.72
1nav	7.60	6.44
1of1	4.82	6.30
1of6	6.05	5.36
1opk	9.82	6.96
1oq5	7.68	7.45
1owe	6.20	6.41
1oyt	7.24	6.85
1p2y	5.00	4.88
1p62	4.66	5.81
1pmn	8.15	7.75
1q1g	8.57	7.26
1q41	7.66	6.77
1q4g	6.89	5.44
1r1h	8.92	6.44
1r55	6.80	5.33
1r58	6.96	7.06
1r9o	5.02	5.24
1s19	9.51	6.29
1s3v	7.42	6.85
1sg0	7.47	4.80
1sj0	9.10	6.77
1sq5	4.39	4.77
1sqn	9.40	6.05
1t40	7.96	6.41
1t46	6.38	7.01
1t9b	6.90	6.34
1tow	6.24	5.56
1tt1	7.19	6.13
1u1c	5.37	5.87
1uml	7.52	7.15
1unl	6.70	6.65
1uou	7.70	5.68
1v0p	6.89	6.77
1v48	8.16	5.87
1v4s	6.44	6.93
1vcj	4.59	6.15
1w1p	2.30	4.65
1w2g	4.57	5.31
1xm6	6.38	5.49
1xoq	9.17	6.64
1xoz	8.92	6.51
1y6b	7.42	7.30
1ygc	9.46	7.32
1yqy	7.62	5.88
1ywr	7.49	7.03
1z95	7.12	7.09
2bm2	7.82	7.03
2br1	5.14	6.69
2bsm	5.82	6.40
