PDB	Labels	Predictions
3m1k	5.39	4.55
3rz1	8.74	8.40
5u6d	8.59	7.83
5tuy	6.35	6.64
4u6r	7.85	8.00
6hky	9.34	8.03
3bkl	6.17	6.80
2rcw	8.10	7.49
5alg	7.52	7.64
5k0f	6.07	6.25
4x8v	6.89	7.79
5wev	6.82	6.99
2ei6	7.39	7.41
2xkd	5.64	5.93
5j9f	7.23	6.94
6s9x	6.42	7.41
6nlj	4.82	5.07
1ett	5.89	6.96
6ugq	7.55	6.63
3hvk	8.52	8.13
3wym	9.52	8.55
4leq	6.54	6.99
2p8n	3.15	4.04
3iej	6.66	7.05
5aae	7.46	7.40
5teh	7.55	7.40
5xij	7.30	6.46
3gt9	3.96	5.80
6ouv	5.55	5.32
6knh	3.55	3.61
4w9x	7.40	7.27
2wkt	4.31	4.73
4uv8	6.47	6.15
4p02	6.40	6.37
2ghg	8.82	7.85
5a3s	8.68	7.37
4cwo	5.21	6.38
4i7l	3.99	4.10
6abk	1.95	3.32
6myn	7.85	7.84
5wr7	8.96	8.20
6hys	5.59	5.75
1o4d	3.52	3.34
3aas	4.51	5.13
1pf8	7.51	6.39
6mjf	5.16	6.14
2j7e	7.32	6.45
5x73	6.74	6.91
6mmo	3.35	4.66
6nfg	4.11	5.69
1ai7	4.09	3.97
4fcb	8.54	7.84
1qj1	8.05	7.28
1qhr	6.89	6.05
4u70	5.02	5.03
2p83	7.96	8.06
2p2h	7.17	7.43
4qpd	7.82	7.44
3b3x	3.60	4.33
5eob	9.62	8.61
3fhe	8.60	7.58
4hai	8.10	7.51
6gjl	3.86	4.88
5jv0	5.96	6.16
6gcw	8.64	8.27
4hdc	8.92	8.03
5aia	5.20	5.44
4bhi	7.05	5.89
3n3g	7.24	6.16
5swh	7.59	7.54
4tpm	8.62	7.88
4klv	3.78	4.36
1xbc	7.92	7.75
1hk1	5.64	6.04
3dkj	5.70	6.00
2bxt	8.52	8.15
6pgx	9.21	6.29
3e6v	6.83	6.30
6ey7	4.30	4.35
6g3c	6.91	7.29
4jnm	8.52	7.43
5zfi	5.92	6.89
1o0o	5.10	4.78
5q0p	7.41	7.40
6cvf	6.35	5.79
4qsx	1.74	3.30
6aej	6.15	5.71
5lvr	3.60	4.32
1hk3	6.59	6.08
4ded	7.42	7.48
5y0x	5.11	6.00
3mj1	7.82	7.35
4tpw	4.69	5.28
6fa5	6.75	6.04
5za2	5.77	6.09
5kr1	9.49	8.63
5tol	7.48	7.19
5j7q	4.58	5.24
3v4j	5.04	4.31
5o5a	4.77	5.72
2brg	5.21	6.35
4gg5	9.03	8.09
4amy	10.82	8.00
3mhl	7.25	7.76
4kiq	7.64	7.35
4pin	5.40	5.43
4ei4	8.74	7.01
2nt7	6.52	6.89
5l6p	7.26	7.03
4uiu	7.90	6.62
3dnt	4.74	5.09
2viz	6.22	7.16
3oqf	7.04	7.02
6dvm	8.52	7.64
3ihz	6.80	6.95
3sb0	5.26	5.75
4a4f	2.88	3.17
4hbv	4.64	4.30
4xkb	6.10	6.66
5jcj	4.42	4.72
3pd8	6.46	6.50
5kks	8.70	7.63
1ung	6.80	5.86
2o8h	7.60	7.16
4hxl	5.66	6.08
3vi5	5.68	6.01
4r92	7.41	7.28
3mzc	6.65	7.70
4qtl	6.92	7.77
4di2	8.26	8.02
5hzx	8.55	7.42
4q7v	3.59	4.28
6bhv	5.23	5.96
2ckm	8.82	8.20
4mk0	5.20	6.21
4r5t	6.10	6.48
1y2e	6.80	6.76
3iaf	2.92	4.10
4fli	5.44	6.16
4zei	5.88	5.80
5h1t	3.80	4.16
2gh6	4.95	5.49
4ona	8.15	7.73
5umy	6.97	6.96
5uga	6.79	7.45
5nuu	8.20	7.50
1lhg	7.10	7.00
3iod	4.10	5.42
5eak	9.30	8.16
6q54	6.49	6.73
5w6e	8.04	7.32
2i4u	11.57	10.67
2qcg	4.00	4.77
4o3f	5.56	6.74
5khi	6.77	5.81
4iif	5.18	5.29
3kqy	4.82	4.92
4k6i	6.20	7.19
4z0q	8.17	7.95
4x3u	5.09	5.60
4mma	6.04	6.36
6c8c	6.38	6.76
6c3u	5.40	5.75
3tzm	7.77	7.44
2ww2	4.85	4.86
2xru	7.51	7.79
3abu	5.62	5.56
4n00	8.02	7.13
4cc6	6.64	7.20
5zo8	8.20	7.16
2v12	9.05	7.99
6j06	6.59	5.46
4yne	8.52	7.93
5fck	8.22	8.03
5fut	6.45	6.99
3f3u	4.74	6.54
4bb4	6.72	7.61
2fwy	6.70	6.53
6fe0	6.48	6.87
1w1d	6.52	5.82
2xgo	3.00	3.86
5ak4	4.23	4.49
6pid	4.54	5.38
6f6s	2.89	3.92
5ehv	3.08	4.82
4tmr	7.22	7.16
1bl7	7.72	7.18
4o05	7.43	7.54
2qi7	10.21	9.50
6mmc	3.61	4.72
3d4q	10.52	8.49
4cix	4.47	5.57
4xx4	7.36	6.89
5aqt	3.51	4.88
5fqv	6.21	7.15
6fsy	6.61	6.04
3t6y	5.52	6.15
1v2l	4.29	3.82
2oz6	5.26	5.03
1ca8	9.49	8.15
6m8a	5.26	5.51
5sym	6.55	6.55
5t19	4.49	5.55
4pb2	4.80	5.12
3qd3	8.00	7.75
1w1y	2.62	5.16
5mys	4.30	5.38
4cwf	4.49	5.68
4nh8	8.52	7.71
5q0q	6.11	6.42
1aw1	1.05	2.63
2wi6	6.64	6.97
4e3d	2.30	3.63
4eqc	8.10	7.85
6gcr	8.33	8.18
6cpw	8.25	7.84
5alw	5.15	6.08
3c4h	5.70	5.45
4pid	4.62	5.24
2ou7	3.81	4.46
4djq	10.32	9.33
3ljg	7.73	7.25
6iez	6.52	6.96
2w97	0.96	2.65
3djq	2.98	3.91
1f5l	5.28	5.21
5toz	9.46	7.41
3f8w	4.08	5.57
3fuh	2.70	4.04
4r5v	6.15	7.05
5l8c	7.00	7.01
4qyg	8.39	7.61
5h9r	6.08	5.31
2f81	10.52	9.44
2xyd	6.82	6.82
5yfs	4.86	5.56
5tkd	8.15	6.75
2zm3	6.21	6.75
5tob	8.82	7.87
4l0s	6.84	6.52
3pb9	6.58	5.17
3vbq	9.33	8.19
4euv	6.30	5.98
4i6f	8.30	7.33
6j8r	6.12	5.22
4mwc	5.87	6.55
4a4l	7.82	8.03
3e6k	5.15	5.71
2g9q	6.40	5.28
3mrv	3.74	4.46
4lbu	6.56	7.09
4nah	6.31	7.33
5kls	6.71	5.94
4bt3	3.12	4.09
1g9s	3.61	4.90
1o46	8.00	7.33
4dbn	8.15	8.00
5khx	7.85	6.89
4wp7	6.10	7.03
6o5u	4.38	5.23
6gjw	4.96	5.64
5dx4	6.86	6.25
4mp2	5.45	5.73
4yih	4.66	5.48
3f36	2.89	3.48
5ei8	8.10	7.98
6nzh	8.80	7.65
5qas	3.72	4.12
5sz9	4.42	6.60
4n7j	5.47	4.73
5g5f	5.28	4.85
3omm	7.43	7.68
1qj7	8.10	8.04
6ndl	7.19	7.57
1r5n	5.42	5.56
4py2	6.57	6.36
6udt	10.00	9.25
3eor	1.40	3.82
5uqx	6.21	6.59
2qch	3.60	5.01
3dcv	8.52	6.64
4h3a	6.29	5.54
3py0	6.89	6.61
4l7d	6.12	6.26
4jz1	6.70	7.30
3fi3	7.92	7.74
2y2k	5.16	5.09
4cpt	7.70	8.23
6p3v	7.02	6.98
6aa4	6.33	6.54
1y2f	4.92	5.44
3ehx	7.60	7.11
4lkt	5.90	6.40
2j87	4.85	5.39
5dh4	7.24	6.46
6hqy	6.44	6.13
1wcc	3.46	3.87
2i47	8.66	7.60
1uu8	5.05	6.53
6d1m	8.20	7.98
1v2q	4.13	4.91
6hcu	7.82	6.43
5sz4	9.70	8.56
4db7	6.56	5.70
3bl1	5.60	7.01
4nb6	7.22	6.84
3fxw	5.96	6.74
3zmh	5.28	5.60
5uzj	6.78	7.16
2xfj	7.89	7.73
5j71	6.96	6.43
