PDB	Labels	Predictions
1bcu	3.28	4.36
1bzc	4.92	6.79
1c5z	4.01	4.07
1e66	9.89	9.27
1eby	9.70	7.34
1g2k	7.96	8.36
1gpk	5.37	4.53
1gpn	6.48	5.41
1h22	9.10	7.33
1h23	8.35	8.91
1k1i	6.58	6.95
1lpg	7.09	9.52
1mq6	11.15	8.78
1nc1	6.12	7.42
1nc3	5.00	7.57
1nvq	8.25	8.22
1o0h	5.92	4.86
1o3f	7.96	6.75
1o5b	5.77	4.71
1owh	7.40	7.15
1oyt	7.24	6.60
1p1n	6.80	5.71
1p1q	4.89	4.74
1ps3	2.28	4.85
1pxn	7.15	8.03
1qf1	7.32	5.97
1qkt	9.04	8.08
1r5y	6.46	5.74
1s38	5.15	5.62
1sqa	9.21	7.99
1syi	5.44	8.59
1u1b	7.80	5.05
1uto	2.27	2.66
1vso	4.72	5.25
1w4o	5.22	4.61
1y6r	10.11	9.60
1yc1	6.17	6.04
1z6e	9.72	9.38
1z95	7.12	10.14
1z9g	5.64	6.16
2al5	8.40	7.08
2br1	5.14	5.70
2brb	4.86	4.97
2cbv	5.48	3.59
2cet	8.02	7.97
2fvd	8.52	7.24
2fxs	6.06	7.24
2hb1	3.80	5.62
2iwx	6.68	6.54
2j78	6.42	6.27
2j7h	7.19	7.64
2p15	10.30	10.13
2p4y	9.00	8.25
2pog	9.54	7.39
2qbp	8.40	6.60
2qbq	7.44	5.02
2qbr	6.33	5.46
2qe4	7.96	7.78
2qnq	6.11	6.30
2r9w	5.10	5.86
2v00	3.66	3.93
2v7a	8.30	6.59
2vkm	8.74	8.74
2vvn	7.30	7.50
2vw5	8.52	5.71
2w4x	4.85	5.08
2w66	4.05	6.50
2wbg	4.45	5.77
2wca	5.60	6.08
2weg	6.50	6.35
2wer	7.05	6.45
2wn9	8.52	5.97
2wnc	6.32	8.64
2wtv	8.74	9.52
2wvt	6.12	6.91
2x00	11.33	7.41
2xb8	7.59	7.27
2xbv	8.43	8.43
2xdl	3.10	4.65
2xii	7.20	9.17
2xj7	6.66	5.49
2xnb	6.83	7.06
2xys	7.42	6.80
2y5h	5.79	8.16
2yfe	6.63	5.48
2yge	5.06	4.98
2yki	9.46	7.10
2ymd	3.16	6.47
2zb1	6.32	8.11
2zcq	8.82	4.35
2zcr	6.87	6.04
2zda	8.40	8.35
2zy1	7.40	3.98
3acw	4.76	5.64
3ag9	8.05	5.63
3ao4	2.07	3.59
3arp	7.15	6.99
3arq	6.40	5.70
3aru	3.22	3.96
3arv	5.64	6.13
3ary	6.00	4.91
3b1m	8.48	6.71
3b27	5.16	6.13
3b5r	8.77	8.99
3b65	9.27	7.53
3b68	8.40	9.38
3bgz	6.26	6.44
3coy	6.02	6.76
3coz	5.57	6.17
3d4z	4.89	3.99
3d6q	3.76	3.73
3dd0	9.00	8.64
3dx1	3.58	4.95
3dx2	6.82	6.43
3dxg	2.40	2.72
3e5a	8.23	8.65
3e92	8.00	10.62
3e93	8.85	9.92
3ebp	5.91	4.58
3ehy	5.85	6.66
3ejr	8.57	8.03
3f3c	6.02	6.72
3fcq	2.77	3.20
3fur	8.00	9.58
3fv1	9.30	9.60
3fv2	8.11	8.43
3g0w	9.52	9.28
3g2n	4.09	4.09
3g2z	2.36	2.43
3g31	2.89	4.02
3gbb	6.90	7.62
3gc5	7.26	7.78
3ge7	8.70	7.61
3gr2	2.52	2.89
3gv9	2.12	3.22
3gy4	5.10	4.33
3ivg	4.30	5.43
3jvr	5.72	4.38
3jvs	6.54	4.70
3jya	6.89	6.21
3k5v	6.30	7.08
3kgp	2.57	3.39
3kr8	8.10	8.97
3kwa	4.08	3.13
3l7b	2.40	2.78
3lka	2.82	6.04
3mss	4.66	3.71
3myg	10.70	8.32
3n76	6.85	6.13
3n7a	3.70	4.56
3n86	5.64	6.10
3nq9	4.03	2.77
3nw9	9.00	7.57
3nx7	8.10	8.01
3o9i	11.82	11.35
3oe4	7.47	6.42
3oe5	6.88	8.19
3ozs	5.33	7.58
3ozt	4.13	6.79
3p5o	7.26	7.55
3prs	7.82	7.19
3pww	7.32	7.00
3pxf	4.43	5.39
3pyy	6.86	6.60
3qgy	7.80	8.01
3qqs	5.82	4.78
3r88	4.82	4.72
3rlr	7.52	8.35
3rr4	4.55	6.26
3rsx	4.41	4.75
3ryj	7.80	7.92
3syr	5.10	5.20
3tsk	7.17	9.28
3twp	3.92	3.02
3u5j	5.61	7.02
3u8k	8.66	8.61
3u8n	10.17	9.83
3u9q	4.38	4.88
3udh	2.85	4.32
3ueu	5.24	6.23
3uev	5.89	6.91
3uew	6.31	7.16
3uex	6.92	7.30
3ui7	9.00	6.06
3uo4	6.52	6.96
3up2	7.40	7.44
3utu	10.92	11.44
3uuo	7.96	4.75
3wtj	6.53	6.20
3wz8	5.82	5.62
3zdg	7.10	6.03
3zso	5.12	4.89
3zsx	3.28	3.14
3zt2	2.84	3.04
4abg	3.57	3.81
4agn	3.97	4.47
4agp	4.69	5.11
4agq	5.01	5.25
4bkt	3.62	3.68
4cig	3.67	4.48
4ciw	4.82	5.75
4cr9	4.10	3.96
4cra	7.22	6.92
4crc	8.72	8.46
4ddh	3.30	3.78
4ddk	2.29	2.40
4de1	5.96	6.01
4de2	4.12	4.53
4de3	5.52	4.70
4djv	6.72	5.82
4dld	5.82	6.42
4dli	5.62	5.92
4e5w	7.66	8.90
4e6q	8.36	8.47
4ea2	6.44	7.29
4eky	3.52	6.11
4eor	6.30	7.23
4f09	6.70	7.41
4f9w	6.94	5.33
4gfm	7.22	6.84
4gid	10.77	8.76
4gkm	5.17	5.33
4gr0	9.55	10.09
4hge	7.92	8.15
4ivb	8.72	8.01
4ivc	10.00	9.59
4ivd	9.52	8.79
4j21	7.41	7.85
4j28	5.70	6.75
4j3l	7.80	7.71
4jfs	5.27	4.52
4jia	9.22	8.29
4jsz	2.30	4.52
4jxs	4.74	4.73
4k18	8.96	9.34
4k77	6.63	5.71
4kz6	3.10	4.31
4kzq	6.10	6.68
4kzu	6.50	7.09
4llx	2.89	3.17
4lzs	4.80	4.51
4m0y	6.46	5.90
4m0z	5.19	6.67
4mgd	4.69	6.29
4mme	6.50	5.88
4ogj	6.79	6.06
4owm	2.96	4.01
4pcs	7.85	5.85
4qac	9.40	8.54
4qd6	8.64	6.47
4rfm	10.05	9.27
4tmn	10.17	8.01
4twp	10.00	9.89
4ty7	9.52	7.94
4u4s	2.92	4.87
4w9c	4.65	4.47
4wiv	6.26	6.31
4x6p	8.30	8.81
5a7b	3.57	4.49
5aba	2.98	3.88
5dwr	11.22	12.02
5tmn	8.04	6.55
