PDB	Labels	Predictions
4fud	6.35	4.81
4fue	7.23	7.40
4fu7	6.20	4.53
4fu8	5.23	5.05
4fu9	6.20	5.84
4fub	6.21	6.07
4fuc	7.40	6.70
4fsm	7.62	7.19
4fsw	4.76	6.37
4ft5	7.56	8.12
4fsn	7.70	8.38
4fsz	6.97	6.53
4ft7	8.87	8.06
4ft0	7.11	8.02
4ft9	7.69	6.85
4fta	7.39	7.71
4ftc	7.63	7.68
4fsq	8.80	8.12
4fsr	7.94	7.48
4fst	8.28	8.28
4fw3	7.23	10.71
4fw4	8.08	9.49
4fw5	7.48	8.96
4fw6	7.70	9.49
4fw7	7.13	8.21
4fux	6.00	7.21
4fuy	6.09	7.98
4fv0	5.59	7.42
4fv1	7.08	8.91
4fv2	7.68	8.35
4fv3	7.74	7.47
4ev4	7.40	8.19
4fv5	7.70	6.49
4fv7	7.57	8.11
4fv8	7.82	8.87
4fv9	6.72	7.71
4fx3	8.07	7.14
4ek4	4.48	6.26
4ek5	6.09	6.37
4fkg	4.67	6.71
4fki	4.23	7.68
4ek6	6.04	6.39
4fjk	6.55	6.85
4ek8	7.11	7.04
3sw4	6.02	7.12
3sw7	6.64	8.13
4fko	6.11	7.82
4fkp	6.54	6.81
4fkq	6.28	7.36
4fkr	6.64	7.63
4fks	6.28	7.06
4fkt	5.97	6.62
4fku	7.01	7.36
4fkv	6.60	7.24
4fkw	7.33	7.54
