PDB	Labels	Predictions
4ypw	5.50	4.68
4ypx	4.60	5.03
4ypy	3.80	5.52
4ypz	3.50	5.14
4yq0	4.40	5.02
4yq1	8.30	7.16
4yq2	8.30	7.42
4yq3	6.80	7.63
4yq4	5.70	4.92
4yq5	5.40	5.26
4yq6	6.10	5.71
4yq7	5.20	5.27
4yq8	5.10	4.40
4yq9	6.70	5.01
4yqa	6.30	4.05
4yqb	5.90	5.15
4yqc	6.70	5.40
4yqd	5.10	7.48
4yqg	5.70	5.08
4yqi	4.80	5.11
4yqj	6.20	5.58
4yqk	4.70	4.96
4yql	4.80	6.66
4yqn	5.80	5.20
4yqo	6.30	5.74
4yqp	5.70	4.77
4yqq	6.10	5.94
4yqr	4.00	5.76
4yqs	5.60	5.44
4yqt	6.10	6.04
4yjo	7.90	8.33
4yjp	8.46	9.22
4yjq	7.95	8.72
4yjr	7.69	8.78
4yjs	9.39	9.22
4yjt	8.79	8.53
4yju	7.94	8.60
4yjv	8.55	7.56
4ykr	7.53	4.93
4ykq	7.61	5.10
4ykt	8.28	7.28
4ykw	7.02	6.67
4ykx	5.56	4.85
4ykz	5.06	4.39
4yky	4.30	4.48
4yku	5.12	5.03
