PDB	Labels	Predictions
4fud	6.35	4.59
4fue	7.23	6.79
4fu7	6.20	5.47
4fu8	5.23	4.28
4fu9	6.20	5.98
4fub	6.21	5.82
4fuc	7.40	6.23
4fsm	7.62	7.66
4fsw	4.76	6.32
4ft5	7.56	8.04
4fsn	7.70	8.13
4fsz	6.97	7.03
4ft7	8.87	8.15
4ft0	7.11	7.42
4ft9	7.69	7.81
4fta	7.39	7.91
4ftc	7.63	7.71
4fsq	8.80	7.81
4fsr	7.94	8.31
4fst	8.28	8.20
4fw3	7.23	8.98
4fw4	8.08	10.00
4fw5	7.48	9.42
4fw6	7.70	9.84
4fw7	7.13	9.35
4fux	6.00	8.41
4fuy	6.09	8.08
4fv0	5.59	8.02
4fv1	7.08	7.78
4fv2	7.68	8.02
4fv3	7.74	8.56
4ev4	7.40	6.05
4fv5	7.70	7.55
4fv7	7.57	8.24
4fv8	7.82	9.00
4fv9	6.72	7.85
4fx3	8.07	5.90
4ek4	4.48	5.48
4ek5	6.09	6.61
4fkg	4.67	6.24
4fki	4.23	6.60
4ek6	6.04	6.71
4fjk	6.55	5.43
4ek8	7.11	6.43
3sw4	6.02	6.41
3sw7	6.64	6.93
4fko	6.11	6.78
4fkp	6.54	6.11
4fkq	6.28	6.82
4fkr	6.64	7.03
4fks	6.28	6.50
4fkt	5.97	6.11
4fku	7.01	5.90
4fkv	6.60	6.67
4fkw	7.33	6.42
