PDB	Labels	Predictions
10gs	6.40	4.70
1bcu	3.28	3.64
1e66	9.89	7.76
1f8b	5.40	3.75
1f8c	7.40	3.78
1f8d	3.40	4.05
1gpk	5.37	7.23
1h23	8.35	8.04
1hfs	8.70	8.03
1hnn	6.24	6.74
1lbk	3.18	4.38
1lol	6.39	5.41
1loq	3.70	3.43
1lor	11.06	10.19
1mq6	11.15	8.33
1n1m	5.70	4.83
1n2v	4.08	5.69
1nvq	8.25	9.16
1o3f	7.96	6.65
1o5b	5.77	6.50
1os0	6.03	6.87
1oyt	7.24	6.65
1p1q	4.89	6.21
1ps3	2.28	4.54
1r5y	6.46	3.56
1sqa	9.21	6.44
1u1b	7.80	5.61
1u33	4.60	3.28
1uto	2.27	1.74
1vso	4.72	6.34
1w4o	5.22	4.04
1xd0	7.12	3.80
1yc1	6.17	6.63
1z95	7.12	8.59
2brb	4.86	4.81
2cbj	8.27	6.76
2cet	8.02	6.83
2d1o	7.70	8.24
2fvd	8.52	6.53
2g70	7.77	5.91
2hb1	3.80	3.96
2iwx	6.68	6.41
2j62	11.34	9.31
2j78	6.42	5.48
2jdm	5.40	6.62
2jdu	6.72	6.62
2jdy	4.37	5.53
2obf	8.85	6.48
2ole	7.25	8.17
2p4y	9.00	8.36
2pq9	8.11	6.96
2qbp	8.40	6.48
2qbr	6.33	6.80
2qft	5.26	3.37
2v00	3.66	3.32
2v7a	8.30	6.52
2vl4	6.01	4.96
2vo5	4.89	6.10
2vot	7.14	5.81
2vvn	7.30	6.80
2vw5	8.52	6.06
2w66	4.05	5.19
2wbg	4.45	5.46
2wca	5.60	6.68
2weg	6.50	5.71
2wtv	8.74	7.63
2x00	11.33	8.27
2x0y	4.60	5.28
2x8z	7.96	8.64
2x97	5.66	5.11
2xb8	7.59	6.69
2xbv	8.43	8.47
2xdl	3.10	4.84
2xhm	6.80	6.87
2xnb	6.83	7.89
2xy9	9.19	6.79
2xys	7.42	7.10
2y5h	5.79	7.60
2yfe	6.63	5.72
2yge	5.06	5.48
2yki	9.46	6.35
2ymd	3.16	4.70
2zcq	8.82	7.34
2zcr	6.87	8.44
2zjw	7.70	6.95
2zwz	7.79	9.33
2zx6	10.60	11.67
2zxd	5.22	8.64
3acw	4.76	6.36
3ag9	8.05	8.11
3ao4	2.07	3.88
3b68	8.40	8.01
3bfu	6.27	6.12
3bkk	6.08	6.24
3cft	4.19	5.99
3coy	6.02	5.67
3cyx	8.00	8.25
3d4z	4.89	4.54
3dd0	9.00	7.68
3dxg	2.40	3.03
3e93	8.85	7.55
3ebp	5.91	4.29
3ehy	5.85	7.57
3ejr	8.57	6.94
3f17	8.63	6.54
3f3c	6.02	3.52
3f80	4.22	3.52
3fcq	2.77	5.25
3fk1	2.62	3.88
3fv1	9.30	9.18
3g0w	9.52	7.69
3g2n	4.09	4.52
3g2z	2.36	2.77
3gbb	6.90	6.57
3gcs	7.25	7.10
3ge7	8.70	7.84
3gy4	5.10	4.22
3huc	5.99	6.55
3i3b	2.23	3.08
3imc	2.96	3.00
3ivg	4.30	5.53
3jvs	6.54	7.45
3k5v	6.30	7.06
3kgp	2.57	2.04
3kv2	7.32	6.36
3kwa	4.08	3.91
3l3n	8.18	7.39
3l7b	2.40	3.31
3lka	2.82	7.69
3mfv	2.52	3.59
3mss	4.66	5.64
3muz	3.46	3.00
3myg	10.70	7.40
3n7a	3.70	3.58
3n86	5.64	5.02
3nox	8.66	8.63
3nq3	3.78	6.64
3nw9	9.00	8.62
3oe5	6.88	5.59
3owj	6.07	7.20
3ozt	4.13	5.26
3pe2	9.76	8.88
3pww	7.32	7.01
3pxf	4.43	4.13
3u9q	4.38	5.86
3udh	2.85	4.96
3ueu	5.24	6.64
3uex	6.92	6.38
3uo4	6.52	7.16
3utu	10.92	9.15
3vd4	4.82	3.00
3vh9	6.24	4.30
3zso	5.12	5.17
3zsx	3.28	4.33
4de1	5.96	4.85
4de2	4.12	5.16
4des	5.85	5.85
4dew	7.00	5.93
4djr	11.52	10.39
4djv	6.72	6.17
4g8m	7.89	5.69
4gid	10.77	7.07
4gqq	2.89	2.53
4tmn	10.17	6.47
