PDB	Labels	Predictions
1bcu	3.28	3.65
1bzc	4.92	6.91
1c5z	4.01	3.93
1e66	9.89	7.77
1eby	9.70	7.90
1g2k	7.96	9.05
1gpk	5.37	7.25
1gpn	6.48	6.72
1h22	9.10	7.84
1h23	8.35	8.05
1k1i	6.58	7.09
1lpg	7.09	8.24
1mq6	11.15	8.33
1nc1	6.12	9.11
1nc3	5.00	7.85
1nvq	8.25	9.20
1o0h	5.92	4.05
1o3f	7.96	6.67
1o5b	5.77	6.50
1owh	7.40	5.65
1oyt	7.24	6.66
1p1n	6.80	5.73
1p1q	4.89	6.21
1ps3	2.28	4.67
1pxn	7.15	6.74
1qf1	7.32	7.08
1qkt	9.04	8.50
1r5y	6.46	3.71
1s38	5.15	4.15
1sqa	9.21	6.47
1syi	5.44	5.61
1u1b	7.80	5.63
1uto	2.27	1.74
1vso	4.72	6.35
1w4o	5.22	4.04
1y6r	10.11	10.37
1yc1	6.17	6.63
1z6e	9.72	8.81
1z95	7.12	8.60
1z9g	5.64	5.47
2al5	8.40	6.91
2br1	5.14	7.64
2brb	4.86	4.83
2cbv	5.48	2.92
2cet	8.02	6.85
2fvd	8.52	6.52
2fxs	6.06	7.32
2hb1	3.80	3.97
2iwx	6.68	6.42
2j78	6.42	5.48
2j7h	7.19	7.34
2p15	10.30	8.03
2p4y	9.00	8.41
2pog	9.54	8.34
2qbp	8.40	6.49
2qbq	7.44	6.73
2qbr	6.33	6.83
2qe4	7.96	7.32
2qnq	6.11	7.06
2r9w	5.10	5.20
2v00	3.66	3.33
2v7a	8.30	6.53
2vkm	8.74	7.81
2vvn	7.30	6.80
2vw5	8.52	6.04
2w4x	4.85	4.10
2w66	4.05	5.21
2wbg	4.45	5.46
2wca	5.60	6.68
2weg	6.50	5.71
2wer	7.05	7.50
2wn9	8.52	6.85
2wnc	6.32	6.04
2wtv	8.74	7.64
2wvt	6.12	7.36
2x00	11.33	8.28
2xb8	7.59	6.70
2xbv	8.43	8.46
2xdl	3.10	4.87
2xii	7.20	7.86
2xj7	6.66	4.98
2xnb	6.83	7.91
2xys	7.42	7.12
2y5h	5.79	7.63
2yfe	6.63	5.73
2yge	5.06	5.50
2yki	9.46	6.36
2ymd	3.16	4.70
2zb1	6.32	6.02
2zcq	8.82	7.37
2zcr	6.87	8.44
2zda	8.40	6.25
2zy1	7.40	6.64
3acw	4.76	6.40
3ag9	8.05	8.17
3ao4	2.07	3.90
3arp	7.15	4.24
3arq	6.40	5.03
3aru	3.22	5.18
3arv	5.64	4.55
3ary	6.00	5.85
3b1m	8.48	7.32
3b27	5.16	4.94
3b5r	8.77	8.33
3b65	9.27	8.90
3b68	8.40	8.03
3bgz	6.26	7.94
3coy	6.02	5.68
3coz	5.57	5.37
3d4z	4.89	4.56
3d6q	3.76	3.30
3dd0	9.00	7.70
3dx1	3.58	4.34
3dx2	6.82	6.01
3dxg	2.40	3.04
3e5a	8.23	8.36
