PDB	Labels	Predictions
3m1k	5.39	4.11
6pgb	4.60	4.70
6fnt	4.68	4.42
5ap7	6.29	6.66
4alx	7.28	7.42
4jg7	6.92	6.72
5tuy	6.35	6.53
4u6r	7.85	8.01
6hky	9.34	9.51
1moq	3.46	3.42
3bkl	6.17	5.78
1uyg	4.27	4.27
4qyy	7.30	7.50
2rcw	8.10	8.06
5alg	7.52	7.32
5k0f	6.07	6.45
4x8v	6.89	6.67
2ei6	7.39	7.48
5j9f	7.23	6.82
6s9x	6.42	6.70
3sfh	7.05	7.05
1ett	5.89	5.70
3wym	9.52	9.89
4leq	6.54	6.09
2p8n	3.15	3.32
5aae	7.46	7.50
5teh	7.55	7.71
4mmm	3.82	3.79
3gt9	3.96	4.04
6ouv	5.55	5.19
6knh	3.55	3.62
3hwx	7.86	7.93
4w9x	7.40	7.12
4d8s	6.49	6.20
4p02	6.40	6.28
2ghg	8.82	8.84
5a3s	8.68	8.44
5ccl	4.77	4.71
4cwo	5.21	5.38
4ec0	6.07	5.84
6abk	1.95	2.06
6myn	7.85	8.01
5wr7	8.96	8.90
1o4d	3.52	3.39
3khv	1.85	1.94
3aas	4.51	4.56
6mjf	5.16	4.86
2j7e	7.32	6.84
5x73	6.74	6.50
6mmo	3.35	3.38
4g0z	2.21	2.16
1ai7	4.09	3.81
4fcb	8.54	8.53
1qj1	8.05	7.99
4u70	5.02	4.87
2p2h	7.17	7.45
4qpd	7.82	7.66
6fs1	7.01	7.19
3fhe	8.60	9.20
4hai	8.10	8.07
5jv0	5.96	5.82
6gcw	8.64	8.84
3f19	7.19	7.21
6q37	6.36	6.36
4hdc	8.92	8.88
5aia	5.20	5.18
5j20	9.14	9.10
5jfp	9.32	8.90
4bhi	7.05	6.62
3n3g	7.24	7.30
4klv	3.78	3.97
2r38	7.44	6.60
4l6s	8.52	8.53
1hk1	5.64	5.89
4zw7	4.72	4.57
2ha6	4.32	4.30
3s56	9.62	8.69
5i9x	7.52	7.59
2bxt	8.52	8.51
6pgx	9.21	9.29
5yea	8.30	8.27
3e6v	6.83	6.71
5oh3	3.87	3.73
4jnm	8.52	8.56
4w4y	6.46	6.78
6fba	4.70	4.64
5zfi	5.92	5.71
1o0o	5.10	4.78
5q0p	7.41	7.43
5xfj	8.22	8.26
6aej	6.15	6.16
5lvr	3.60	3.36
1hk3	6.59	5.89
5y0x	5.11	4.80
4p74	5.00	4.75
3hmm	7.60	7.78
1b74	1.30	1.34
3mj1	7.82	8.22
2c02	4.04	3.80
6fa5	6.75	6.61
5za2	5.77	5.75
6jz0	7.82	8.11
5j7q	4.58	4.27
3v4j	5.04	4.91
5o5a	4.77	4.57
5mxf	3.59	3.60
4gg5	9.03	9.14
5wf3	5.85	5.67
4kiq	7.64	7.64
4pin	5.40	5.12
4ei4	8.74	8.70
2nt7	6.52	6.43
5l6p	7.26	7.54
3oaw	8.15	8.25
4o55	5.30	5.16
2viz	6.22	6.08
5alu	7.66	7.45
1bm7	7.52	7.10
6dvm	8.52	8.47
3sb0	5.26	5.25
4ijq	7.52	7.87
4a4f	2.88	2.58
4hbv	4.64	4.61
3oy1	7.80	8.12
4xkb	6.10	5.72
3pd8	6.46	6.30
5kks	8.70	8.73
1ung	6.80	6.59
2o8h	7.60	7.76
4hxl	5.66	5.53
2cex	4.70	4.80
3vi5	5.68	5.90
3mrx	3.39	3.21
3mzc	6.65	6.53
4qtl	6.92	7.41
4di2	8.26	8.08
5nxw	7.24	7.27
5hzx	8.55	8.16
4ie5	4.82	4.77
4q7v	3.59	3.24
2q6c	7.78	7.98
6bhv	5.23	5.22
2ckm	8.82	9.01
4mk0	5.20	4.88
4r5t	6.10	6.16
1y2e	6.80	7.01
3iaf	2.92	2.96
6g2r	9.46	9.70
4zei	5.88	5.66
5h1t	3.80	3.82
4ona	8.15	8.06
5umy	6.97	6.67
5uga	6.79	6.97
2aod	5.66	6.13
5nuu	8.20	8.06
1lhg	7.10	7.07
3iod	4.10	3.74
5eak	9.30	9.02
2yex	10.00	9.92
6q54	6.49	6.34
5w6e	8.04	7.70
6i63	7.01	6.54
5f2k	6.16	6.06
2qcg	4.00	4.14
6fu5	7.50	7.35
4iif	5.18	4.52
4z0q	8.17	7.93
4x3u	5.09	4.82
6c8c	6.38	6.23
5u69	6.22	6.43
6c3u	5.40	5.23
3tzm	7.77	7.88
