PDB	Labels	Predictions
4fud	6.35	4.83
4fue	7.23	6.55
4fu7	6.20	5.09
4fu8	5.23	4.54
4fu9	6.20	6.58
4fub	6.21	5.90
4fuc	7.40	6.81
4fsm	7.62	6.40
4fsw	4.76	4.88
4ft5	7.56	7.83
4fsn	7.70	6.96
4fsz	6.97	5.27
4ft7	8.87	8.29
4ft0	7.11	6.57
4ft9	7.69	8.06
4fta	7.39	7.83
4ftc	7.63	7.54
4fsq	8.80	7.66
4fsr	7.94	7.59
4fst	8.28	7.16
4fw3	7.23	8.02
4fw4	8.08	8.56
4fw5	7.48	8.26
4fw6	7.70	8.80
4fw7	7.13	8.41
4fux	6.00	6.75
4fuy	6.09	6.51
4fv0	5.59	6.26
4fv1	7.08	8.23
4fv2	7.68	7.90
4fv3	7.74	8.42
4ev4	7.40	6.32
4fv5	7.70	7.93
4fv7	7.57	8.09
4fv8	7.82	7.95
4fv9	6.72	7.52
4fx3	8.07	6.64
4ek4	4.48	4.83
4ek5	6.09	5.98
4fkg	4.67	5.82
4fki	4.23	6.46
4ek6	6.04	6.66
4fjk	6.55	4.70
4ek8	7.11	7.80
3sw4	6.02	7.57
3sw7	6.64	7.77
4fko	6.11	7.38
4fkp	6.54	7.04
4fkq	6.28	6.73
4fkr	6.64	7.03
4fks	6.28	7.53
4fkt	5.97	7.07
4fku	7.01	4.82
4fkv	6.60	7.33
4fkw	7.33	6.74
