PDB	Labels	Predictions
2are	3.28	3.79
2oag	8.47	7.92
2jbj	9.70	7.75
2pwd	4.40	5.05
2pwg	4.82	5.31
2oym	5.00	6.80
2hzy	7.39	6.49
2ihj	4.59	5.02
2ojg	5.64	7.98
2hzl	6.57	4.24
2ovv	7.92	7.58
2nta	4.80	5.57
2qu6	8.52	8.11
2pog	9.54	7.98
2o4j	10.10	8.44
3b92	8.00	5.70
2p98	6.19	5.84
2z4b	9.36	8.68
2jj3	9.55	7.97
2h15	5.67	5.95
2pov	7.12	7.14
2pow	7.20	7.14
2nmx	5.57	6.15
1vso	4.72	5.06
2p95	9.37	7.10
2p16	10.10	7.54
2flr	6.10	6.31
2pgz	5.74	6.38
2bys	9.52	7.61
2gkl	5.35	4.66
2nsl	4.68	5.25
2nsj	4.79	5.37
2c92	5.68	5.70
2c94	6.82	6.03
2nnq	8.70	7.09
2psv	7.24	8.23
2cem	7.92	8.51
2cen	8.30	8.64
2q54	9.01	8.75
2b3f	6.03	5.36
2bbf	5.10	5.74
2e2r	8.26	7.13
2gz2	5.22	4.98
2hr6	4.92	4.69
2idz	9.40	5.54
2ihk	4.16	5.22
2jff	3.62	3.88
2oiq	4.94	7.46
2otz	3.63	4.42
2ou0	3.23	3.96
2pjo	0.05	3.65
2pzv	3.87	4.17
2q88	5.80	6.10
2q89	6.30	6.50
2qeh	8.62	5.16
2qvu	6.44	6.03
2r3d	-0.15	4.21
2r5p	8.48	8.78
2rde	7.01	6.08
2v8q	4.61	5.59
3b50	7.55	6.51
3bgq	7.96	7.57
3bgz	6.26	6.77
2v8y	5.71	5.78
2jgb	5.61	5.77
1gja	5.42	4.66
1swk	12.00	8.61
1toi	4.05	4.36
1iup	2.54	3.62
1tog	3.22	4.31
1uto	2.27	2.56
1ukb	3.19	4.64
2cjp	3.10	4.57
1vot	6.60	6.12
2fx6	3.70	3.58
2c1q	13.00	11.90
2e2p	4.74	4.94
2epn	7.22	5.71
2i2c	4.70	6.04
2j4k	4.85	5.06
2jdu	6.72	4.84
2jdy	4.37	4.18
2jke	4.23	5.15
2p3t	11.30	7.39
2p4y	9.00	7.75
2p7g	6.53	7.20
2pqc	5.74	6.64
2q6m	6.29	6.35
2q8z	5.68	5.65
2qbq	7.44	6.34
2qbr	6.33	6.16
2qdt	5.19	4.27
2qhy	7.48	8.94
2qhz	7.28	8.19
2qi1	7.30	9.35
2qi3	10.20	8.33
2qi4	10.44	9.36
2qi5	10.85	9.16
2qi6	10.57	9.18
2qmg	9.15	7.98
2qnq	6.11	6.56
2qrl	4.00	4.01
2qry	8.64	6.40
2r6w	9.36	8.47
2r75	6.15	5.60
2reg	5.57	5.37
2rkd	2.72	3.44
2uwl	8.40	6.94
2uwp	6.81	6.91
2uy4	4.68	4.63
2v2c	3.41	3.82
2v77	5.06	5.78
2v7t	7.48	6.26
2v7u	5.90	6.43
2v7v	6.66	5.97
2vhw	5.09	5.44
2vkm	8.74	7.81
2vmd	3.02	3.40
2vpn	6.72	5.44
2vuk	3.82	4.45
2vw5	8.52	6.31
2w26	9.40	7.00
2zmm	7.60	6.12
2zn7	7.89	6.45
3b3c	3.98	4.75
3b7r	7.70	7.18
3bex	5.57	5.16
3bl0	6.92	6.14
3brn	8.70	6.39
3bu1	8.15	4.57
3bxe	5.48	4.06
3c2f	2.00	5.33
3c2o	3.35	4.72
3c2r	3.11	4.57
3c7i	5.64	6.16
3ccw	7.87	6.88
3ccz	7.29	6.87
3cd7	7.84	7.33
3czv	7.80	6.77
3d2r	5.48	5.30
3d51	4.15	5.18
3d83	8.36	7.60
3ddg	6.00	5.49
3dp4	7.37	6.23
3e92	8.00	7.74
3eko	6.70	5.40
3ekr	5.55	7.15
3ene	6.24	7.25
3eqr	8.70	7.86
3f8c	7.68	7.61
3fat	7.64	6.17
