PDB	Labels	Predictions
1a8i	5.52	4.96
1a99	5.70	6.63
1ax0	3.13	3.96
1b6l	8.30	7.91
1b6m	8.40	8.06
1duv	11.80	6.09
1dy4	4.36	6.67
1e2k	4.94	6.00
1fcx	7.12	7.66
1g2k	7.96	8.50
1gj8	6.96	5.39
1gjd	5.22	5.01
1gpk	5.37	6.44
1gyy	3.64	4.13
1h22	9.10	7.84
1h23	8.35	8.18
1h46	3.57	6.15
1hnn	6.24	5.95
1iy7	6.19	6.35
1kzk	10.39	8.59
1lrh	6.82	5.63
1nc1	6.12	7.16
1nc3	5.00	6.46
1nli	3.59	4.74
1nw5	5.21	5.60
1ow4	5.68	6.67
1p1n	6.80	6.33
1p1o	5.76	6.64
1ps3	2.28	5.37
1pxp	6.66	7.62
1r5y	6.46	5.18
1s38	5.15	5.01
1s39	7.70	5.00
1sr7	10.10	8.20
1sw1	7.30	5.71
1syh	6.41	7.16
1syi	5.48	7.13
1toj	3.39	4.45
1tok	2.47	3.87
1u1w	5.85	5.75
1ua4	4.22	5.57
1ui0	7.06	4.94
1utm	3.01	2.87
1uwu	5.98	6.29
1uz1	6.89	6.07
1uz4	3.40	5.44
1v1j	4.82	3.87
1w2g	4.57	5.11
1x8d	2.21	5.14
1xge	4.68	4.40
1y1m	1.82	4.89
1y1z	3.08	6.22
1y20	5.32	6.13
1yc1	6.17	6.79
1ydk	5.89	5.34
1z95	7.12	7.83
2aac	2.22	4.63
2afx	5.15	5.33
2ayr	9.29	8.18
2azr	3.64	5.00
2b07	6.43	6.63
2boh	8.52	7.08
2boj	5.77	5.08
2brb	4.86	6.63
2bvd	6.00	5.57
2byr	8.55	7.48
2cji	8.22	6.85
2fai	6.24	6.95
2fdp	7.59	7.83
2ff1	8.21	7.17
2fpz	3.96	3.45
2fqt	6.14	6.28
2fqw	6.68	6.21
2fqx	7.15	6.35
2fqy	6.57	6.11
2fvd	8.52	7.22
2fw6	2.92	3.48
2fxu	8.15	7.59
2h6b	5.39	5.13
2hb1	3.80	4.54
2hdq	1.40	3.96
2hdr	1.72	3.96
2i0a	11.40	9.89
2i0d	12.10	10.64
2il2	7.10	7.80
2iwx	6.68	6.14
2j2u	7.05	6.98
2j34	7.82	6.90
2j4i	9.00	7.45
2j78	6.42	6.14
1bcj	3.70	4.86
1bky	3.84	3.75
1d4i	8.85	8.46
1d4j	8.36	8.36
1eby	9.70	8.36
1ebz	9.40	8.51
1ec0	8.49	8.43
1ec1	8.92	8.46
1ec2	10.00	8.32
1enu	5.08	4.65
1f74	3.05	5.59
1gi9	5.96	4.64
1gww	4.28	4.77
1gx0	4.28	4.80
1o5a	6.42	5.44
1o5r	8.12	8.03
1q4w	6.46	4.88
1qkt	9.04	8.37
1qxl	7.96	8.08
1rdi	2.06	3.80
1rdn	1.84	4.56
1tr7	6.82	4.86
2a3c	4.37	5.87
2fv5	10.52	8.14
2h21	6.54	5.87
2hd6	7.80	6.87
1xl5	7.35	8.26
1y93	2.10	4.14
4ubp	5.59	4.64
1lhw	8.16	7.54
1s9t	6.60	6.40
1tt1	7.19	7.19
1uzv	5.18	5.16
2dm5	2.99	5.27
1xw6	5.62	5.09
2qrk	4.26	4.24
2nn1	5.82	6.16
2pou	7.42	6.95
3cd0	7.57	7.27
3cda	7.58	7.53
