PDB	Labels	Predictions
10gs	6.40	5.85
1bcu	3.28	4.81
1e66	9.89	7.08
1f8b	5.40	5.67
1f8c	7.40	6.46
1f8d	3.40	6.10
1gpk	5.37	6.06
1h23	8.35	8.27
1hfs	8.70	8.62
1hnn	6.24	5.91
1lbk	3.18	4.74
1lol	6.39	4.91
1loq	3.70	4.77
1lor	11.06	4.62
1mq6	11.15	8.07
1n1m	5.70	5.12
1n2v	4.08	4.39
1nvq	8.25	7.88
1o3f	7.96	5.90
1o5b	5.77	5.28
1os0	6.03	7.11
1oyt	7.24	7.22
1p1q	4.89	6.00
1ps3	2.28	5.30
1r5y	6.46	5.11
1sqa	9.21	7.28
1u1b	7.80	5.77
1u33	4.60	5.57
1uto	2.27	2.59
1vso	4.72	4.84
1w4o	5.22	4.65
1xd0	7.12	6.49
1yc1	6.17	6.83
1z95	7.12	7.82
2brb	4.86	6.37
2cbj	8.27	6.61
2cet	8.02	7.25
2d1o	7.70	7.56
2fvd	8.52	7.18
2g70	7.77	5.60
2hb1	3.80	4.51
2iwx	6.68	6.01
2j62	11.34	8.58
2j78	6.42	6.08
2jdm	5.40	5.35
2jdu	6.72	5.12
2jdy	4.37	4.38
2obf	8.85	7.28
2ole	7.25	7.37
2p4y	9.00	7.71
2pq9	8.11	6.83
2qbp	8.40	6.39
2qbr	6.33	6.08
2qft	5.26	4.25
2v00	3.66	3.96
2v7a	8.30	7.72
2vl4	6.01	5.45
2vo5	4.89	6.71
2vot	7.14	7.22
2vvn	7.30	7.69
2vw5	8.52	6.32
2w66	4.05	5.21
2wbg	4.45	6.10
2wca	5.60	6.06
2weg	6.50	6.78
2wtv	8.74	8.00
2x00	11.33	7.58
2x0y	4.60	5.90
2x8z	7.96	4.96
2x97	5.66	6.71
2xb8	7.59	6.21
2xbv	8.43	8.67
2xdl	3.10	5.33
2xhm	6.80	7.06
2xnb	6.83	7.90
2xy9	9.19	6.91
2xys	7.42	6.64
2y5h	5.79	7.50
2yfe	6.63	6.37
2yge	5.06	5.82
2yki	9.46	6.58
2ymd	3.16	5.52
2zcq	8.82	6.57
2zcr	6.87	6.81
2zjw	7.70	6.11
2zwz	7.79	6.43
2zx6	10.60	7.81
2zxd	5.22	5.44
3acw	4.76	6.34
3ag9	8.05	6.57
3ao4	2.07	4.88
3b68	8.40	7.52
3bfu	6.27	6.61
3bkk	6.08	6.48
3cft	4.19	5.00
3coy	6.02	6.89
3cyx	8.00	8.14
3d4z	4.89	5.24
3dd0	9.00	8.55
3dxg	2.40	3.54
3e93	8.85	7.79
3ebp	5.91	5.35
3ehy	5.85	5.80
3ejr	8.57	7.81
3f17	8.63	6.84
3f3c	6.02	5.78
3f80	4.22	5.49
3fcq	2.77	4.56
3fk1	2.62	4.34
3fv1	9.30	8.27
3g0w	9.52	7.73
3g2n	4.09	5.06
3g2z	2.36	3.51
3gbb	6.90	6.89
3gcs	7.25	7.41
3ge7	8.70	7.99
3gy4	5.10	4.46
3huc	5.99	6.91
3i3b	2.23	4.04
3imc	2.96	3.26
3ivg	4.30	6.24
3jvs	6.54	5.55
3k5v	6.30	6.75
3kgp	2.57	3.03
3kv2	7.32	5.91
3kwa	4.08	5.04
3l3n	8.18	7.45
3l7b	2.40	3.63
3lka	2.82	4.38
3mfv	2.52	4.92
3mss	4.66	4.76
3muz	3.46	3.09
3myg	10.70	7.63
3n7a	3.70	3.95
3n86	5.64	6.15
3nox	8.66	7.43
3nq3	3.78	5.18
3nw9	9.00	8.10
3oe5	6.88	6.88
3owj	6.07	6.13
3ozt	4.13	6.64
3pe2	9.76	7.62
3pww	7.32	6.86
3pxf	4.43	5.07
3u9q	4.38	5.50
3udh	2.85	3.77
3ueu	5.24	5.20
3uex	6.92	6.40
3uo4	6.52	7.58
3utu	10.92	8.32
3vd4	4.82	3.59
3vh9	6.24	4.47
3zso	5.12	5.43
3zsx	3.28	4.30
4de1	5.96	5.49
4de2	4.12	5.55
4des	5.85	6.35
4dew	7.00	6.02
4djr	11.52	9.50
4djv	6.72	6.69
4g8m	7.89	6.21
4gid	10.77	7.77
4gqq	2.89	3.99
4tmn	10.17	7.19
