PDB	Labels	Predictions
1gm8	4.80	5.59
1gpk	5.37	5.96
1hnn	6.24	5.38
1hp0	6.70	6.91
1hq2	6.77	4.83
1hvy	6.17	6.38
1hwi	7.55	6.49
1hww	7.70	6.79
1ia1	7.47	6.06
1j3j	8.01	6.01
1jd0	8.24	6.26
1jje	8.43	5.73
1ke5	6.25	6.47
1kzk	10.40	6.08
1l2s	4.59	4.33
1l7f	9.10	7.34
1lpz	7.60	7.21
1lrh	6.82	5.65
1m2z	7.22	6.34
1mmv	7.24	6.66
1n1m	5.70	5.12
1n2v	4.08	6.37
1n46	10.52	6.62
1nav	7.60	5.51
1of1	4.82	5.58
1of6	6.05	5.46
1opk	9.82	6.72
1oq5	7.68	6.64
1owe	6.20	6.75
1oyt	7.24	6.69
1p2y	5.00	5.89
1p62	4.66	5.78
1pmn	8.15	7.15
1q1g	8.57	6.77
1q41	7.66	6.58
1q4g	6.89	5.63
1r1h	8.92	6.02
1r55	6.80	5.28
1r58	6.96	5.41
1r9o	5.02	5.66
1s19	9.51	6.50
1s3v	7.42	7.58
1sg0	7.47	5.30
1sj0	9.10	6.17
1sq5	4.39	4.66
1sqn	9.40	5.87
1t40	7.96	5.76
1t46	6.38	7.90
1t9b	6.90	6.72
1tow	6.24	6.56
1tt1	7.19	5.47
1u1c	5.37	5.82
1uml	7.52	7.79
1unl	6.70	7.80
1uou	7.70	5.92
1v0p	6.89	7.12
1v48	8.16	6.08
1v4s	6.44	5.82
1vcj	4.59	7.14
1w1p	2.30	5.44
1w2g	4.57	6.01
1xm6	6.38	5.49
1xoq	9.17	6.92
1xoz	8.92	6.84
1y6b	7.42	7.42
1ygc	9.46	6.73
1yqy	7.62	5.97
1ywr	7.49	7.18
1z95	7.12	7.05
2bm2	7.82	6.72
2br1	5.14	6.88
2bsm	5.82	7.23
