PDB	Labels	Predictions
1bcu	3.28	4.53
1bzc	4.92	6.08
1c5z	4.01	4.79
1e66	9.89	8.32
1eby	9.70	7.53
1g2k	7.96	7.03
1gpk	5.37	6.94
1gpn	6.48	5.62
1h22	9.10	6.24
1h23	8.35	6.28
1k1i	6.58	6.07
1lpg	7.09	10.96
1mq6	11.15	9.87
1nc1	6.12	5.78
1nc3	5.00	4.34
1nvq	8.25	8.53
1o0h	5.92	4.67
1o3f	7.96	5.63
1o5b	5.77	5.81
1owh	7.40	5.97
1oyt	7.24	6.42
1p1n	6.80	5.63
1p1q	4.89	5.33
1ps3	2.28	4.60
1pxn	7.15	6.56
1qf1	7.32	7.22
1qkt	9.04	9.43
1r5y	6.46	4.85
1s38	5.15	5.63
1sqa	9.21	6.80
1syi	5.44	5.61
1u1b	7.80	6.55
1uto	2.27	3.33
1vso	4.72	6.95
1w4o	5.22	4.32
1y6r	10.11	7.41
1yc1	6.17	6.28
1z6e	9.72	9.05
1z95	7.12	9.21
1z9g	5.64	5.29
2al5	8.40	5.10
2br1	5.14	6.80
2brb	4.86	6.22
2cbv	5.48	5.67
2cet	8.02	7.49
2fvd	8.52	6.59
2fxs	6.06	6.26
2hb1	3.80	3.94
2iwx	6.68	5.84
2j78	6.42	4.45
2j7h	7.19	5.45
2p15	10.30	10.43
2p4y	9.00	7.67
2pog	9.54	8.36
2qbp	8.40	6.82
2qbq	7.44	7.05
2qbr	6.33	5.98
2qe4	7.96	9.18
2qnq	6.11	5.98
2r9w	5.10	4.86
2v00	3.66	4.99
2v7a	8.30	7.34
2vkm	8.74	7.04
2vvn	7.30	7.66
2vw5	8.52	5.46
2w4x	4.85	4.65
2w66	4.05	5.05
2wbg	4.45	6.42
2wca	5.60	7.27
2weg	6.50	5.66
2wer	7.05	5.16
2wn9	8.52	7.26
2wnc	6.32	5.35
2wtv	8.74	7.45
2wvt	6.12	3.79
2x00	11.33	8.16
2xb8	7.59	6.54
2xbv	8.43	7.58
2xdl	3.10	5.55
2xii	7.20	7.74
2xj7	6.66	5.46
2xnb	6.83	7.06
2xys	7.42	7.19
2y5h	5.79	7.50
2yfe	6.63	6.08
2yge	5.06	5.02
2yki	9.46	6.43
2ymd	3.16	5.02
2zb1	6.32	6.97
2zcq	8.82	6.88
2zcr	6.87	7.18
2zda	8.40	5.49
2zy1	7.40	6.88
3acw	4.76	6.27
3ag9	8.05	6.07
3ao4	2.07	4.59
3arp	7.15	5.36
3arq	6.40	6.80
3aru	3.22	5.56
3arv	5.64	5.01
3ary	6.00	5.92
3b1m	8.48	7.27
3b27	5.16	5.82
3b5r	8.77	8.52
3b65	9.27	7.03
3b68	8.40	8.21
3bgz	6.26	5.35
3coy	6.02	6.12
3coz	5.57	5.83
3d4z	4.89	5.46
3d6q	3.76	3.88
3dd0	9.00	8.57
3dx1	3.58	3.24
3dx2	6.82	4.98
3dxg	2.40	4.01
3e5a	8.23	7.87
3e92	8.00	8.17
3e93	8.85	8.36
3ebp	5.91	5.97
3ehy	5.85	6.51
3ejr	8.57	7.10
3f3c	6.02	4.46
3fcq	2.77	3.28
3fur	8.00	5.56
3fv1	9.30	7.35
3fv2	8.11	6.98
3g0w	9.52	8.40
3g2n	4.09	4.49
3g2z	2.36	5.01
3g31	2.89	3.84
3gbb	6.90	6.50
3gc5	7.26	7.06
3ge7	8.70	7.63
3gr2	2.52	4.01
3gv9	2.12	3.95
3gy4	5.10	4.00
3ivg	4.30	4.55
3jvr	5.72	6.48
3jvs	6.54	7.36
3jya	6.89	6.19
3k5v	6.30	6.68
3kgp	2.57	3.71
3kr8	8.10	6.59
3kwa	4.08	5.25
3l7b	2.40	3.56
3lka	2.82	7.33
3mss	4.66	5.71
3myg	10.70	7.72
3n76	6.85	5.92
3n7a	3.70	3.13
3n86	5.64	5.86
3nq9	4.03	5.62
3nw9	9.00	6.64
3nx7	8.10	7.96
3o9i	11.82	10.96
3oe4	7.47	5.14
3oe5	6.88	6.37
3ozs	5.33	6.17
3ozt	4.13	6.55
3p5o	7.26	7.80
3prs	7.82	5.77
3pww	7.32	6.76
3pxf	4.43	4.63
3pyy	6.86	5.18
3qgy	7.80	8.64
3qqs	5.82	4.40
3r88	4.82	3.90
3rlr	7.52	6.93
3rr4	4.55	6.16
3rsx	4.41	5.53
3ryj	7.80	8.15
3syr	5.10	3.81
3tsk	7.17	9.34
3twp	3.92	4.46
3u5j	5.61	5.52
3u8k	8.66	5.47
3u8n	10.17	5.10
3u9q	4.38	5.76
3udh	2.85	4.70
3ueu	5.24	5.79
3uev	5.89	5.84
3uew	6.31	5.89
3uex	6.92	5.92
3ui7	9.00	7.35
3uo4	6.52	6.96
3up2	7.40	7.67
3utu	10.92	8.14
3uuo	7.96	7.55
3wtj	6.53	6.71
3wz8	5.82	5.78
3zdg	7.10	5.14
3zso	5.12	6.23
3zsx	3.28	5.57
3zt2	2.84	3.89
4abg	3.57	4.61
