PDB	Labels	Predictions
1a8i	5.52	5.43
1a99	5.70	6.31
1ax0	3.13	4.29
1b6l	8.30	8.22
1b6m	8.40	9.87
1bcj	3.70	3.28
1bky	3.84	4.75
1d4i	8.85	8.02
1d4j	8.36	8.60
1duv	11.80	6.15
1dy4	4.36	6.36
1e2k	4.94	6.44
1eby	9.70	8.14
1ebz	9.40	8.60
1ec0	8.49	7.74
1ec1	8.92	8.01
1ec2	10.00	8.13
1enu	5.08	4.26
1f74	3.05	4.87
1fcx	7.12	7.03
1g2k	7.96	8.36
1gi9	5.96	6.23
1gj8	6.96	7.34
1gjd	5.22	6.12
1gpk	5.37	6.95
1gww	4.28	5.63
1gx0	4.28	5.59
1gyy	3.64	3.82
1h22	9.10	8.49
1h23	8.35	8.62
1h46	3.57	6.98
1hnn	6.24	6.53
1iy7	6.19	6.68
1kzk	10.39	9.13
1lhw	8.16	6.60
1lrh	6.82	5.78
1nc1	6.12	7.05
1nc3	5.00	7.12
1nli	3.59	5.29
1nw5	5.21	6.86
1o5a	6.42	6.01
1o5r	8.12	6.70
1ow4	5.68	5.08
1p1n	6.80	5.02
1p1o	5.76	6.73
1ps3	2.28	6.07
1pxp	6.66	6.85
1q4w	6.46	5.95
1qkt	9.04	8.30
1qxl	7.96	7.76
1r5y	6.46	5.70
1rdi	2.06	2.87
1rdn	1.84	2.85
1s38	5.15	5.34
1s39	7.70	4.58
1s9t	6.60	8.18
1sr7	10.10	8.82
1sw1	7.30	4.44
1syh	6.41	6.24
1syi	5.48	5.60
1toj	3.39	3.70
1tok	2.47	5.18
1tr7	6.82	5.53
1tt1	7.19	7.31
1u1w	5.85	4.32
1ua4	4.22	6.22
1ui0	7.06	5.43
1utm	3.01	3.14
1uwu	5.98	6.32
1uz1	6.89	5.76
1uz4	3.40	4.74
1uzv	5.18	6.28
1v1j	4.82	5.78
1w2g	4.57	6.41
1x8d	2.21	4.83
1xge	4.68	5.19
1xl5	7.35	8.60
1xw6	5.62	6.10
1y1m	1.82	5.71
1y1z	3.08	5.50
1y20	5.32	5.91
1y93	2.10	4.75
1yc1	6.17	6.63
1ydk	5.89	6.34
1z95	7.12	8.31
2a3c	4.37	7.17
2aac	2.22	5.39
2afx	5.15	5.92
2ayr	9.29	8.27
2azr	3.64	3.83
2b07	6.43	5.95
2boh	8.52	8.25
2boj	5.77	5.46
2brb	4.86	6.39
2bvd	6.00	4.57
2byr	8.55	7.54
2cji	8.22	7.83
2dm5	2.99	6.33
2fai	6.24	7.52
2fdp	7.59	6.52
2ff1	8.21	6.78
2fpz	3.96	4.50
2fqt	6.14	5.75
2fqw	6.68	4.82
2fqx	7.15	6.23
2fqy	6.57	3.88
2fv5	10.52	7.76
2fvd	8.52	7.54
2fw6	2.92	5.35
2fxu	8.15	6.81
2h21	6.54	6.22
2h6b	5.39	4.82
2hb1	3.80	4.27
2hd6	7.80	8.36
2hdq	1.40	3.14
2hdr	1.72	4.21
2i0a	11.40	10.89
2i0d	12.10	11.01
2il2	7.10	8.48
2iwx	6.68	5.60
2j2u	7.05	6.98
2j34	7.82	8.32
2j4i	9.00	8.51
2j78	6.42	6.19
2nn1	5.82	7.55
2pou	7.42	6.89
2qrk	4.26	5.53
3cd0	7.57	8.58
3cda	7.58	9.09
4ubp	5.59	3.02
