PDB	Labels	Predictions
2are	3.28	4.49
2oag	8.47	8.25
2jbj	9.70	9.52
2pwd	4.40	4.86
2pwg	4.82	4.94
2oym	5.00	7.63
2hzy	7.39	4.15
2ihj	4.59	3.61
2ojg	5.64	7.33
2hzl	6.57	3.61
2ovv	7.92	8.05
2nta	4.80	4.41
2qu6	8.52	7.90
2pog	9.54	8.60
2o4j	10.10	8.56
3b92	8.00	7.55
2p98	6.19	7.30
2z4b	9.36	8.36
2jj3	9.55	7.76
2h15	5.67	6.51
2pov	7.12	4.64
2pow	7.20	4.94
2nmx	5.57	3.15
1vso	4.72	8.01
2p95	9.37	8.33
2p16	10.10	8.53
2flr	6.10	5.78
2pgz	5.74	6.37
2bys	9.52	8.33
2gkl	5.35	5.83
2nsl	4.68	5.65
2nsj	4.79	5.65
2c92	5.68	8.16
2c94	6.82	6.09
2nnq	8.70	6.00
2psv	7.24	7.96
2cem	7.92	8.43
2cen	8.30	7.88
2q54	9.01	10.23
2b3f	6.03	4.20
2bbf	5.10	6.25
2e2r	8.26	6.78
2gz2	5.22	5.22
2hr6	4.92	5.18
2idz	9.40	6.01
2ihk	4.16	3.61
2jff	3.62	4.13
2oiq	4.94	7.06
2otz	3.63	3.62
2ou0	3.23	3.20
2pjo	0.05	2.55
2pzv	3.87	5.38
2q88	5.80	2.70
2q89	6.30	6.55
2qeh	8.62	7.55
2qvu	6.44	4.56
2r3d	-0.15	2.87
2r5p	8.48	9.39
2rde	7.01	8.75
2v8q	4.61	5.63
3b50	7.55	6.38
3bgq	7.96	7.60
3bgz	6.26	6.30
2v8y	5.71	3.23
2jgb	5.61	4.98
1gja	5.42	5.64
1swk	12.00	11.13
1toi	4.05	3.71
1iup	2.54	3.62
1tog	3.22	3.71
1uto	2.27	2.09
1ukb	3.19	2.88
2cjp	3.10	4.56
1vot	6.60	7.63
2fx6	3.70	2.95
2c1q	13.00	10.20
2e2p	4.74	4.66
2epn	7.22	7.22
2i2c	4.70	5.14
2j4k	4.85	4.09
2jdu	6.72	6.83
2jdy	4.37	6.02
2jke	4.23	4.72
2p3t	11.30	8.27
2p4y	9.00	7.44
2p7g	6.53	6.78
2pqc	5.74	6.57
2q6m	6.29	6.46
2q8z	5.68	6.97
2qbq	7.44	7.00
2qbr	6.33	7.38
2qdt	5.19	6.95
2qhy	7.48	7.41
2qhz	7.28	7.61
2qi1	7.30	7.55
2qi3	10.20	8.87
2qi4	10.44	8.63
2qi5	10.85	9.02
2qi6	10.57	8.70
2qmg	9.15	7.81
2qnq	6.11	6.49
2qrl	4.00	4.28
2qry	8.64	4.46
2r6w	9.36	8.29
2r75	6.15	5.52
2reg	5.57	4.31
2rkd	2.72	3.29
2uwl	8.40	7.27
2uwp	6.81	7.62
2uy4	4.68	4.29
2v2c	3.41	3.29
2v77	5.06	7.89
2v7t	7.48	5.45
2v7u	5.90	4.93
2v7v	6.66	6.01
2vhw	5.09	5.39
2vkm	8.74	7.61
2vmd	3.02	4.07
2vpn	6.72	2.53
2vuk	3.82	3.63
2vw5	8.52	6.49
2w26	9.40	8.22
2zmm	7.60	7.78
2zn7	7.89	7.56
3b3c	3.98	6.34
3b7r	7.70	8.03
3bex	5.57	1.73
3bl0	6.92	6.13
3brn	8.70	3.89
3bu1	8.15	3.20
3bxe	5.48	5.65
3c2f	2.00	4.65
3c2o	3.35	3.80
3c2r	3.11	3.64
3c7i	5.64	7.90
3ccw	7.87	7.41
3ccz	7.29	7.11
3cd7	7.84	7.38
3czv	7.80	6.38
3d2r	5.48	5.03
3d51	4.15	3.06
3d83	8.36	7.25
3ddg	6.00	4.77
3dp4	7.37	4.59
3e92	8.00	7.85
3eko	6.70	5.51
3ekr	5.55	6.74
3ene	6.24	7.49
3eqr	8.70	8.76
3f8c	7.68	7.25
3fat	7.64	4.75
