PDB	Labels	Predictions
1gm8	4.80	5.73
1gpk	5.37	6.81
1hnn	6.24	6.80
1hp0	6.70	8.60
1hq2	6.77	5.06
1hvy	6.17	5.18
1hwi	7.55	6.90
1hww	7.70	3.69
1ia1	7.47	4.80
1j3j	8.01	4.16
1jd0	8.24	6.72
1jje	8.43	5.00
1ke5	6.25	6.03
1kzk	10.40	9.45
1l2s	4.59	3.26
1l7f	9.10	6.98
1lpz	7.60	8.78
1lrh	6.82	5.14
1m2z	7.22	8.10
1mmv	7.24	5.19
1n1m	5.70	6.73
1n2v	4.08	4.42
1n46	10.52	9.11
1nav	7.60	8.54
1of1	4.82	5.85
1of6	6.05	3.30
1opk	9.82	7.46
1oq5	7.68	8.21
1owe	6.20	7.05
1oyt	7.24	5.07
1p2y	5.00	5.69
1p62	4.66	7.67
1pmn	8.15	7.97
1q1g	8.57	6.86
1q41	7.66	7.28
1q4g	6.89	5.13
1r1h	8.92	7.75
1r55	6.80	6.81
1r58	6.96	7.75
1r9o	5.02	5.51
1s19	9.51	7.39
1s3v	7.42	7.76
1sg0	7.47	4.74
1sj0	9.10	8.41
1sq5	4.39	5.62
1sqn	9.40	8.16
1t40	7.96	6.56
1t46	6.38	7.36
1t9b	6.90	6.58
1tow	6.24	6.15
1tt1	7.19	7.73
1u1c	5.37	5.55
1uml	7.52	7.91
1unl	6.70	6.37
1uou	7.70	5.82
1v0p	6.89	5.63
1v48	8.16	10.54
1v4s	6.44	6.70
1vcj	4.59	4.86
1w1p	2.30	2.87
1w2g	4.57	3.28
1xm6	6.38	5.42
1xoq	9.17	9.51
1xoz	8.92	7.57
1y6b	7.42	8.57
1ygc	9.46	7.46
1yqy	7.62	5.80
1ywr	7.49	7.82
1z95	7.12	9.65
2bm2	7.82	7.18
2br1	5.14	7.39
2bsm	5.82	7.56
