PDB	Labels	Predictions
4fud	6.35	5.02
4fue	7.23	8.09
4fu7	6.20	5.39
4fu8	5.23	4.83
4fu9	6.20	6.93
4fub	6.21	6.68
4fuc	7.40	6.39
4fsm	7.62	5.75
4fsw	4.76	6.89
4ft5	7.56	7.75
4fsn	7.70	8.11
4fsz	6.97	6.04
4ft7	8.87	8.69
4ft0	7.11	7.05
4ft9	7.69	7.40
4fta	7.39	7.29
4ftc	7.63	7.72
4fsq	8.80	7.66
4fsr	7.94	6.71
4fst	8.28	6.93
4fw3	7.23	9.92
4fw4	8.08	10.59
4fw5	7.48	7.88
4fw6	7.70	9.25
4fw7	7.13	7.49
4fux	6.00	8.35
4fuy	6.09	4.91
4fv0	5.59	7.59
4fv1	7.08	7.77
4fv2	7.68	7.28
4fv3	7.74	7.26
4ev4	7.40	6.14
4fv5	7.70	7.22
4fv7	7.57	7.96
4fv8	7.82	8.24
4fv9	6.72	7.78
4fx3	8.07	6.12
4ek4	4.48	4.99
4ek5	6.09	5.30
4fkg	4.67	4.94
4fki	4.23	6.49
4ek6	6.04	7.75
4fjk	6.55	4.55
4ek8	7.11	7.89
3sw4	6.02	6.64
3sw7	6.64	7.70
4fko	6.11	6.81
4fkp	6.54	6.70
4fkq	6.28	5.95
4fkr	6.64	6.98
4fks	6.28	7.53
4fkt	5.97	6.05
4fku	7.01	6.12
4fkv	6.60	7.06
4fkw	7.33	6.65
