PDB	Labels	Predictions
1a8i	5.52	5.15
1a99	5.70	6.66
1ax0	3.13	3.39
1b6l	8.30	7.72
1b6m	8.40	8.53
1duv	11.80	4.62
1dy4	4.36	5.29
1e2k	4.94	4.64
1fcx	7.12	6.67
1g2k	7.96	10.18
1gj8	6.96	6.79
1gjd	5.22	7.11
1gpk	5.37	7.19
1gyy	3.64	5.27
1h22	9.10	7.00
1h23	8.35	7.15
1h46	3.57	5.16
1hnn	6.24	7.21
1iy7	6.19	7.47
1kzk	10.39	8.94
1lrh	6.82	3.48
1nc1	6.12	5.16
1nc3	5.00	7.30
1nli	3.59	5.27
1nw5	5.21	4.32
1ow4	5.68	5.48
1p1n	6.80	6.45
1p1o	5.76	5.65
1ps3	2.28	7.05
1pxp	6.66	6.39
1r5y	6.46	6.28
1s38	5.15	6.31
1s39	7.70	6.30
1sr7	10.10	8.62
1sw1	7.30	5.02
1syh	6.41	5.65
1syi	5.48	5.65
1toj	3.39	1.94
1tok	2.47	1.27
1u1w	5.85	3.44
1ua4	4.22	4.91
1ui0	7.06	5.15
1utm	3.01	1.90
1uwu	5.98	6.03
1uz1	6.89	5.60
1uz4	3.40	5.84
1v1j	4.82	4.35
1w2g	4.57	3.45
1x8d	2.21	6.44
1xge	4.68	4.76
1y1m	1.82	6.99
1y1z	3.08	6.94
1y20	5.32	6.56
1yc1	6.17	7.09
1ydk	5.89	4.15
1z95	7.12	8.84
2aac	2.22	3.92
2afx	5.15	5.64
2ayr	9.29	8.65
2azr	3.64	5.36
2b07	6.43	6.45
2boh	8.52	9.25
2boj	5.77	5.79
2brb	4.86	5.37
2bvd	6.00	5.55
2byr	8.55	8.22
2cji	8.22	7.30
2fai	6.24	5.54
2fdp	7.59	8.12
2ff1	8.21	8.66
2fpz	3.96	1.89
2fqt	6.14	5.59
2fqw	6.68	5.66
2fqx	7.15	6.34
2fqy	6.57	6.05
2fvd	8.52	8.00
2fw6	2.92	2.65
2fxu	8.15	5.86
2h6b	5.39	6.03
2hb1	3.80	4.33
2hdq	1.40	2.37
2hdr	1.72	3.28
2i0a	11.40	10.72
2i0d	12.10	10.63
2il2	7.10	7.75
2iwx	6.68	5.34
2j2u	7.05	7.23
2j34	7.82	8.18
2j4i	9.00	7.25
2j78	6.42	6.19
1bcj	3.70	3.06
1bky	3.84	3.67
1d4i	8.85	7.26
1d4j	8.36	8.84
1eby	9.70	7.21
1ebz	9.40	7.71
1ec0	8.49	7.75
1ec1	8.92	7.56
1ec2	10.00	7.92
1enu	5.08	5.52
1f74	3.05	4.62
1gi9	5.96	5.95
1gww	4.28	4.90
1gx0	4.28	4.90
1o5a	6.42	6.06
1o5r	8.12	9.23
1q4w	6.46	6.28
1qkt	9.04	8.27
1qxl	7.96	8.90
1rdi	2.06	2.57
1rdn	1.84	2.65
1tr7	6.82	6.55
2a3c	4.37	3.98
2fv5	10.52	8.76
2h21	6.54	4.99
2hd6	7.80	7.60
1xl5	7.35	8.12
1y93	2.10	4.41
4ubp	5.59	3.54
1lhw	8.16	5.97
1s9t	6.60	6.52
1tt1	7.19	7.31
1uzv	5.18	5.83
2dm5	2.99	5.22
1xw6	5.62	5.33
2qrk	4.26	6.32
2nn1	5.82	5.69
2pou	7.42	7.39
3cd0	7.57	6.54
3cda	7.58	7.75
