PDB	Labels	Predictions
1gm8	4.80	6.21
1gpk	5.37	6.37
1hnn	6.24	6.47
1hp0	6.70	6.36
1hq2	6.77	5.13
1hvy	6.17	6.64
1hwi	7.55	6.54
1hww	7.70	4.92
1ia1	7.47	5.78
1j3j	8.01	5.80
1jd0	8.24	6.52
1jje	8.43	6.01
1ke5	6.25	6.54
1kzk	10.40	7.90
1l2s	4.59	5.89
1l7f	9.10	6.91
1lpz	7.60	7.59
1lrh	6.82	5.14
1m2z	7.22	7.26
1mmv	7.24	4.69
1n1m	5.70	4.71
1n2v	4.08	4.90
1n46	10.52	7.12
1nav	7.60	7.27
1of1	4.82	6.17
1of6	6.05	5.07
1opk	9.82	7.77
1oq5	7.68	7.19
1owe	6.20	6.81
1oyt	7.24	7.42
1p2y	5.00	4.37
1p62	4.66	5.77
1pmn	8.15	7.85
1q1g	8.57	6.65
1q41	7.66	6.88
1q4g	6.89	6.06
1r1h	8.92	7.18
1r55	6.80	5.34
1r58	6.96	6.77
1r9o	5.02	5.65
1s19	9.51	7.80
1s3v	7.42	7.30
1sg0	7.47	5.39
1sj0	9.10	7.70
1sq5	4.39	4.86
1sqn	9.40	7.73
1t40	7.96	6.98
1t46	6.38	7.57
1t9b	6.90	6.16
1tow	6.24	5.90
1tt1	7.19	5.80
1u1c	5.37	6.03
1uml	7.52	7.95
1unl	6.70	7.27
1uou	7.70	5.84
1v0p	6.89	7.17
1v48	8.16	5.35
1v4s	6.44	6.78
1vcj	4.59	6.42
1w1p	2.30	4.17
1w2g	4.57	5.15
1xm6	6.38	5.88
1xoq	9.17	8.41
1xoz	8.92	7.03
1y6b	7.42	7.49
1ygc	9.46	7.76
1yqy	7.62	5.88
1ywr	7.49	7.35
1z95	7.12	7.14
2bm2	7.82	6.74
2br1	5.14	6.47
2bsm	5.82	6.99
