PDB	Labels	Predictions
1gm8	4.80	6.63
1gpk	5.37	7.48
1hnn	6.24	7.91
1hp0	6.70	4.78
1hq2	6.77	5.88
1hvy	6.17	7.97
1hwi	7.55	7.95
1hww	7.70	4.91
1ia1	7.47	5.22
1j3j	8.01	4.77
1jd0	8.24	7.54
1jje	8.43	4.66
1ke5	6.25	7.27
1kzk	10.40	9.45
1l2s	4.59	5.38
1l7f	9.10	6.07
1lpz	7.60	9.05
1lrh	6.82	4.31
1m2z	7.22	8.30
1mmv	7.24	5.68
1n1m	5.70	5.63
1n2v	4.08	5.47
1n46	10.52	9.08
1nav	7.60	6.66
1of1	4.82	4.80
1of6	6.05	4.39
1opk	9.82	7.45
1oq5	7.68	9.34
1owe	6.20	6.67
1oyt	7.24	7.17
1p2y	5.00	4.32
1p62	4.66	5.58
1pmn	8.15	7.97
1q1g	8.57	5.99
1q41	7.66	7.80
1q4g	6.89	5.30
1r1h	8.92	6.49
1r55	6.80	6.32
1r58	6.96	7.31
1r9o	5.02	5.37
1s19	9.51	7.38
1s3v	7.42	7.78
1sg0	7.47	4.81
1sj0	9.10	8.62
1sq5	4.39	3.89
1sqn	9.40	7.84
1t40	7.96	7.37
1t46	6.38	6.94
1t9b	6.90	7.31
1tow	6.24	5.26
1tt1	7.19	7.76
1u1c	5.37	6.35
1uml	7.52	7.73
1unl	6.70	7.08
1uou	7.70	3.02
1v0p	6.89	7.06
1v48	8.16	8.49
1v4s	6.44	7.55
1vcj	4.59	5.24
1w1p	2.30	2.71
1w2g	4.57	3.08
1xm6	6.38	6.18
1xoq	9.17	8.77
1xoz	8.92	8.79
1y6b	7.42	9.52
1ygc	9.46	8.66
1yqy	7.62	5.68
1ywr	7.49	7.17
1z95	7.12	9.59
2bm2	7.82	7.93
2br1	5.14	7.12
2bsm	5.82	8.18
