PDB	Labels	Predictions
4ypw	5.50	4.89
4ypx	4.60	2.96
4ypy	3.80	4.15
4ypz	3.50	5.30
4yq0	4.40	4.52
4yq1	8.30	7.39
4yq2	8.30	7.50
4yq3	6.80	7.28
4yq4	5.70	5.13
4yq5	5.40	4.99
4yq6	6.10	4.61
4yq7	5.20	4.66
4yq8	5.10	5.29
4yq9	6.70	6.02
4yqa	6.30	6.24
4yqb	5.90	4.84
4yqc	6.70	5.92
4yqd	5.10	6.26
4yqg	5.70	3.98
4yqi	4.80	4.44
4yqj	6.20	6.51
4yqk	4.70	5.01
4yql	4.80	6.43
4yqn	5.80	5.13
4yqo	6.30	5.96
4yqp	5.70	5.17
4yqq	6.10	5.59
4yqr	4.00	4.34
4yqs	5.60	4.70
4yqt	6.10	5.62
4yjo	7.90	7.74
4yjp	8.46	8.13
4yjq	7.95	7.83
4yjr	7.69	7.85
4yjs	9.39	8.33
4yjt	8.79	7.61
4yju	7.94	7.61
4yjv	8.55	8.37
4ykr	7.53	5.82
4ykq	7.61	5.71
4ykt	8.28	8.05
4ykw	7.02	6.34
4ykx	5.56	4.70
4ykz	5.06	3.80
4yky	4.30	3.84
4yku	5.12	6.05
