	PDB	Labels	Predictions
0	4fjk	6.55	4.78
1	2v7u	5.9	5.57
2	2hzl	6.57	2.96
3	2q89	6.3	7.08
4	1ukb	3.19	3.93
5	3c2f	2.0	6.39
6	2gz2	5.22	6.19
7	2v7v	6.66	5.21
8	3bu1	8.15	5.56
9	2qdt	5.19	4.36
10	1toi	4.05	3.86
11	2hzy	7.39	4.83
12	2pwd	4.4	5.84
13	2nsl	4.68	5.15
14	2qrl	4.0	5.35
15	2j4k	4.85	6.34
16	2cjp	3.1	4.95
17	1iup	2.54	4.61
18	2qry	8.64	4.17
19	2ihk	4.16	4.26
20	2nsj	4.79	5.15
21	2e2p	4.74	4.76
22	2pwg	4.82	6.32
23	2b3f	6.03	4.22
24	3brn	8.7	5.21
25	3c2r	3.11	6.27
26	2jgb	5.61	6.3
27	1tog	3.22	3.86
28	2v7t	7.48	6.0
29	2vhw	5.09	5.1
30	2q88	5.8	3.86
31	2vmd	3.02	4.17
32	3c2o	3.35	6.34
33	2ihj	4.59	4.26
34	1e2k	4.94	4.78
35	1u1w	5.85	5.65
36	2bvd	6.0	4.64
37	2aac	2.22	4.4
38	1tok	2.47	3.58
39	1dy4	4.36	5.04
40	1uz4	3.4	6.67
41	1gww	4.28	4.2
42	1x8d	2.21	3.61
43	1ui0	7.06	2.86
44	1lrh	6.82	4.01
45	1nw5	5.21	4.51
46	1v1j	4.82	4.48
47	2qrk	4.26	5.0
48	1h46	3.57	5.87
49	1gx0	4.28	4.2
50	4ubp	5.59	2.75
51	1bcj	3.7	6.61
52	1toj	3.39	3.86
53	1ia1	7.47	5.83
54	1sg0	7.47	4.49
55	1t9b	6.9	5.57
56	1of6	6.05	4.74
57	1t40	7.96	7.31
58	1mmv	7.24	5.6
59	1r55	6.8	6.45
60	1p2y	5.0	5.74
61	1sq5	4.39	5.03
62	1u1c	5.37	5.77
63	1r9o	5.02	5.26
64	1s19	9.51	5.61
65	1of1	4.82	6.75
66	1v4s	6.44	6.36
