PDB	Labels	Predictions
1bcu	3.28	3.99
1bzc	4.92	6.38
1c5z	4.01	4.73
1e66	9.89	7.62
1eby	9.70	8.68
1g2k	7.96	9.08
1gpk	5.37	6.64
1gpn	6.48	7.16
1h22	9.10	9.60
1h23	8.35	9.38
1k1i	6.58	5.86
1lpg	7.09	8.39
1mq6	11.15	9.09
1nc1	6.12	6.58
1nc3	5.00	6.17
1nvq	8.25	8.16
1o0h	5.92	5.80
1o3f	7.96	6.46
1o5b	5.77	5.79
1owh	7.40	5.48
1oyt	7.24	7.66
1p1n	6.80	6.22
1p1q	4.89	5.57
1ps3	2.28	4.63
1pxn	7.15	7.21
1qf1	7.32	7.70
1qkt	9.04	7.33
1r5y	6.46	4.66
1s38	5.15	5.02
1sqa	9.21	6.96
1syi	5.44	6.42
1u1b	7.80	5.82
1uto	2.27	3.18
1vso	4.72	7.14
1w4o	5.22	4.55
1y6r	10.11	9.18
1yc1	6.17	7.62
1z6e	9.72	9.15
1z95	7.12	9.00
1z9g	5.64	5.97
2al5	8.40	7.26
2br1	5.14	6.31
2brb	4.86	5.85
2cbv	5.48	3.55
2cet	8.02	8.34
2fvd	8.52	7.70
2fxs	6.06	6.86
2hb1	3.80	4.84
2iwx	6.68	7.32
2j78	6.42	4.23
2j7h	7.19	4.52
2p15	10.30	6.57
2p4y	9.00	9.02
2pog	9.54	7.61
2qbp	8.40	7.37
2qbq	7.44	7.12
2qbr	6.33	7.06
2qe4	7.96	8.10
2qnq	6.11	7.18
2r9w	5.10	5.73
2v00	3.66	4.70
2v7a	8.30	7.40
2vkm	8.74	8.34
2vvn	7.30	6.84
2vw5	8.52	5.85
2w4x	4.85	6.40
2w66	4.05	3.88
2wbg	4.45	7.45
2wca	5.60	7.08
2weg	6.50	6.77
2wer	7.05	5.72
2wn9	8.52	5.56
2wnc	6.32	6.14
2wtv	8.74	8.05
2wvt	6.12	4.70
2x00	11.33	7.91
2xb8	7.59	5.93
2xbv	8.43	8.52
2xdl	3.10	4.65
2xii	7.20	9.23
2xj7	6.66	6.24
2xnb	6.83	7.71
2xys	7.42	6.45
2y5h	5.79	7.06
2yfe	6.63	7.72
2yge	5.06	6.27
2yki	9.46	7.23
2ymd	3.16	5.99
2zb1	6.32	7.71
2zcq	8.82	6.66
2zcr	6.87	7.28
2zda	8.40	7.27
2zy1	7.40	6.19
3acw	4.76	5.91
3ag9	8.05	7.04
3ao4	2.07	5.45
3arp	7.15	6.06
3arq	6.40	4.87
3aru	3.22	5.02
3arv	5.64	5.94
3ary	6.00	6.75
3b1m	8.48	8.21
3b27	5.16	5.80
3b5r	8.77	9.35
3b65	9.27	8.88
3b68	8.40	9.37
3bgz	6.26	6.81
3coy	6.02	7.40
3coz	5.57	7.38
3d4z	4.89	6.03
3d6q	3.76	4.49
3dd0	9.00	7.76
3dx1	3.58	3.06
3dx2	6.82	7.04
3dxg	2.40	4.01
3e5a	8.23	8.38
3e92	8.00	7.93
3e93	8.85	8.39
3ebp	5.91	5.25
3ehy	5.85	5.34
3ejr	8.57	8.06
3f3c	6.02	3.93
3fcq	2.77	4.68
3fur	8.00	7.54
3fv1	9.30	9.10
3fv2	8.11	8.10
3g0w	9.52	9.46
3g2n	4.09	4.52
3g2z	2.36	4.16
3g31	2.89	5.05
3gbb	6.90	8.31
3gc5	7.26	7.06
3ge7	8.70	7.64
3gr2	2.52	6.81
3gv9	2.12	4.36
3gy4	5.10	4.16
3ivg	4.30	6.22
3jvr	5.72	5.28
3jvs	6.54	6.87
3jya	6.89	6.16
3k5v	6.30	6.90
3kgp	2.57	2.91
3kr8	8.10	8.28
3kwa	4.08	6.30
3l7b	2.40	3.94
3lka	2.82	6.64
3mss	4.66	4.00
3myg	10.70	9.34
3n76	6.85	4.73
3n7a	3.70	3.39
3n86	5.64	5.61
3nq9	4.03	3.47
3nw9	9.00	8.63
3nx7	8.10	7.54
3o9i	11.82	10.58
3oe4	7.47	7.05
3oe5	6.88	6.92
3ozs	5.33	6.66
3ozt	4.13	7.59
3p5o	7.26	6.70
3prs	7.82	6.57
3pww	7.32	7.82
3pxf	4.43	3.65
3pyy	6.86	6.51
3qgy	7.80	7.62
3qqs	5.82	3.99
3r88	4.82	3.88
3rlr	7.52	8.58
3rr4	4.55	6.57
3rsx	4.41	5.19
3ryj	7.80	7.89
3syr	5.10	4.65
3tsk	7.17	8.41
3twp	3.92	2.96
3u5j	5.61	5.90
3u8k	8.66	6.98
3u8n	10.17	8.14
3u9q	4.38	4.24
