PDB	Labels	Predictions
1gm8	4.80	6.16
1gpk	5.37	5.87
1hnn	6.24	7.02
1hp0	6.70	4.01
1hq2	6.77	6.92
1hvy	6.17	7.08
1hwi	7.55	7.44
1hww	7.70	4.73
1ia1	7.47	7.34
1j3j	8.01	6.13
1jd0	8.24	7.45
1jje	8.43	6.69
1ke5	6.25	7.55
1kzk	10.40	8.88
1l2s	4.59	5.25
1l7f	9.10	6.03
1lpz	7.60	6.89
1lrh	6.82	4.68
1m2z	7.22	9.35
1mmv	7.24	4.47
1n1m	5.70	7.11
1n2v	4.08	4.55
1n46	10.52	8.36
1nav	7.60	7.07
1of1	4.82	7.70
1of6	6.05	6.42
1opk	9.82	7.43
1oq5	7.68	7.92
1owe	6.20	4.36
1oyt	7.24	6.94
1p2y	5.00	6.15
1p62	4.66	3.84
1pmn	8.15	7.46
1q1g	8.57	7.85
1q41	7.66	7.49
1q4g	6.89	5.27
1r1h	8.92	8.48
1r55	6.80	6.76
1r58	6.96	7.53
1r9o	5.02	4.58
1s19	9.51	9.26
1s3v	7.42	7.39
1sg0	7.47	4.64
1sj0	9.10	8.87
1sq5	4.39	5.74
1sqn	9.40	8.79
1t40	7.96	7.05
1t46	6.38	6.72
1t9b	6.90	6.55
1tow	6.24	5.08
1tt1	7.19	6.04
1u1c	5.37	5.80
1uml	7.52	8.25
1unl	6.70	6.82
1uou	7.70	6.09
1v0p	6.89	6.12
1v48	8.16	5.62
1v4s	6.44	6.48
1vcj	4.59	5.87
1w1p	2.30	3.76
1w2g	4.57	4.34
1xm6	6.38	4.14
1xoq	9.17	10.99
1xoz	8.92	6.71
1y6b	7.42	8.30
1ygc	9.46	6.37
1yqy	7.62	5.58
1ywr	7.49	7.00
1z95	7.12	8.91
2bm2	7.82	7.52
2br1	5.14	8.31
2bsm	5.82	5.67
