PDB	Labels	Predictions
2are	3.28	4.45
2oag	8.47	9.34
2jbj	9.70	8.88
2pwd	4.40	4.83
2pwg	4.82	5.08
2oym	5.00	5.13
2hzy	7.39	5.04
2ihj	4.59	5.54
2ojg	5.64	6.55
2hzl	6.57	2.84
2ovv	7.92	7.69
2nta	4.80	4.83
2qu6	8.52	8.83
2pog	9.54	8.32
2o4j	10.10	9.51
3b92	8.00	6.58
2p98	6.19	6.30
2z4b	9.36	9.24
2jj3	9.55	9.35
2h15	5.67	6.70
2pov	7.12	7.71
2pow	7.20	8.66
2nmx	5.57	6.77
1vso	4.72	8.36
2p95	9.37	8.57
2p16	10.10	8.42
2flr	6.10	7.57
2pgz	5.74	7.94
2bys	9.52	7.78
2gkl	5.35	4.01
2nsl	4.68	5.60
2nsj	4.79	5.60
2c92	5.68	6.61
2c94	6.82	7.24
2nnq	8.70	8.62
2psv	7.24	8.48
2cem	7.92	9.43
2cen	8.30	9.56
2q54	9.01	8.95
2b3f	6.03	4.35
2bbf	5.10	4.92
2e2r	8.26	6.47
2gz2	5.22	5.70
2hr6	4.92	4.43
2idz	9.40	5.47
2ihk	4.16	5.54
2jff	3.62	4.14
2oiq	4.94	5.85
2otz	3.63	3.93
2ou0	3.23	3.57
2pjo	0.05	1.94
2pzv	3.87	3.00
2q88	5.80	2.31
2q89	6.30	3.75
2qeh	8.62	7.29
2qvu	6.44	5.00
2r3d	-0.15	1.78
2r5p	8.48	9.52
2rde	7.01	6.68
2v8q	4.61	5.30
3b50	7.55	6.34
3bgq	7.96	7.79
3bgz	6.26	5.51
2v8y	5.71	6.78
2jgb	5.61	5.85
1gja	5.42	5.24
1swk	12.00	12.17
1toi	4.05	3.39
1iup	2.54	4.06
1tog	3.22	3.39
1uto	2.27	2.39
1ukb	3.19	3.20
2cjp	3.10	5.48
1vot	6.60	8.13
2fx6	3.70	3.66
2c1q	13.00	11.35
2e2p	4.74	4.96
2epn	7.22	7.39
2i2c	4.70	5.06
2j4k	4.85	5.05
2jdu	6.72	4.70
2jdy	4.37	4.83
2jke	4.23	4.05
2p3t	11.30	10.08
2p4y	9.00	8.48
2p7g	6.53	6.47
2pqc	5.74	7.50
2q6m	6.29	7.52
2q8z	5.68	5.84
2qbq	7.44	6.86
2qbr	6.33	6.81
2qdt	5.19	4.43
2qhy	7.48	9.25
2qhz	7.28	9.08
2qi1	7.30	7.82
2qi3	10.20	10.35
2qi4	10.44	10.22
2qi5	10.85	9.57
2qi6	10.57	10.22
2qmg	9.15	9.40
2qnq	6.11	6.74
2qrl	4.00	3.65
2qry	8.64	6.19
2r6w	9.36	8.64
2r75	6.15	6.77
2reg	5.57	4.60
2rkd	2.72	2.58
2uwl	8.40	7.58
2uwp	6.81	7.62
2uy4	4.68	5.92
2v2c	3.41	3.41
2v77	5.06	6.03
2v7t	7.48	5.84
2v7u	5.90	5.12
2v7v	6.66	4.37
2vhw	5.09	4.59
2vkm	8.74	8.72
2vmd	3.02	4.68
2vpn	6.72	3.55
2vuk	3.82	3.87
2vw5	8.52	6.53
2w26	9.40	9.00
2zmm	7.60	5.70
2zn7	7.89	7.81
3b3c	3.98	5.84
3b7r	7.70	6.77
3bex	5.57	2.70
3bl0	6.92	6.67
3brn	8.70	4.19
3bu1	8.15	2.65
3bxe	5.48	4.31
3c2f	2.00	5.98
3c2o	3.35	3.67
3c2r	3.11	3.76
3c7i	5.64	6.89
3ccw	7.87	9.08
3ccz	7.29	9.26
3cd7	7.84	8.41
3czv	7.80	7.08
3d2r	5.48	2.99
3d51	4.15	4.71
3d83	8.36	9.42
3ddg	6.00	6.72
3dp4	7.37	6.67
3e92	8.00	8.03
3eko	6.70	5.17
3ekr	5.55	7.33
3ene	6.24	6.21
3eqr	8.70	9.62
3f8c	7.68	7.33
3fat	7.64	6.13
