PDB	Labels	Predictions
10gs	6.40	5.30
1bcu	3.28	4.47
1e66	9.89	8.15
1f8b	5.40	5.54
1f8c	7.40	5.93
1f8d	3.40	5.79
1gpk	5.37	8.13
1h23	8.35	7.48
1hfs	8.70	8.99
1hnn	6.24	7.64
1lbk	3.18	4.71
1lol	6.39	5.11
1loq	3.70	5.21
1lor	11.06	7.88
1mq6	11.15	9.01
1n1m	5.70	5.33
1n2v	4.08	3.90
1nvq	8.25	7.36
1o3f	7.96	6.74
1o5b	5.77	6.56
1os0	6.03	8.01
1oyt	7.24	6.79
1p1q	4.89	6.17
1ps3	2.28	3.80
1r5y	6.46	5.14
1sqa	9.21	8.28
1u1b	7.80	4.69
1u33	4.60	2.77
1uto	2.27	2.39
1vso	4.72	8.36
1w4o	5.22	3.86
1xd0	7.12	3.48
1yc1	6.17	6.83
1z95	7.12	9.19
2brb	4.86	6.32
2cbj	8.27	7.34
2cet	8.02	7.33
2d1o	7.70	8.44
2fvd	8.52	7.17
2g70	7.77	6.38
2hb1	3.80	4.02
2iwx	6.68	7.03
2j62	11.34	7.36
2j78	6.42	5.50
2jdm	5.40	4.70
2jdu	6.72	4.70
2jdy	4.37	4.83
2obf	8.85	7.44
2ole	7.25	8.32
2p4y	9.00	8.48
2pq9	8.11	6.24
2qbp	8.40	7.34
2qbr	6.33	6.81
2qft	5.26	4.21
2v00	3.66	4.50
2v7a	8.30	7.80
2vl4	6.01	5.60
2vo5	4.89	5.88
2vot	7.14	6.55
2vvn	7.30	6.96
2vw5	8.52	6.53
2w66	4.05	5.71
2wbg	4.45	5.86
2wca	5.60	7.03
2weg	6.50	6.67
2wtv	8.74	7.82
2x00	11.33	7.62
2x0y	4.60	5.30
2x8z	7.96	3.73
2x97	5.66	6.18
2xb8	7.59	7.05
2xbv	8.43	9.69
2xdl	3.10	4.75
2xhm	6.80	5.55
2xnb	6.83	6.97
2xy9	9.19	9.27
2xys	7.42	7.09
2y5h	5.79	8.12
2yfe	6.63	7.44
2yge	5.06	5.79
2yki	9.46	7.31
2ymd	3.16	4.96
2zcq	8.82	7.05
2zcr	6.87	9.80
2zjw	7.70	6.26
2zwz	7.79	8.34
2zx6	10.60	10.47
2zxd	5.22	7.68
3acw	4.76	7.73
3ag9	8.05	7.46
3ao4	2.07	4.34
3b68	8.40	8.96
3bfu	6.27	4.17
3bkk	6.08	8.30
3cft	4.19	5.52
3coy	6.02	4.76
3cyx	8.00	7.71
3d4z	4.89	5.38
3dd0	9.00	7.75
3dxg	2.40	4.38
3e93	8.85	7.82
3ebp	5.91	6.98
3ehy	5.85	6.84
3ejr	8.57	7.72
3f17	8.63	6.57
3f3c	6.02	3.08
3f80	4.22	4.42
3fcq	2.77	3.76
3fk1	2.62	3.51
3fv1	9.30	9.40
3g0w	9.52	9.67
3g2n	4.09	4.69
3g2z	2.36	3.67
3gbb	6.90	6.45
3gcs	7.25	7.45
3ge7	8.70	7.50
3gy4	5.10	2.54
3huc	5.99	7.65
3i3b	2.23	3.63
3imc	2.96	2.33
3ivg	4.30	4.82
3jvs	6.54	8.08
3k5v	6.30	8.18
3kgp	2.57	2.90
3kv2	7.32	6.29
3kwa	4.08	4.77
3l3n	8.18	8.12
3l7b	2.40	3.23
3lka	2.82	7.16
3mfv	2.52	5.57
3mss	4.66	6.74
3muz	3.46	3.53
3myg	10.70	9.72
3n7a	3.70	3.93
3n86	5.64	5.74
3nox	8.66	9.18
3nq3	3.78	5.47
3nw9	9.00	7.31
3oe5	6.88	6.97
3owj	6.07	7.34
3ozt	4.13	5.88
3pe2	9.76	7.57
3pww	7.32	6.13
3pxf	4.43	5.08
3u9q	4.38	5.08
3udh	2.85	5.64
3ueu	5.24	5.47
3uex	6.92	5.47
3uo4	6.52	6.43
3utu	10.92	8.14
3vd4	4.82	3.53
3vh9	6.24	5.42
3zso	5.12	5.52
3zsx	3.28	4.18
4de1	5.96	6.11
4de2	4.12	5.36
4des	5.85	6.65
4dew	7.00	6.48
4djr	11.52	11.48
4djv	6.72	8.28
4g8m	7.89	6.30
4gid	10.77	8.89
4gqq	2.89	2.71
4tmn	10.17	7.14
