PDB	Labels	Predictions
3sw4	6.02	6.15
3sw7	6.64	6.03
4ek4	4.48	5.45
4ek5	6.09	5.69
4ek6	6.04	5.62
4ek8	7.11	6.00
4ev4	7.40	7.00
4fjk	6.55	5.79
4fkg	4.67	5.75
4fki	4.23	5.91
4fko	6.11	6.40
4fkp	6.54	5.74
4fkq	6.28	6.68
4fkr	6.64	6.76
4fks	6.28	6.24
4fkt	5.97	5.92
4fku	7.01	5.73
4fkv	6.60	6.61
4fkw	7.33	6.49
4fsm	7.62	5.94
4fsn	7.70	8.05
4fsq	8.80	6.58
4fsr	7.94	7.84
4fst	8.28	6.98
4fsw	4.76	5.33
4fsz	6.97	6.04
4ft0	7.11	6.50
4ft5	7.56	7.81
4ft7	8.87	7.80
4ft9	7.69	7.36
4fta	7.39	7.67
4ftc	7.63	7.48
4fu7	6.20	4.79
4fu8	5.23	4.06
4fu9	6.20	5.72
4fub	6.21	5.66
4fuc	7.40	5.77
4fud	6.35	4.55
4fue	7.23	6.88
4fux	6.00	7.95
4fuy	6.09	7.71
4fv0	5.59	7.52
4fv1	7.08	7.93
4fv2	7.68	7.68
4fv3	7.74	8.39
4fv5	7.70	7.97
4fv7	7.57	8.22
4fv8	7.82	8.20
4fv9	6.72	7.71
4fw3	7.23	8.64
4fw4	8.08	9.20
4fw5	7.48	8.31
4fw6	7.70	8.40
4fw7	7.13	7.82
4fx3	8.07	6.40
