PDB	Labels	Predictions
2are	3.28	4.45
2oag	8.47	8.69
2jbj	9.70	8.30
2pwd	4.40	5.04
2pwg	4.82	4.17
2oym	5.00	4.65
2hzy	7.39	4.38
2ihj	4.59	5.40
2ojg	5.64	6.04
2hzl	6.57	3.93
2ovv	7.92	8.23
2nta	4.80	5.25
2qu6	8.52	8.78
2pog	9.54	7.36
2o4j	10.10	9.23
3b92	8.00	6.43
2p98	6.19	6.02
2z4b	9.36	9.10
2jj3	9.55	8.56
2h15	5.67	7.51
2pov	7.12	7.19
2pow	7.20	7.01
2nmx	5.57	7.46
1vso	4.72	6.92
2p95	9.37	8.19
2p16	10.10	8.42
2flr	6.10	6.72
2pgz	5.74	7.07
2bys	9.52	6.95
2gkl	5.35	4.96
2nsl	4.68	5.35
2nsj	4.79	5.35
2c92	5.68	5.95
2c94	6.82	6.28
2nnq	8.70	6.96
2psv	7.24	7.98
2cem	7.92	9.34
2cen	8.30	9.71
2q54	9.01	8.90
2b3f	6.03	3.70
2bbf	5.10	5.16
2e2r	8.26	6.52
2gz2	5.22	5.98
2hr6	4.92	4.88
2idz	9.40	4.28
2ihk	4.16	5.40
2jff	3.62	3.49
2oiq	4.94	5.53
2otz	3.63	3.91
2ou0	3.23	3.75
2pjo	0.05	2.68
2pzv	3.87	3.50
2q88	5.80	3.59
2q89	6.30	4.14
2qeh	8.62	6.69
2qvu	6.44	4.02
2r3d	-0.15	2.70
2r5p	8.48	9.49
2rde	7.01	6.43
2v8q	4.61	4.12
3b50	7.55	6.03
3bgq	7.96	8.04
3bgz	6.26	6.30
2v8y	5.71	4.69
2jgb	5.61	5.59
1gja	5.42	5.12
1swk	12.00	10.49
1toi	4.05	3.62
1iup	2.54	4.64
1tog	3.22	3.62
1uto	2.27	3.13
1ukb	3.19	4.42
2cjp	3.10	4.16
1vot	6.60	6.79
2fx6	3.70	2.92
2c1q	13.00	9.53
2e2p	4.74	5.27
2epn	7.22	7.14
2i2c	4.70	4.87
2j4k	4.85	5.05
2jdu	6.72	3.93
2jdy	4.37	4.48
2jke	4.23	4.67
2p3t	11.30	8.84
2p4y	9.00	7.82
2p7g	6.53	6.52
2pqc	5.74	6.55
2q6m	6.29	7.23
2q8z	5.68	5.89
2qbq	7.44	5.60
2qbr	6.33	5.42
2qdt	5.19	4.69
2qhy	7.48	9.42
2qhz	7.28	8.96
2qi1	7.30	8.81
2qi3	10.20	9.32
2qi4	10.44	9.35
2qi5	10.85	9.20
2qi6	10.57	9.36
2qmg	9.15	8.42
2qnq	6.11	5.89
2qrl	4.00	3.84
2qry	8.64	6.00
2r6w	9.36	8.08
2r75	6.15	5.90
2reg	5.57	3.45
2rkd	2.72	3.36
2uwl	8.40	7.24
2uwp	6.81	7.07
2uy4	4.68	5.85
2v2c	3.41	2.89
2v77	5.06	4.34
2v7t	7.48	6.03
2v7u	5.90	5.34
2v7v	6.66	4.61
2vhw	5.09	5.14
2vkm	8.74	8.43
2vmd	3.02	4.20
2vpn	6.72	5.17
2vuk	3.82	3.95
2vw5	8.52	5.97
2w26	9.40	7.53
2zmm	7.60	5.97
2zn7	7.89	6.94
3b3c	3.98	6.51
3b7r	7.70	5.60
3bex	5.57	3.70
3bl0	6.92	6.36
3brn	8.70	4.36
3bu1	8.15	3.48
3bxe	5.48	5.11
3c2f	2.00	4.98
3c2o	3.35	3.94
3c2r	3.11	4.66
3c7i	5.64	6.22
3ccw	7.87	8.59
3ccz	7.29	8.80
3cd7	7.84	8.68
3czv	7.80	7.37
3d2r	5.48	3.79
3d51	4.15	4.03
3d83	8.36	8.19
3ddg	6.00	4.42
3dp4	7.37	6.51
3e92	8.00	8.23
3eko	6.70	3.48
3ekr	5.55	6.80
3ene	6.24	6.14
3eqr	8.70	8.41
3f8c	7.68	6.52
3fat	7.64	6.09
