PDB	Labels	Predictions
1bcu	3.28	5.23
1bzc	4.92	6.90
1c5z	4.01	4.56
1e66	9.89	8.37
1eby	9.70	8.95
1g2k	7.96	7.90
1gpk	5.37	8.21
1gpn	6.48	7.57
1h22	9.10	8.78
1h23	8.35	8.81
1k1i	6.58	8.02
1lpg	7.09	8.32
1mq6	11.15	8.80
1nc1	6.12	9.96
1nc3	5.00	10.45
1nvq	8.25	9.11
1o0h	5.92	4.98
1o3f	7.96	6.31
1o5b	5.77	7.66
1owh	7.40	7.67
1oyt	7.24	7.62
1p1n	6.80	6.22
1p1q	4.89	4.33
1ps3	2.28	4.58
1pxn	7.15	7.00
1qf1	7.32	8.22
1qkt	9.04	9.04
1r5y	6.46	5.07
1s38	5.15	5.54
1sqa	9.21	8.51
1syi	5.44	5.21
1u1b	7.80	5.02
1uto	2.27	2.26
1vso	4.72	7.74
1w4o	5.22	4.65
1y6r	10.11	10.18
1yc1	6.17	7.78
1z6e	9.72	9.74
1z95	7.12	9.52
1z9g	5.64	6.38
2al5	8.40	6.07
2br1	5.14	7.69
2brb	4.86	5.91
2cbv	5.48	3.81
2cet	8.02	8.65
2fvd	8.52	8.33
2fxs	6.06	7.70
2hb1	3.80	5.51
2iwx	6.68	7.17
2j78	6.42	5.14
2j7h	7.19	7.70
2p15	10.30	9.86
2p4y	9.00	9.13
2pog	9.54	8.87
2qbp	8.40	7.39
2qbq	7.44	7.98
2qbr	6.33	6.98
2qe4	7.96	8.12
2qnq	6.11	8.36
2r9w	5.10	5.55
2v00	3.66	3.92
2v7a	8.30	8.31
2vkm	8.74	8.80
2vvn	7.30	7.37
2vw5	8.52	6.05
2w4x	4.85	5.45
2w66	4.05	4.47
2wbg	4.45	7.37
2wca	5.60	7.46
2weg	6.50	7.35
2wer	7.05	5.83
2wn9	8.52	7.21
2wnc	6.32	6.97
2wtv	8.74	9.11
2wvt	6.12	5.46
2x00	11.33	8.09
2xb8	7.59	7.50
2xbv	8.43	8.70
2xdl	3.10	4.65
2xii	7.20	8.02
2xj7	6.66	4.66
2xnb	6.83	6.18
2xys	7.42	7.62
2y5h	5.79	8.20
2yfe	6.63	7.34
2yge	5.06	6.73
2yki	9.46	7.73
2ymd	3.16	6.46
2zb1	6.32	7.63
2zcq	8.82	7.29
2zcr	6.87	8.31
2zda	8.40	7.27
2zy1	7.40	8.55
3acw	4.76	7.91
3ag9	8.05	7.89
3ao4	2.07	3.66
3arp	7.15	5.78
3arq	6.40	7.93
3aru	3.22	4.99
3arv	5.64	5.22
3ary	6.00	5.70
3b1m	8.48	8.34
3b27	5.16	6.43
3b5r	8.77	9.69
3b65	9.27	9.48
3b68	8.40	8.52
3bgz	6.26	7.03
3coy	6.02	5.75
3coz	5.57	5.86
3d4z	4.89	7.07
3d6q	3.76	3.95
3dd0	9.00	8.49
3dx1	3.58	3.37
3dx2	6.82	7.00
3dxg	2.40	4.60
3e5a	8.23	7.92
3e92	8.00	8.00
3e93	8.85	8.68
3ebp	5.91	6.52
3ehy	5.85	7.64
3ejr	8.57	8.32
3f3c	6.02	3.78
3fcq	2.77	4.17
3fur	8.00	8.18
3fv1	9.30	10.66
3fv2	8.11	8.96
3g0w	9.52	9.75
3g2n	4.09	5.26
3g2z	2.36	4.63
3g31	2.89	3.41
3gbb	6.90	6.98
3gc5	7.26	6.44
3ge7	8.70	8.02
3gr2	2.52	3.57
3gv9	2.12	3.67
3gy4	5.10	2.95
3ivg	4.30	6.36
3jvr	5.72	7.46
3jvs	6.54	8.97
3jya	6.89	8.49
3k5v	6.30	8.15
3kgp	2.57	3.49
3kr8	8.10	7.75
3kwa	4.08	6.03
3l7b	2.40	3.85
3lka	2.82	7.60
3mss	4.66	6.42
3myg	10.70	10.29
3n76	6.85	6.04
3n7a	3.70	4.52
3n86	5.64	6.66
3nq9	4.03	7.04
3nw9	9.00	9.45
3nx7	8.10	8.28
3o9i	11.82	12.14
3oe4	7.47	7.02
3oe5	6.88	7.31
3ozs	5.33	6.80
3ozt	4.13	6.27
3p5o	7.26	7.86
3prs	7.82	6.18
3pww	7.32	5.67
3pxf	4.43	5.15
3pyy	6.86	8.08
3qgy	7.80	7.67
3qqs	5.82	5.50
3r88	4.82	4.55
3rlr	7.52	8.64
3rr4	4.55	7.65
3rsx	4.41	5.60
3ryj	7.80	8.71
3syr	5.10	4.52
3tsk	7.17	9.22
3twp	3.92	4.38
3u5j	5.61	6.50
3u8k	8.66	8.90
3u8n	10.17	9.38
3u9q	4.38	6.03
3udh	2.85	4.77
3ueu	5.24	7.16
3uev	5.89	7.17
3uew	6.31	7.18
3uex	6.92	7.18
3ui7	9.00	8.36
3uo4	6.52	8.23
3up2	7.40	8.66
3utu	10.92	10.30
3uuo	7.96	8.30
3wtj	6.53	7.93
3wz8	5.82	6.51
3zdg	7.10	7.38
3zso	5.12	5.72
3zsx	3.28	3.72
3zt2	2.84	3.21
4abg	3.57	3.26
4agn	3.97	6.47
4agp	4.69	6.81
4agq	5.01	6.49
4bkt	3.62	3.88
4cig	3.67	6.50
4ciw	4.82	5.16
4cr9	4.10	5.70
4cra	7.22	9.08
4crc	8.72	8.97
4ddh	3.30	3.43
4ddk	2.29	2.83
4de1	5.96	6.36
4de2	4.12	5.99
4de3	5.52	5.26
4djv	6.72	7.09
4dld	5.82	7.44
4dli	5.62	8.21
4e5w	7.66	9.17
4e6q	8.36	7.35
4ea2	6.44	6.81
4eky	3.52	5.52
4eor	6.30	6.92
4f09	6.70	7.06
4f9w	6.94	6.50
4gfm	7.22	7.65
4gid	10.77	8.32
4gkm	5.17	5.34
4gr0	9.55	9.78
4hge	7.92	8.04
4ivb	8.72	9.29
4ivc	10.00	9.32
4ivd	9.52	8.97
4j21	7.41	7.53
4j28	5.70	7.69
4j3l	7.80	7.53
4jfs	5.27	5.18
4jia	9.22	8.32
4jsz	2.30	6.99
4jxs	4.74	6.00
4k18	8.96	10.16
4k77	6.63	7.50
4kz6	3.10	6.51
4kzq	6.10	6.12
4kzu	6.50	6.68
4llx	2.89	4.84
4lzs	4.80	4.22
4m0y	6.46	7.48
4m0z	5.19	8.16
4mgd	4.69	8.41
4mme	6.50	6.63
4ogj	6.79	7.82
4owm	2.96	5.01
4pcs	7.85	7.22
4qac	9.40	9.22
4qd6	8.64	8.76
4rfm	10.05	8.83
4tmn	10.17	6.86
4twp	10.00	10.08
4ty7	9.52	10.03
4u4s	2.92	5.40
4w9c	4.65	5.84
4wiv	6.26	6.89
4x6p	8.30	9.42
5a7b	3.57	7.47
5aba	2.98	6.45
5dwr	11.22	10.32
5tmn	8.04	6.85
